Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
2045,Regular,1,Stars,9,Lancers,29,8160,0,0,H,Timbers,,,,,,,,,
2045,Regular,1,Muskies,0,Quicksilver,34,8161,0,0,H,FightingDeLucias,,,,,,,,,
2045,Regular,1,Ravens,6,Timbers,26,8162,0,0,A,Mellotrons,,,,,,,,,
2045,Regular,1,Storm,13,Regulators,25,8163,0,0,H,Ravens,,,,,,,,,
2045,Regular,1,FightingDeLucias,17,FoghornLeghorns,27,8164,0,0,H,Chips,,,,,,,,,
2045,Regular,1,Rampage,27,UkraineUnited,0,8165,0,0,A,Hammers,,,,,,,,,
2045,Regular,1,Virgins,3,Rattlesnakes,12,8166,0,0,A,Rampage,,,,,,,,,
2045,Regular,1,Autobots,17,Rancors,27,8167,0,0,H,Autobots,,,,,,,,,
2045,Regular,1,Monarchs,34,Treasure,3,8168,0,0,H,Crusaders,,,,,,,,,
2045,Regular,1,Borealis,12,Leviathan,13,8169,0,0,A,Heisenbergs,,,,,,,,,
2045,Regular,1,CutThroat’s,19,Airborne,14,8170,0,0,H,BlackSharks,,,,,,,,,
2045,Regular,1,Chips,3,Mallards,51,8171,0,0,H,Corsairs,,,,,,,,,
2045,Regular,1,Heisenbergs,16,FarEast,14,8172,0,0,A,Lancers,,,,,,,,,
2045,Regular,1,BlackSharks,6,Mellotrons,49,8173,0,0,H,Muskies,,,,,,,,,
2045,Regular,1,Bakers,9,Hammers,24,8174,0,0,A,Storm,,,,,,,,,
2045,Regular,1,Blizzard,10,Corsairs,22,8175,0,0,H,Virgins,,,,,,,,,
2045,Regular,2,Corsairs,13,Quicksilver,51,8176,0,0,H,Quicksilver,,,,,,,,,
2045,Regular,2,Muskies,21,Blizzard,10,8177,0,0,H,CutThroat’s,,,,,,,,,
2045,Regular,2,Regulators,60,Autobots,27,8178,0,0,H,FoghornLeghorns,,,,,,,,,
2045,Regular,2,Borealis,0,Treasure,19,8179,0,0,A,Ravens,,,,,,,,,
2045,Regular,2,Rancors,17,Lancers,36,8180,0,0,A,Hammers,,,,,,,,,
2045,Regular,2,Stars,10,CutThroat’s,6,8181,0,0,H,UkraineUnited,,,,,,,,,
2045,Regular,2,BlackSharks,6,FoghornLeghorns,7,8182,0,0,A,Rampage,,,,,,,,,
2045,Regular,2,Mellotrons,51,UkraineUnited,3,8183,0,0,H,Crusaders,,,,,,,,,
2045,Regular,2,Airborne,0,FightingDeLucias,33,8184,0,0,A,Mallards,,,,,,,,,
2045,Regular,2,Leviathan,10,Mallards,51,8185,0,0,A,Thunderbolts,,,,,,,,,
2045,Regular,2,Ravens,0,Bakers,13,8186,0,0,H,Corsairs,,,,,,,,,
2045,Regular,2,Hammers,28,Chips,16,8187,0,0,H,Stars,,,,,,,,,
2045,Regular,2,FarEast,3,Timbers,31,8188,0,0,A,Treasure,,,,,,,,,
2045,Regular,2,Rampage,30,Heisenbergs,6,8189,0,0,H,Muskies,,,,,,,,,
2045,Regular,2,Rattlesnakes,21,Monarchs,37,8190,0,0,H,Storm,,,,,,,,,
2045,Regular,2,Storm,14,Virgins,19,8191,0,0,A,Timbers,,,,,,,,,
2045,Regular,3,FoghornLeghorns,29,CutThroat’s,10,8192,0,0,H,Bullfrogs,,,,,,,,,
2045,Regular,3,Blizzard,10,FarEast,27,8193,0,0,A,Treasure,,,,,,,,,
2045,Regular,3,Heisenbergs,17,Airborne,12,8194,0,0,H,BlackSharks,,,,,,,,,
2045,Regular,3,Mellotrons,6,FightingDeLucias,19,8195,0,0,A,Crusaders,,,,,,,,,
2045,Regular,3,Treasure,10,Rattlesnakes,19,8196,0,0,A,Virgins,,,,,,,,,
2045,Regular,3,Autobots,18,Storm,23,8197,0,0,A,Corsairs,,,,,,,,,
2045,Regular,3,Rancors,17,Borealis,33,8198,0,0,A,Romans,,,,,,,,,
2045,Regular,3,Rampage,9,Virgins,13,8199,0,0,H,Thunderbolts,,,,,,,,,
2045,Regular,3,UkraineUnited,50,Regulators,62,8200,0,0,A,Cheesesteaks,,,,,,,,,
2045,Regular,3,Quicksilver,31,Stars,3,8201,0,0,H,Bakers,,,,,,,,,
2045,Regular,3,Monarchs,10,Mallards,17,8202,0,0,A,Hammers,,,,,,,,,
2045,Regular,3,Chips,19,Leviathan,6,8203,0,0,A,Rattlesnakes,,,,,,,,,
2045,Regular,3,Timbers,23,Bakers,2,8204,0,0,H,UkraineUnited,,,,,,,,,
2045,Regular,3,Hammers,14,Ravens,0,8205,0,0,H,Monarchs,,,,,,,,,
2045,Regular,3,BlackSharks,23,Corsairs,24,8206,0,0,H,CutThroat’s,,,,,,,,,
2045,Regular,3,Lancers,36,Muskies,9,8207,0,0,A,Quicksilver,,,,,,,,,
2045,Regular,4,Heisenbergs,7,Leviathan,28,8208,0,0,A,UkraineUnited,,,,,,,,,
