Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
2045,Regular,1,VancouverVandals,21,IndianaFog,6,8656,0,0,H,Timbers,,,,,,,,,
2045,Regular,1,BrooklynHitmen,30,NewYorkEmpire,3,8657,0,0,H,FightingDeLucias,,,,,,,,,
2045,Regular,1,PhiladelphiaSlayers,37,WashingtonWarriors,9,8658,0,0,A,Mellotrons,,,,,,,,,
2045,Regular,1,BuffaloSkullCrushers,74,MiamiNemesis,22,8659,0,0,H,Ravens,,,,,,,,,
2045,Regular,1,TexasHold'em,7,DakotaBlizzard,27,8660,0,0,H,Chips,,,,,,,,,
2045,Regular,1,DaytonaBeachBullSharks,15,OrlandoGuardians,24,8661,0,0,A,Hammers,,,,,,,,,
2045,Regular,1,GemCityGangsters,13,MontanaGrizzlies,22,8662,0,0,A,Rampage,,,,,,,,,
2045,Regular,1,SaintPaulPunishers,6,LosAngelesChallengers,10,8663,0,0,H,Autobots,,,,,,,,,
2045,Regular,1,HoustonRoughnecks,9,PittsburghBlitzkrieg,35,8664,0,0,H,Crusaders,,,,,,,,,
2045,Regular,1,ArizonaWranglers,27,CincinnatiDefenders,18,8665,0,0,A,Heisenbergs,,,,,,,,,
2045,Regular,1,SeattleBarbarians,6,TorontoTitans,63,8666,0,0,H,BlackSharks,,,,,,,,,
2045,Regular,1,VegasBlackAces,31,ZehlendorfZecken,41,8667,0,0,H,Corsairs,,,,,,,,,
2045,Regular,1,MemphisManiacs,9,AtlantaDominators,26,8668,0,0,A,Lancers,,,,,,,,,
2045,Regular,1,TampaBayFireballs,3,CarolinaCobras,9,8669,0,0,H,Muskies,,,,,,,,,
2045,Regular,1,NewEnglandCrusaders,0,ProvidenceIslanders,28,8670,0,0,A,Storm,,,,,,,,,
2045,Regular,1,OaklandOutlaws,3,KCChaos,31,8671,0,0,H,Virgins,,,,,,,,,
2045,Regular,2,NewYorkEmpire,0,MiamiNemesis,28,8672,0,0,H,Quicksilver,,,,,,,,,
2045,Regular,2,TexasHold'em,20,OrlandoGuardians,9,8673,0,0,H,CutThroat’s,,,,,,,,,
2045,Regular,2,IndianaFog,10,DakotaBlizzard,16,8674,0,0,H,FoghornLeghorns,,,,,,,,,
2045,Regular,2,KCChaos,6,MemphisManiacs,44,8675,0,0,A,Ravens,,,,,,,,,
2045,Regular,2,PhiladelphiaSlayers,26,ProvidenceIslanders,29,8676,0,0,A,Hammers,,,,,,,,,
2045,Regular,2,BrooklynHitmen,27,NewEnglandCrusaders,13,8677,0,0,H,UkraineUnited,,,,,,,,,
2045,Regular,2,WashingtonWarriors,16,BuffaloSkullCrushers,39,8678,0,0,A,Rampage,,,,,,,,,
2045,Regular,2,AtlantaDominators,47,TampaBayFireballs,3,8679,0,0,H,Crusaders,,,,,,,,,
2045,Regular,2,VancouverVandals,33,CarolinaCobras,0,8680,0,0,A,Mallards,,,,,,,,,
2045,Regular,2,SaintPaulPunishers,3,MontanaGrizzlies,27,8681,0,0,A,Thunderbolts,,,,,,,,,
2045,Regular,2,GemCityGangsters,10,ArizonaWranglers,38,8682,0,0,H,Corsairs,,,,,,,,,
2045,Regular,2,LosAngelesChallengers,8,PittsburghBlitzkrieg,13,8683,0,0,H,Stars,,,,,,,,,
2045,Regular,2,CincinnatiDefenders,20,HoustonRoughnecks,23,8684,0,0,A,Treasure,,,,,,,,,
2045,Regular,2,TorontoTitans,0,VegasBlackAces,35,8685,0,0,H,Muskies,,,,,,,,,
2045,Regular,2,ZehlendorfZecken,28,SeattleBarbarians,10,8686,0,0,H,Storm,,,,,,,,,
2045,Regular,2,DaytonaBeachBullSharks,0,OaklandOutlaws,9,8687,0,0,A,Timbers,,,,,,,,,
2045,Regular,3,MemphisManiacs,45,CarolinaCobras,0,8688,0,0,H,Bullfrogs,,,,,,,,,
2045,Regular,3,VegasBlackAces,21,ArizonaWranglers,30,8689,0,0,A,Treasure,,,,,,,,,
2045,Regular,3,WashingtonWarriors,10,SeattleBarbarians,15,8690,0,0,H,BlackSharks,,,,,,,,,
2045,Regular,3,ProvidenceIslanders,38,BuffaloSkullCrushers,37,8691,0,0,A,Crusaders,,,,,,,,,
2045,Regular,3,MiamiNemesis,13,NewEnglandCrusaders,10,8692,0,0,A,Virgins,,,,,,,,,
2045,Regular,3,NewYorkEmpire,0,TorontoTitans,45,8693,0,0,A,Corsairs,,,,,,,,,
2045,Regular,3,DaytonaBeachBullSharks,8,CincinnatiDefenders,28,8694,0,0,A,Romans,,,,,,,,,
2045,Regular,3,MontanaGrizzlies,20,ZehlendorfZecken,9,8695,0,0,H,Thunderbolts,,,,,,,,,
2045,Regular,3,SaintPaulPunishers,6,TexasHold'em,45,8696,0,0,A,Cheesesteaks,,,,,,,,,
2045,Regular,3,PittsburghBlitzkrieg,31,OrlandoGuardians,20,8697,0,0,H,Bakers,,,,,,,,,
2045,Regular,3,OaklandOutlaws,0,VancouverVandals,30,8698,0,0,A,Hammers,,,,,,,,,
2045,Regular,3,BrooklynHitmen,18,TampaBayFireballs,13,8699,0,0,A,Rattlesnakes,,,,,,,,,
2045,Regular,3,AtlantaDominators,32,PhiladelphiaSlayers,3,8700,0,0,H,UkraineUnited,,,,,,,,,
2045,Regular,3,KCChaos,31,IndianaFog,10,8701,0,0,H,Monarchs,,,,,,,,,
2045,Regular,3,DakotaBlizzard,9,HoustonRoughnecks,13,8702,0,0,H,CutThroat’s,,,,,,,,,
2045,Regular,3,LosAngelesChallengers,7,GemCityGangsters,31,8703,0,0,A,Quicksilver,,,,,,,,,
2045,Regular,4,IndianaFog,9,TorontoTitans,34,8704,0,0,A,UkraineUnited,,,,,,,,,
2045,Regular,4,TampaBayFireballs,10,MemphisManiacs,38,8705,0,0,H,Storm,,,,,,,,,
2045,Regular,4,HoustonRoughnecks,30,SeattleBarbarians,3,8706,0,0,H,Rampage,,,,,,,,,
2045,Regular,4,BuffaloSkullCrushers,24,PhiladelphiaSlayers,52,8707,0,0,H,Chips,,,,,,,,,
2045,Regular,4,WashingtonWarriors,3,ProvidenceIslanders,56,8708,0,0,H,Ravens,,,,,,,,,
2045,Regular,4,CarolinaCobras,0,BrooklynHitmen,26,8709,0,0,A,Lancers,,,,,,,,,
2045,Regular,4,PittsburghBlitzkrieg,17,MiamiNemesis,10,8710,0,0,A,Rattlesnakes,,,,,,,,,
2045,Regular,4,VegasBlackAces,17,CincinnatiDefenders,22,8711,0,0,A,Rancors,,,,,,,,,
2045,Regular,4,LosAngelesChallengers,27,MontanaGrizzlies,31,8712,0,0,H,Thunderbolts,,,,,,,,,
2045,Regular,4,ZehlendorfZecken,14,SaintPaulPunishers,20,8713,0,0,H,Romans,,,,,,,,,
2045,Regular,4,AtlantaDominators,6,ArizonaWranglers,0,8714,0,0,H,Treasure,,,,,,,,,
2045,Regular,4,OrlandoGuardians,17,GemCityGangsters,21,8715,0,0,H,Stars,,,,,,,,,
2045,Regular,4,DaytonaBeachBullSharks,6,KCChaos,40,8716,0,0,H,Corsairs,,,,,,,,,
2045,Regular,4,TexasHold'em,10,VancouverVandals,35,8717,0,0,A,Mellotrons,,,,,,,,,
2045,Regular,4,DakotaBlizzard,35,OaklandOutlaws,10,8718,0,0,H,FarEast,,,,,,,,,
2045,Regular,4,NewEnglandCrusaders,20,NewYorkEmpire,8,8719,0,0,H,CutThroat’s,,,,,,,,,
2045,Regular,5,CarolinaCobras,3,AtlantaDominators,34,8720,0,0,A,Rancors,,,,,,,,,
2045,Regular,5,MemphisManiacs,48,WashingtonWarriors,3,8721,0,0,H,FoghornLeghorns,,,,,,,,,
2045,Regular,5,TampaBayFireballs,13,IndianaFog,10,8722,0,0,H,Mellotrons,,,,,,,,,
2045,Regular,5,LosAngelesChallengers,30,SeattleBarbarians,0,8723,0,0,H,BlackSharks,,,,,,,,,
2045,Regular,5,BrooklynHitmen,26,ProvidenceIslanders,51,8724,0,0,H,Stars,,,,,,,,,
2045,Regular,5,VancouverVandals,10,DakotaBlizzard,19,8725,0,0,H,FarEast,,,,,,,,,
2045,Regular,5,KCChaos,23,OaklandOutlaws,7,8726,0,0,H,Treasure,,,,,,,,,
2045,Regular,5,ZehlendorfZecken,6,OrlandoGuardians,23,8727,0,0,A,Bullfrogs,,,,,,,,,
2045,Regular,5,ArizonaWranglers,50,SaintPaulPunishers,7,8728,0,0,H,Cheesesteaks,,,,,,,,,
2045,Regular,5,GemCityGangsters,9,DaytonaBeachBullSharks,15,8729,0,0,H,Autobots,,,,,,,,,
2045,Regular,5,MontanaGrizzlies,38,VegasBlackAces,45,8730,0,0,H,Timbers,,,,,,,,,
2045,Regular,5,NewEnglandCrusaders,6,PittsburghBlitzkrieg,30,8731,0,0,H,Monarchs,,,,,,,,,
2045,Regular,5,BuffaloSkullCrushers,22,CincinnatiDefenders,48,8732,0,0,H,Bakers,,,,,,,,,
2045,Regular,5,MiamiNemesis,14,PhiladelphiaSlayers,15,8733,0,0,A,CutThroat’s,,,,,,,,,
2045,Regular,5,HoustonRoughnecks,27,NewYorkEmpire,3,8734,0,0,A,Rattlesnakes,,,,,,,,,
2045,Regular,5,TorontoTitans,20,TexasHold'em,13,8735,0,0,A,Heisenbergs,,,,,,,,,
2045,Regular,6,TorontoTitans,3,BuffaloSkullCrushers,37,8736,0,0,H,Chips,,,,,,,,,
2045,Regular,6,MiamiNemesis,6,BrooklynHitmen,27,8737,0,0,H,Corsairs,,,,,,,,,
2045,Regular,6,WashingtonWarriors,6,CarolinaCobras,17,8738,0,0,A,Mellotrons,,,,,,,,,
2045,Regular,6,ProvidenceIslanders,6,PhiladelphiaSlayers,19,8739,0,0,A,Ravens,,,,,,,,,
2045,Regular,6,SeattleBarbarians,3,TampaBayFireballs,25,8740,0,0,H,Rancors,,,,,,,,,
2045,Regular,6,PittsburghBlitzkrieg,37,CincinnatiDefenders,6,8741,0,0,A,Mallards,,,,,,,,,
2045,Regular,6,VegasBlackAces,16,LosAngelesChallengers,19,8742,0,0,H,Autobots,,,,,,,,,
2045,Regular,6,MontanaGrizzlies,29,SaintPaulPunishers,16,8743,0,0,H,Bakers,,,,,,,,,
2045,Regular,6,ArizonaWranglers,38,ZehlendorfZecken,7,8744,0,0,A,Virgins,,,,,,,,,
2045,Regular,6,HoustonRoughnecks,23,NewEnglandCrusaders,0,8745,0,0,A,Monarchs,,,,,,,,,
2045,Regular,6,TexasHold'em,13,DaytonaBeachBullSharks,6,8746,0,0,A,Crusaders,,,,,,,,,
2045,Regular,6,GemCityGangsters,0,AtlantaDominators,30,8747,0,0,H,FightingDeLucias,,,,,,,,,
2045,Regular,6,MemphisManiacs,37,IndianaFog,13,8748,0,0,H,Heisenbergs,,,,,,,,,
