HasBall,"Game Clock","Ball @",Quarter,Down,YTG,OffensivePlay,DefensivePlay,YardsGained,"Home Score","Away Score",Text,QB1,RB1,RB2,FB2,FB1,TE1,TE2,WR1,WR3,WR2,WR4,WR5,LT1,LG1,C1,RG1,RT1,P1,LDE1,LDE2,DT1,DT2,RDE1,SLB1,MLB1,MLB2,WLB1,CB1,CB2,CB4,CB3,CB5,SS1,FS1,FS2,"Kick Holder1","Long Snapper1","Kick Returner1","Punt Returner1",Gunner10,Gunner7,Gunner2,Gunner6,Gunner1,Gunner8,Gunner3,Gunner4,Gunner9,Gunner5,Kickoffs1,"Field Goal Kicker1","ST Blocker8","ST Blocker5","ST Blocker4","ST Blocker1","ST Blocker2","ST Blocker3","ST Blocker6","ST Blocker7","ST Rusher4","ST Rusher1","ST Rusher2","ST Rusher3","ST Rusher11","ST Rusher10","ST Rusher9","ST Rusher6","ST Rusher5","ST Rusher7","ST Rusher8"
,15:00,,1,2,10,,,,0,0,"LAC has won the toss and elected to receive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP,15:00,"SPP 35",1,6,10,Kickoff,"Kick Return",,0,0,"(15:00) 2-Jared Obrien kicks 75 yards from SPP 35 to LAC -10. Touchback.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#38 William Meany - RB",,"#90 Paul Graham - FS","#65 William Strong - RDE","#72 Christopher Shoults - RDE","#89 Nestor Johnston - WR","#51 Frank Gilbert - WLB","#32 Randolph Griffin - CB","#27 Pedro Johnson - CB","#46 Bernard Jernigan - CB","#96 William Richter - DT","#52 Francis Reichenbach - RDE","#2 Jared Obrien - K",,,,,,,,,,,,,,,,,,,,
LAC,15:00,"LAC 25",1,1,10,"Strong I Normal HB Power Strong","46 Normal Inside Blitz",-1,0,0,"1-10-LAC 25 (15:00) 23-James Arnold ran to LAC 24 for -1 yards. Tackle by 74-Daniel Martin.","#6 Tom Crawford - QB","#23 James Arnold - RB",,,"#26 Filiberto Charles - FB","#83 Chris Kerr - TE",,"#85 Andre Williams - WR",,"#11 Sterling Harvey - WR",,,"#62 Earl Dolan - LT","#55 Odell Brannon - LG","#56 Alfred Marcello - C","#57 Brent Thompson - RG","#77 Greg Strauch - RT",,"#61 Daniel Martin - LDE",,"#76 David Smith - DT","#60 Mark Silvey - DT","#71 Alfred Bell - RDE","#58 Robert Gonzalez - WLB","#90 Ricky McQueen - MLB",,"#99 Nicholas Scudder - SLB","#41 Henry Davis - SS","#32 Terrance Pinnix - CB",,,,"#49 Carl Ward - SS","#40 Michael Simon - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC,14:25,"LAC 24",1,2,11,"Shotgun Normal HB Flare","Nickel 3-3-5 Cover 2 Man Under",,0,0,"2-11-LAC 24 (14:24) 6-Tom Crawford pass incomplete, dropped by 11-Sterling Harvey.","#6 Tom Crawford - QB","#23 James Arnold - RB",,,,"#83 Chris Kerr - TE",,"#85 Andre Williams - WR","#12 Richard Duty - WR","#11 Sterling Harvey - WR",,,"#62 Earl Dolan - LT","#55 Odell Brannon - LG","#56 Alfred Marcello - C","#57 Brent Thompson - RG","#77 Greg Strauch - RT",,"#64 Nicholas Cook - LDE",,"#76 David Smith - DT",,"#71 Alfred Bell - RDE","#58 Robert Gonzalez - WLB","#92 Frank Johnston - MLB",,"#1 Louis Hansen - WLB","#38 Lemuel Hedgepeth - CB","#35 Robert Woodie - CB",,"#41 Henry Davis - SS",,"#49 Carl Ward - SS","#40 Michael Simon - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC,14:21,"LAC 24",1,3,11,"Shotgun Normal Short Attack","Nickel Normal Man Cover 2",3,0,0,"3-11-LAC 24 (14:22) 6-Tom Crawford pass complete to 11-Sterling Harvey to LAC 27 for 3 yards. Tackle by 53-Thomas Reed.","#6 Tom Crawford - QB","#23 James Arnold - RB",,,,"#83 Chris Kerr - TE",,"#85 Andre Williams - WR","#12 Richard Duty - WR","#11 Sterling Harvey - WR",,,"#62 Earl Dolan - LT","#55 Odell Brannon - LG","#56 Alfred Marcello - C","#57 Brent Thompson - RG","#77 Greg Strauch - RT",,"#64 Nicholas Cook - LDE",,"#76 David Smith - DT","#60 Mark Silvey - DT","#71 Alfred Bell - RDE",,"#90 Ricky McQueen - MLB",,"#53 Thomas Reed - SS","#26 Benjamin Vasquez - CB","#41 Henry Davis - SS",,"#32 Terrance Pinnix - CB",,"#49 Carl Ward - SS","#31 Augustine Sandberg - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC,13:49,"LAC 27",1,4,8,Punt,"Punt Return",,0,0,"4-8-LAC 27 (13:48) 14-Hubert Steele punts 51 yards to SPP 22. 16-Willie Miller to SPP 29 for 8 yards. Tackle by 83-Chris Kerr.",,,,,,,,,,,,,,,,,,"#14 Hubert Steele - P",,,,,,,,,,,,,,,,,,,"#56 Alfred Marcello - C",,"#16 Willie Miller - RB",,,"#92 Frank Johnston - MLB","#38 Lemuel Hedgepeth - CB","#53 Thomas Reed - SS",,"#26 Benjamin Vasquez - CB","#18 Carlos Scott - WR",,"#35 Robert Woodie - CB",,,,"#38 William Meany - RB","#57 Brent Thompson - RG","#83 Chris Kerr - TE","#62 Earl Dolan - LT","#55 Odell Brannon - LG","#75 George Sanderson - LG",,"#90 Ricky McQueen - MLB","#1 Louis Hansen - WLB","#97 Joshua Whitlock - RDE","#60 Mark Silvey - DT",,,,,,,
SPP,13:38,"SPP 29",1,1,10,"Shotgun 2 RB 3 WR WR Curl","Nickel Normal Double WR3",,0,0,"1-10-SPP 29 (13:39) 5-Stephen Gibson pass Pass knocked down by 27-Pedro Johnson. incomplete, intended for 18-Seth Hernandez.","#5 Stephen Gibson - QB","#23 Steven Super - RB","#33 Floyd Waters - RB",,,,,"#17 Clifford Davis - WR","#89 William Thompson - TE","#18 Seth Hernandez - WR",,,"#67 Daniel Sotelo - LT","#55 Alan Steele - LG","#62 Horacio French - C","#68 James Stone - RG","#65 Jimmie Steen - RT",,"#52 Francis Reichenbach - RDE",,"#74 Kenneth Jones - DT","#96 William Richter - DT","#65 William Strong - RDE",,"#91 Leo Schaefer - MLB",,"#51 Frank Gilbert - WLB","#30 Ross Depaz - CB","#27 Pedro Johnson - CB",,"#36 Roosevelt Moye - CB",,"#90 Paul Graham - FS","#28 Kevin Wilson - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP,13:34,"SPP 29",1,2,10,"I Formation Power HB Sweep Weak","46 Heavy 2 Deep Man Under",5,0,0,"2-10-SPP 29 (13:35) 33-Floyd Waters ran to SPP 35 for 5 yards. Tackle by 90-Paul Graham.","#5 Stephen Gibson - QB","#33 Floyd Waters - RB",,"#16 Willie Miller - RB","#39 Gordon Dragon - FB","#88 Lee Boudreaux - TE",,"#18 Seth Hernandez - WR",,,,,"#67 Daniel Sotelo - LT","#55 Alan Steele - LG","#62 Horacio French - C","#68 James Stone - RG","#65 Jimmie Steen - RT",,"#52 Francis Reichenbach - RDE",,"#74 Kenneth Jones - DT","#96 William Richter - DT","#72 Christopher Shoults - RDE","#43 Jose Henderson - SS","#91 Leo Schaefer - MLB",,"#51 Frank Gilbert - WLB","#30 Ross Depaz - CB","#27 Pedro Johnson - CB",,,,"#90 Paul Graham - FS","#28 Kevin Wilson - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP,12:55,"SPP 35",1,3,5,"Shotgun Normal HB Flare","Nickel Normal Double WR3",7,0,0,"3-5-SPP 35 (12:54) 5-Stephen Gibson pass complete to 23-Steven Super to SPP 41 for 7 yards. Tackle by 51-Frank Gilbert. SPP 68-James Stone was injured on the play. He looks like he should be able to return.","#5 Stephen Gibson - QB","#23 Steven Super - RB",,,,"#88 Lee Boudreaux - TE",,"#18 Carlos Scott - WR","#89 William Thompson - TE","#17 Clifford Davis - WR",,,"#67 Daniel Sotelo - LT","#55 Alan Steele - LG","#62 Horacio French - C","#68 James Stone - RG","#65 Jimmie Steen - RT",,"#52 Francis Reichenbach - RDE",,"#74 Kenneth Jones - DT","#96 William Richter - DT","#72 Christopher Shoults - RDE",,"#91 Leo Schaefer - MLB",,"#51 Frank Gilbert - WLB","#30 Ross Depaz - CB","#27 Pedro Johnson - CB",,"#36 Roosevelt Moye - CB",,"#90 Paul Graham - FS","#28 Kevin Wilson - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP,12:18,"SPP 41",1,1,10,"Goal Line Normal HB Dive","4-3 Normal Double WR1",1,0,0,"1-10-SPP 41 (12:17) 29-Edward Ducote ran to SPP 42 for 1 yards. Tackle by 96-William Richter.","#5 Stephen Gibson - QB","#29 Edward Ducote - RB",,"#16 Willie Miller - RB","#39 Gordon Dragon - FB","#89 William Thompson - TE","#88 Lee Boudreaux - TE",,,,,,"#67 Daniel Sotelo - LT","#55 Alan Steele - LG","#62 Horacio French - C","#75 Jose Alston - RG","#65 Jimmie Steen - RT",,"#52 Francis Reichenbach - RDE",,"#74 Kenneth Jones - DT","#96 William Richter - DT","#72 Christopher Shoults - RDE","#43 Jose Henderson - SS","#91 Leo Schaefer - MLB",,"#51 Frank Gilbert - WLB","#30 Ross Depaz - CB","#27 Pedro Johnson - CB",,,,"#90 Paul Graham - FS","#28 Kevin Wilson - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP,11:35,"SPP 42",1,2,9,"Goal Line Normal HB Dive","4-3 Normal SS Blitz",,0,0,"2-9-SPP 42 (11:34) 33-Floyd Waters ran to SPP 42 for a short gain. Tackle by 74-Kenneth Jones.","#5 Stephen Gibson - QB","#33 Floyd Waters - RB",,"#16 Willie Miller - RB","#39 Gordon Dragon - FB","#89 William Thompson - TE","#88 Lee Boudreaux - TE",,,,,,"#67 Daniel Sotelo - LT","#55 Alan Steele - LG","#62 Horacio French - C","#75 Jose Alston - RG","#65 Jimmie Steen - RT",,"#52 Francis Reichenbach - RDE",,"#74 Kenneth Jones - DT","#96 William Richter - DT","#72 Christopher Shoults - RDE","#43 Jose Henderson - SS","#91 Leo Schaefer - MLB",,"#51 Frank Gilbert - WLB","#30 Ross Depaz - CB","#27 Pedro Johnson - CB",,,,"#90 Paul Graham - FS","#28 Kevin Wilson - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP,11:03,"SPP 42",1,3,9,"I Formation 3WR Slot Short WR Deep","Nickel Normal Double WR3",,0,0,"3-9-SPP 42 (11:02) 5-Stephen Gibson pass Pass knocked down by 30-Ross Depaz. incomplete, intended for 18-Seth Hernandez.","#5 Stephen Gibson - QB","#23 Steven Super - RB",,,"#39 Gordon Dragon - FB",,,"#18 Carlos Scott - WR","#18 Seth Hernandez - WR","#17 Clifford Davis - WR",,,"#67 Daniel Sotelo - LT","#55 Alan Steele - LG","#62 Horacio French - C","#75 Jose Alston - RG","#65 Jimmie Steen - RT",,"#52 Francis Reichenbach - RDE",,"#74 Kenneth Jones - DT","#96 William Richter - DT","#72 Christopher Shoults - RDE",,"#91 Leo Schaefer - MLB",,"#51 Frank Gilbert - WLB","#30 Ross Depaz - CB","#27 Pedro Johnson - CB",,"#36 Roosevelt Moye - CB",,"#90 Paul Graham - FS","#28 Kevin Wilson - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPP,10:58,"SPP 42",1,4,9,Punt,"Punt Return",,0,0,"4-9-SPP 42 (10:59) 14-Dennis Ardoin punts 51 yards to LAC 7. 38-William Meany to LAC 15 for 9 yards. Tackle by 1-Louis Hansen. PENALTY - Holding (SPP 72-Scott Brothers) (Declined) PENALTY - Holding (SPP 92-Frank Johnston) (Declined)",,,,,,,,,,,,,,,,,,"#14 Dennis Ardoin - P",,,,,,,,,,,,,,,,,,,"#55 Alan Steele - LG",,"#38 William Meany - RB",,,"#27 Pedro Johnson - CB","#96 William Richter - DT","#72 Christopher Shoults - RDE",,"#89 Nestor Johnston - WR","#65 William Strong - RDE",,"#32 Randolph Griffin - CB",,,,"#67 Daniel Sotelo - LT","#39 Gordon Dragon - FB","#72 Scott Brothers - RT","#88 Lee Boudreaux - TE","#65 Jimmie Steen - RT","#89 William Thompson - TE",,"#54 Alton Wilson - LDE","#51 Frank Gilbert - WLB","#52 Francis Reichenbach - RDE","#46 Bernard Jernigan - CB",,,,,,,
