Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
2000,Regular,1,LosAngelesRams,3,MinnesotaVikings,23,9991,0,0,H,Timbers,,,,,,,,,
2000,Regular,1,WashingtonRedskins,10,Saints,14,9992,0,0,H,FightingDeLucias,,,,,,,,,
2000,Regular,1,TennesseeTitans,55,JacksonvilleJaguars,10,9993,0,0,A,Mellotrons,,,,,,,,,
2000,Regular,1,CarolinaPanthers,20,AtlantaFalcons,0,9994,0,0,H,Ravens,,,,,,,,,
2000,Regular,1,HoustonTexans,7,TampaBayBuccaneers,27,9995,0,0,H,Chips,,,,,,,,,
2000,Regular,1,IndianapolisColts,3,SanDiegoChargers,66,9996,0,0,A,Hammers,,,,,,,,,
2000,Regular,1,ChicagoBears,3,NewYorkGiants,25,9997,0,0,A,Rampage,,,,,,,,,
2000,Regular,1,SanFrancisco49ers,0,SeattleSeahawks,13,9998,0,0,H,Autobots,,,,,,,,,
2000,Regular,1,DetroitLions,3,ClevelandBrowns,17,9999,0,0,H,Crusaders,,,,,,,,,
2000,Regular,1,BaltimoreRavens,26,GreenBayPackers,10,10000,0,0,A,Heisenbergs,,,,,,,,,
2000,Regular,1,CincinnatiBengals,5,PittsburghSteelers,41,10001,0,0,H,BlackSharks,,,,,,,,,
2000,Regular,1,NewEnglandPatriots,16,MiamiDolphins,30,10002,0,0,H,Corsairs,,,,,,,,,
2000,Regular,1,NewYorkJets,6,KansasCityChiefs,12,10003,0,0,A,Lancers,,,,,,,,,
2000,Regular,1,OaklandRaiders,7,DenverBroncos,31,10004,0,0,H,Muskies,,,,,,,,,
2000,Regular,1,DallasCowboys,0,PhiladelphiaEagles,25,10005,0,0,A,Storm,,,,,,,,,
2000,Regular,1,ArizonaCardinals,38,BuffaloBills,3,10006,0,0,H,Virgins,,,,,,,,,
2000,Regular,2,HoustonTexans,16,TennesseeTitans,45,10007,0,0,H,Quicksilver,,,,,,,,,
2000,Regular,2,SanDiegoChargers,7,DenverBroncos,9,10008,0,0,H,CutThroat’s,,,,,,,,,
2000,Regular,2,NewYorkGiants,13,DallasCowboys,35,10009,0,0,H,FoghornLeghorns,,,,,,,,,
2000,Regular,2,CincinnatiBengals,17,BaltimoreRavens,10,10010,0,0,A,Ravens,,,,,,,,,
2000,Regular,2,JacksonvilleJaguars,3,OaklandRaiders,25,10011,0,0,A,Hammers,,,,,,,,,
2000,Regular,2,CarolinaPanthers,19,DetroitLions,9,10012,0,0,H,UkraineUnited,,,,,,,,,
2000,Regular,2,GreenBayPackers,31,SeattleSeahawks,24,10013,0,0,A,Rampage,,,,,,,,,
2000,Regular,2,MiamiDolphins,49,BuffaloBills,3,10014,0,0,H,Crusaders,,,,,,,,,
2000,Regular,2,LosAngelesRams,9,ArizonaCardinals,25,10015,0,0,A,Mallards,,,,,,,,,
2000,Regular,2,SanFrancisco49ers,16,NewEnglandPatriots,12,10016,0,0,A,Thunderbolts,,,,,,,,,
2000,Regular,2,PittsburghSteelers,22,NewYorkJets,10,10017,0,0,H,Corsairs,,,,,,,,,
2000,Regular,2,MinnesotaVikings,9,ChicagoBears,20,10018,0,0,H,Stars,,,,,,,,,
2000,Regular,2,ClevelandBrowns,20,IndianapolisColts,3,10019,0,0,A,Treasure,,,,,,,,,
2000,Regular,2,WashingtonRedskins,3,TampaBayBuccaneers,25,10020,0,0,H,Muskies,,,,,,,,,
2000,Regular,2,Saints,22,AtlantaFalcons,14,10021,0,0,H,Storm,,,,,,,,,
2000,Regular,2,KansasCityChiefs,0,PhiladelphiaEagles,29,10022,0,0,A,Timbers,,,,,,,,,
2000,Regular,3,GreenBayPackers,39,CincinnatiBengals,20,10023,0,0,H,Bullfrogs,,,,,,,,,
2000,Regular,3,OaklandRaiders,3,WashingtonRedskins,24,10024,0,0,A,Treasure,,,,,,,,,
2000,Regular,3,DetroitLions,6,DallasCowboys,0,10025,0,0,H,BlackSharks,,,,,,,,,
2000,Regular,3,PhiladelphiaEagles,3,SanDiegoChargers,26,10026,0,0,A,Crusaders,,,,,,,,,
2000,Regular,3,SanFrancisco49ers,13,MinnesotaVikings,9,10027,0,0,A,Virgins,,,,,,,,,
2000,Regular,3,ClevelandBrowns,20,BaltimoreRavens,3,10028,0,0,A,Corsairs,,,,,,,,,
2000,Regular,3,MiamiDolphins,30,PittsburghSteelers,27,10029,0,0,A,Romans,,,,,,,,,
2000,Regular,3,ArizonaCardinals,30,SeattleSeahawks,17,10030,0,0,H,Thunderbolts,,,,,,,,,
2000,Regular,3,ChicagoBears,12,LosAngelesRams,16,10031,0,0,A,Cheesesteaks,,,,,,,,,
2000,Regular,3,TampaBayBuccaneers,6,Saints,10,10032,0,0,H,Bakers,,,,,,,,,
2000,Regular,3,NewYorkGiants,6,CarolinaPanthers,12,10033,0,0,A,Hammers,,,,,,,,,
2000,Regular,3,TennesseeTitans,52,AtlantaFalcons,0,10034,0,0,A,Rattlesnakes,,,,,,,,,
2000,Regular,3,HoustonTexans,3,DenverBroncos,22,10035,0,0,H,UkraineUnited,,,,,,,,,
2000,Regular,3,KansasCityChiefs,17,IndianapolisColts,14,10036,0,0,H,Monarchs,,,,,,,,,
2000,Regular,3,NewEnglandPatriots,13,JacksonvilleJaguars,10,10037,0,0,H,CutThroat’s,,,,,,,,,
2000,Regular,3,NewYorkJets,38,BuffaloBills,6,10038,0,0,A,Quicksilver,,,,,,,,,
2000,Regular,4,IndianapolisColts,3,HoustonTexans,15,10039,0,0,A,UkraineUnited,,,,,,,,,
