Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
1997,Regular,1,NewYorkJets,15,NewEnglandPatriots,20,9040,0,0,A,Mud,,,,,,,,,
1997,Regular,1,MiamiDolphins,26,DallasCowboys,9,9041,0,0,H,Stars,,,,,,,,,
1997,Regular,1,NewYorkGiants,10,WashingtonRedskins,17,9042,0,0,A,FoghornLeghorns,,,,,,,,,
1997,Regular,1,PhiladelphiaEagles,7,BuffaloBills,52,9043,0,0,H,Bullfrogs,,,,,,,,,
1997,Regular,1,AtlantaFalcons,12,CarolinaPanthers,16,9044,0,0,H,Muskies,,,,,,,,,
1997,Regular,1,SanDiegoChargers,3,TampaBayBuccaneers,23,9045,0,0,H,DustDevils,,,,,,,,,
1997,Regular,1,TennesseeTitans,28,CincinnatiBengals,31,9046,0,0,H,Storm,,,,,,,,,
1997,Regular,1,BaltimoreRavens,9,ClevelandBrowns,21,9047,0,0,A,Hammers,,,,,,,,,
1997,Regular,1,SeattleSeahawks,0,PittsburghSteelers,27,9048,0,0,A,FarEast,,,,,,,,,
1997,Regular,1,JacksonvilleJaguars,26,OaklandRaiders,16,9049,0,0,H,Bakers,,,,,,,,,
1997,Regular,1,KansasCityChiefs,3,HoustonTexans,13,9050,0,0,A,Treasure,,,,,,,,,
1997,Regular,1,Saints,36,DenverBroncos,7,9051,0,0,A,Monarchs,,,,,,,,,
1997,Regular,1,IndianapolisColts,13,ChicagoBears,0,9052,0,0,H,Mallards,,,,,,,,,
1997,Regular,1,LosAngelesRams,0,MinnesotaVikings,35,9053,0,0,A,Crusaders,,,,,,,,,
1997,Regular,1,DetroitLions,12,GreenBayPackers,23,9054,0,0,T,Butcherz,,,,,,,,,
1997,Regular,1,SanFrancisco49ers,0,ArizonaCardinals,43,9055,0,0,H,Autobots,,,,,,,,,
1997,Regular,2,IndianapolisColts,13,HoustonTexans,16,9056,0,0,H,FoghornLeghorns,,,,,,,,,
1997,Regular,2,ChicagoBears,13,JacksonvilleJaguars,6,9057,0,0,H,Storm,,,,,,,,,
1997,Regular,2,MinnesotaVikings,17,TennesseeTitans,23,9058,0,0,A,Mallards,,,,,,,,,
1997,Regular,2,DetroitLions,33,SeattleSeahawks,5,9059,0,0,H,Corsairs,,,,,,,,,
1997,Regular,2,GreenBayPackers,23,LosAngelesRams,9,9060,0,0,H,Bakers,,,,,,,,,
1997,Regular,2,Saints,12,PhiladelphiaEagles,16,9061,0,0,H,Shamrocks,,,,,,,,,
1997,Regular,2,SanFrancisco49ers,0,DallasCowboys,31,9062,0,0,H,Monarchs,,,,,,,,,
1997,Regular,2,ArizonaCardinals,7,BaltimoreRavens,0,9063,0,0,H,CutThroats,,,,,,,,,
1997,Regular,2,CincinnatiBengals,31,PittsburghSteelers,14,9064,0,0,H,Muskies,,,,,,,,,
