Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
2047,Regular,1,Terror,14,Wraiths,28,10054,0,0,H,Timbers,,,,,,,,,
2047,Regular,1,Demons,31,Steelers,7,10055,0,0,H,FightingDeLucias,,,,,,,,,
2047,Regular,1,Dreigiau,0,Argonauts,27,10056,0,0,A,Mellotrons,,,,,,,,,
2047,Regular,1,ShadowDancers,30,FireBreathingRubberDuckies,19,10057,0,0,H,Ravens,,,,,,,,,
2047,Regular,1,Saints,3,Lions,22,10058,0,0,H,Chips,,,,,,,,,
2047,Regular,1,Thrashers,26,Tigers,14,10059,0,0,A,Hammers,,,,,,,,,
2047,Regular,1,Bangles,10,Invaders,49,10060,0,0,A,Rampage,,,,,,,,,
2047,Regular,1,Zeus,12,Raiders,9,10061,0,0,H,Autobots,,,,,,,,,
2047,Regular,1,Barbarians,10,Anteaters,17,10062,0,0,H,Crusaders,,,,,,,,,
2047,Regular,1,OrangeCrush,17,Predators,9,10063,0,0,A,Heisenbergs,,,,,,,,,
2047,Regular,1,Kayfabe,9,Devils,17,10064,0,0,H,BlackSharks,,,,,,,,,
2047,Regular,1,Monarchs,20,RockyMountainBronx,3,10065,0,0,H,Corsairs,,,,,,,,,
2047,Regular,1,Pirates,0,Wizards,30,10066,0,0,A,Lancers,,,,,,,,,
2047,Regular,1,Bears,3,Spartans,29,10067,0,0,H,Muskies,,,,,,,,,
2047,Regular,1,Xtreme,33,Bandits,13,10068,0,0,A,Storm,,,,,,,,,
2047,Regular,1,UpsideDownSicilians,13,Thundercocks,12,10069,0,0,H,Virgins,,,,,,,,,
2047,Regular,2,Spartans,24,Xtreme,9,10070,0,0,H,Quicksilver,,,,,,,,,
2047,Regular,2,Invaders,31,Zeus,6,10071,0,0,H,CutThroat’s,,,,,,,,,
2047,Regular,2,RockyMountainBronx,14,Bandits,10,10072,0,0,H,FoghornLeghorns,,,,,,,,,
2047,Regular,2,Anteaters,23,Thundercocks,6,10073,0,0,A,Ravens,,,,,,,,,
2047,Regular,2,Predators,6,Wizards,43,10074,0,0,A,Hammers,,,,,,,,,
2047,Regular,2,Devils,12,FireBreathingRubberDuckies,29,10075,0,0,H,UkraineUnited,,,,,,,,,
2047,Regular,2,Raiders,0,Steelers,7,10076,0,0,A,Rampage,,,,,,,,,
2047,Regular,2,Terror,22,Bangles,10,10077,0,0,H,Crusaders,,,,,,,,,
2047,Regular,2,Wraiths,37,Argonauts,15,10078,0,0,A,Mallards,,,,,,,,,
2047,Regular,2,Bears,47,Kayfabe,13,10079,0,0,A,Thunderbolts,,,,,,,,,
2047,Regular,2,ShadowDancers,34,UpsideDownSicilians,14,10080,0,0,H,Corsairs,,,,,,,,,
2047,Regular,2,Barbarians,16,OrangeCrush,0,10081,0,0,H,Stars,,,,,,,,,
2047,Regular,2,Lions,22,Demons,7,10082,0,0,A,Treasure,,,,,,,,,
2047,Regular,2,Dreigiau,3,Saints,26,10083,0,0,H,Muskies,,,,,,,,,
2047,Regular,2,Tigers,0,Pirates,30,10084,0,0,H,Storm,,,,,,,,,
2047,Regular,2,Thrashers,7,Monarchs,28,10085,0,0,A,Timbers,,,,,,,,,
2047,Regular,3,ShadowDancers,23,Spartans,11,10086,0,0,H,Bullfrogs,,,,,,,,,
2047,Regular,3,FireBreathingRubberDuckies,15,UpsideDownSicilians,23,10087,0,0,A,Treasure,,,,,,,,,
2047,Regular,3,Thundercocks,3,Demons,28,10088,0,0,H,BlackSharks,,,,,,,,,
2047,Regular,3,Bears,12,Wizards,31,10089,0,0,A,Crusaders,,,,,,,,,
2047,Regular,3,Kayfabe,13,Tigers,21,10090,0,0,A,Virgins,,,,,,,,,
2047,Regular,3,Bangles,10,Saints,31,10091,0,0,A,Corsairs,,,,,,,,,
2047,Regular,3,Dreigiau,0,Raiders,37,10092,0,0,A,Romans,,,,,,,,,
2047,Regular,3,Wraiths,30,Bandits,3,10093,0,0,H,Thunderbolts,,,,,,,,,
2047,Regular,3,Argonauts,3,Terror,10,10094,0,0,A,Cheesesteaks,,,,,,,,,
2047,Regular,3,Steelers,9,Xtreme,41,10095,0,0,H,Bakers,,,,,,,,,
2047,Regular,3,Anteaters,0,Barbarians,49,10096,0,0,A,Hammers,,,,,,,,,
2047,Regular,3,Devils,9,Lions,48,10097,0,0,A,Rattlesnakes,,,,,,,,,
2047,Regular,3,Predators,3,OrangeCrush,15,10098,0,0,H,UkraineUnited,,,,,,,,,
2047,Regular,3,Zeus,19,Monarchs,7,10099,0,0,H,Monarchs,,,,,,,,,
2047,Regular,3,Thrashers,28,Pirates,10,10100,0,0,H,CutThroat’s,,,,,,,,,
2047,Regular,3,RockyMountainBronx,3,Invaders,31,10101,0,0,A,Quicksilver,,,,,,,,,
2047,Regular,4,Invaders,26,Thrashers,0,10102,0,0,A,UkraineUnited,,,,,,,,,
2047,Regular,4,Kayfabe,14,Wizards,47,10103,0,0,H,Storm,,,,,,,,,
2047,Regular,4,Anteaters,7,Lions,36,10104,0,0,H,Rampage,,,,,,,,,
2047,Regular,4,Zeus,7,Pirates,19,10105,0,0,H,Chips,,,,,,,,,
2047,Regular,4,OrangeCrush,7,Monarchs,24,10106,0,0,H,Ravens,,,,,,,,,
2047,Regular,4,Tigers,7,Bears,14,10107,0,0,A,Lancers,,,,,,,,,
2047,Regular,4,Dreigiau,0,RockyMountainBronx,31,10108,0,0,A,Rattlesnakes,,,,,,,,,
2047,Regular,4,Raiders,9,Wraiths,26,10109,0,0,A,Rancors,,,,,,,,,
2047,Regular,4,Spartans,26,Demons,10,10110,0,0,H,Thunderbolts,,,,,,,,,
2047,Regular,4,Bandits,10,Terror,34,10111,0,0,H,Romans,,,,,,,,,
2047,Regular,4,UpsideDownSicilians,3,Saints,0,10112,0,0,H,Treasure,,,,,,,,,
2047,Regular,4,FireBreathingRubberDuckies,24,Bangles,3,10113,0,0,H,Stars,,,,,,,,,
2047,Regular,4,Barbarians,21,Xtreme,18,10114,0,0,H,Corsairs,,,,,,,,,
2047,Regular,4,Predators,3,Devils,23,10115,0,0,A,Mellotrons,,,,,,,,,
2047,Regular,4,Thundercocks,7,ShadowDancers,33,10116,0,0,H,FarEast,,,,,,,,,
2047,Regular,4,Steelers,6,Argonauts,7,10117,0,0,H,CutThroat’s,,,,,,,,,
2047,Regular,5,Tigers,10,Zeus,9,10118,0,0,A,Rancors,,,,,,,,,
2047,Regular,5,RockyMountainBronx,10,Thrashers,13,10119,0,0,H,FoghornLeghorns,,,,,,,,,
2047,Regular,5,Demons,3,UpsideDownSicilians,46,10120,0,0,H,Mellotrons,,,,,,,,,
2047,Regular,5,Wizards,65,Devils,3,10121,0,0,H,BlackSharks,,,,,,,,,
2047,Regular,5,Lions,13,Bears,23,10122,0,0,H,Stars,,,,,,,,,
2047,Regular,5,Barbarians,19,Predators,0,10123,0,0,H,FarEast,,,,,,,,,
2047,Regular,5,Invaders,10,OrangeCrush,21,10124,0,0,H,Treasure,,,,,,,,,
2047,Regular,5,Monarchs,50,Anteaters,0,10125,0,0,A,Bullfrogs,,,,,,,,,
2047,Regular,5,Steelers,10,Wraiths,51,10126,0,0,H,Cheesesteaks,,,,,,,,,
2047,Regular,5,Bangles,24,Dreigiau,5,10127,0,0,H,Autobots,,,,,,,,,
2047,Regular,5,Terror,24,Kayfabe,6,10128,0,0,H,Timbers,,,,,,,,,
2047,Regular,5,Raiders,10,Pirates,10,10129,0,0,H,Monarchs,,,,,,,,,
2047,Regular,5,Bandits,0,Argonauts,24,10130,0,0,H,Bakers,,,,,,,,,
2047,Regular,5,Xtreme,13,ShadowDancers,30,10131,0,0,A,CutThroat’s,,,,,,,,,
2047,Regular,5,Saints,3,FireBreathingRubberDuckies,13,10132,0,0,A,Rattlesnakes,,,,,,,,,
2047,Regular,5,Thundercocks,7,Spartans,27,10133,0,0,A,Heisenbergs,,,,,,,,,
2047,Regular,6,Devils,9,Tigers,17,10134,0,0,H,Chips,,,,,,,,,
2047,Regular,6,UpsideDownSicilians,33,Dreigiau,0,10135,0,0,H,Corsairs,,,,,,,,,
2047,Regular,6,Wizards,23,Barbarians,20,10136,0,0,A,Mellotrons,,,,,,,,,
2047,Regular,6,ShadowDancers,29,Bears,14,10137,0,0,A,Ravens,,,,,,,,,
2047,Regular,6,Pirates,10,Thrashers,12,10138,0,0,H,Rancors,,,,,,,,,
2047,Regular,6,Lions,26,OrangeCrush,0,10139,0,0,A,Mallards,,,,,,,,,
2047,Regular,6,Predators,9,Anteaters,12,10140,0,0,H,Autobots,,,,,,,,,
2047,Regular,6,Monarchs,13,Invaders,6,10141,0,0,H,Bakers,,,,,,,,,
2047,Regular,6,RockyMountainBronx,21,Zeus,30,10142,0,0,A,Virgins,,,,,,,,,
2047,Regular,6,Kayfabe,10,Wraiths,21,10143,0,0,A,Monarchs,,,,,,,,,
2047,Regular,6,Bangles,6,Argonauts,83,10144,0,0,A,Crusaders,,,,,,,,,
2047,Regular,6,Xtreme,14,Spartans,19,10145,0,0,H,FightingDeLucias,,,,,,,,,
2047,Regular,6,Thundercocks,3,Bandits,20,10146,0,0,H,Heisenbergs,,,,,,,,,
2047,Regular,6,Terror,22,Steelers,0,10147,0,0,A,UkraineUnited,,,,,,,,,
2047,Regular,6,Raiders,10,FireBreathingRubberDuckies,6,10148,0,0,H,Bullfrogs,,,,,,,,,
2047,Regular,6,Saints,16,Demons,20,10149,0,0,H,FoghornLeghorns,,,,,,,,,
2047,Regular,7,OrangeCrush,16,Zeus,22,10150,0,0,A,Virgins,,,,,,,,,
2047,Regular,7,Wizards,54,Anteaters,3,10151,0,0,H,Muskies,,,,,,,,,
2047,Regular,7,Bears,9,Devils,10,10152,0,0,H,FarEast,,,,,,,,,
2047,Regular,7,ShadowDancers,61,Raiders,10,10153,0,0,A,Bullfrogs,,,,,,,,,
2047,Regular,7,Spartans,34,FireBreathingRubberDuckies,13,10154,0,0,A,Timbers,,,,,,,,,
2047,Regular,7,Wraiths,10,Xtreme,3,10155,0,0,A,Cheesesteaks,,,,,,,,,
2047,Regular,7,Thrashers,24,Kayfabe,6,10156,0,0,A,Rattlesnakes,,,,,,,,,
2047,Regular,7,Pirates,0,Invaders,25,10157,0,0,A,Ravens,,,,,,,,,
2047,Regular,7,RockyMountainBronx,23,Monarchs,33,10158,0,0,H,Heisenbergs,,,,,,,,,
2047,Regular,7,Predators,9,Barbarians,27,10159,0,0,H,Quicksilver,,,,,,,,,
2047,Regular,7,Saints,9,UpsideDownSicilians,30,10160,0,0,H,BlackSharks,,,,,,,,,
2047,Regular,7,Demons,17,Thundercocks,13,10161,0,0,H,Romans,,,,,,,,,
2047,Regular,7,Argonauts,20,Bandits,9,10162,0,0,A,Rancors,,,,,,,,,
2047,Regular,7,Steelers,47,Bangles,0,10163,0,0,A,Monarchs,,,,,,,,,
2047,Regular,7,Terror,59,Dreigiau,13,10164,0,0,A,FightingDeLucias,,,,,,,,,
2047,Regular,7,Tigers,13,Lions,17,10165,0,0,A,CutThroat’s,,,,,,,,,
2047,Regular,8,Tigers,10,Thrashers,6,10166,0,0,A,Crusaders,,,,,,,,,
2047,Regular,8,Zeus,10,RockyMountainBronx,16,10167,0,0,H,Autobots,,,,,,,,,
2047,Regular,8,Wizards,19,UpsideDownSicilians,20,10168,0,0,H,Muskies,,,,,,,,,
2047,Regular,8,Lions,23,Devils,6,10169,0,0,H,Timbers,,,,,,,,,
2047,Regular,8,Bears,20,Predators,3,10170,0,0,H,Corsairs,,,,,,,,,
2047,Regular,8,Barbarians,14,Invaders,10,10171,0,0,A,Hammers,,,,,,,,,
2047,Regular,8,Anteaters,12,OrangeCrush,6,10172,0,0,A,FoghornLeghorns,,,,,,,,,
2047,Regular,8,Wraiths,13,Monarchs,30,10173,0,0,H,Rampage,,,,,,,,,
2047,Regular,8,Steelers,18,Dreigiau,0,10174,0,0,A,Ravens,,,,,,,,,
2047,Regular,8,Bangles,0,Terror,34,10175,0,0,H,Rattlesnakes,,,,,,,,,
2047,Regular,8,Kayfabe,10,Pirates,17,10176,0,0,A,Quicksilver,,,,,,,,,
2047,Regular,8,Bandits,10,Raiders,27,10177,0,0,A,FightingDeLucias,,,,,,,,,
2047,Regular,8,Xtreme,16,Argonauts,7,10178,0,0,H,Romans,,,,,,,,,
2047,Regular,8,FireBreathingRubberDuckies,3,ShadowDancers,34,10179,0,0,H,Thunderbolts,,,,,,,,,
2047,Regular,8,Thundercocks,13,Saints,12,10180,0,0,H,Mallards,,,,,,,,,
2047,Regular,8,Demons,13,Spartans,32,10181,0,0,H,Lancers,,,,,,,,,
2047,Regular,9,Monarchs,9,Barbarians,38,10182,0,0,A,Romans,,,,,,,,,
