Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
2046,Regular,1,Kayfabe,27,Raiders,0,9721,0,0,H,Timbers,,,,,,,,,
2046,Regular,1,Bandits,30,Bangles,0,9722,0,0,H,FightingDeLucias,,,,,,,,,
2046,Regular,1,Argonauts,17,Steelers,20,9723,0,0,A,Mellotrons,,,,,,,,,
2046,Regular,1,Terror,13,Invaders,3,9724,0,0,H,Ravens,,,,,,,,,
2046,Regular,1,Anteaters,7,Predators,23,9725,0,0,H,Chips,,,,,,,,,
2046,Regular,1,Barbarians,27,Xtreme,30,9726,0,0,A,Hammers,,,,,,,,,
2046,Regular,1,Spartans,9,Thundercocks,6,9727,0,0,A,Rampage,,,,,,,,,
2046,Regular,1,Monarchs,23,RockyMountainBronx,13,9728,0,0,H,Autobots,,,,,,,,,
2046,Regular,1,TheRedDragon,33,Dreigiau,6,9729,0,0,H,Crusaders,,,,,,,,,
2046,Regular,1,OrangeCrush,19,Demons,13,9730,0,0,A,Heisenbergs,,,,,,,,,
2046,Regular,1,ChocolateStarfish,16,FireBreathingRubberDuckies,6,9731,0,0,H,BlackSharks,,,,,,,,,
2046,Regular,1,Thrashers,32,Pirates,35,9732,0,0,H,Corsairs,,,,,,,,,
2046,Regular,1,Wizards,20,Wraiths,17,9733,0,0,A,Lancers,,,,,,,,,
2046,Regular,1,Lions,3,Bears,33,9734,0,0,H,Muskies,,,,,,,,,
2046,Regular,1,ShadowDancers,36,Devils,9,9735,0,0,A,Storm,,,,,,,,,
2046,Regular,1,Tigers,6,UpsideDownSicilians,10,9736,0,0,H,Virgins,,,,,,,,,
2046,Regular,2,Demons,10,Spartans,25,9737,0,0,H,Quicksilver,,,,,,,,,
2046,Regular,2,TheRedDragon,23,RockyMountainBronx,16,9738,0,0,H,CutThroat’s,,,,,,,,,
2046,Regular,2,Argonauts,26,Bandits,0,9739,0,0,H,FoghornLeghorns,,,,,,,,,
2046,Regular,2,Invaders,12,Raiders,6,9740,0,0,A,Ravens,,,,,,,,,
2046,Regular,2,Bangles,7,Barbarians,43,9741,0,0,A,Hammers,,,,,,,,,
2046,Regular,2,Predators,41,Devils,7,9742,0,0,H,UkraineUnited,,,,,,,,,
2046,Regular,2,UpsideDownSicilians,30,FireBreathingRubberDuckies,13,9743,0,0,A,Rampage,,,,,,,,,
2046,Regular,2,Wraiths,16,Pirates,10,9744,0,0,H,Crusaders,,,,,,,,,
2046,Regular,2,Thrashers,27,Kayfabe,20,9745,0,0,A,Mallards,,,,,,,,,
2046,Regular,2,ChocolateStarfish,3,Tigers,34,9746,0,0,A,Thunderbolts,,,,,,,,,
2046,Regular,2,OrangeCrush,6,Anteaters,27,9747,0,0,H,Corsairs,,,,,,,,,
