HasBall,"Game Clock","Ball @",Quarter,Down,YTG,OffensivePlay,DefensivePlay,YardsGained,"Home Score","Away Score",Text,QB1,RB1,RB2,FB2,FB1,TE1,TE2,WR1,WR3,WR2,WR4,WR5,LT1,LG1,C1,RG1,RT1,P1,LDE1,LDE2,DT1,DT2,RDE1,SLB1,MLB1,MLB2,WLB1,CB1,CB2,CB4,CB3,CB5,SS1,FS1,FS2,"Kick Holder1","Long Snapper1","Kick Returner1","Punt Returner1",Gunner10,Gunner7,Gunner2,Gunner6,Gunner1,Gunner8,Gunner3,Gunner4,Gunner9,Gunner5,Kickoffs1,"Field Goal Kicker1","ST Blocker8","ST Blocker5","ST Blocker4","ST Blocker1","ST Blocker2","ST Blocker3","ST Blocker6","ST Blocker7","ST Rusher4","ST Rusher1","ST Rusher2","ST Rusher3","ST Rusher11","ST Rusher10","ST Rusher9","ST Rusher6","ST Rusher5","ST Rusher7","ST Rusher8"
,15:00,,1,4,20,,,,0,0,"TAZ has won the toss and elected to receive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,15:00,"DET 35",1,6,10,Kickoff,"Kick Return",,0,0,"(15:00) 17-Stanley Morgan kicks 75 yards from DET 35 to TAZ -10. Touchback.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#27 Anthony Morin - FB",,"#74 Raymond Brodbeck - RG","#50 William Terrell - WLB","#51 William Crane - SLB","#33 Ricardo Sohn - FS","#54 Tony Maloney - MLB","#52 Robert Carlson - DT","#31 Donald McConnell - CB","#79 Thomas Ton - LDE","#96 Tyler Distefano - MLB","#39 CJ Fontaine - FS","#17 Stanley Morgan - K",,,,,,,,,,,,,,,,,,,,
TAZ,15:00,"TAZ 25",1,1,10,"I Formation Power Play Action HB Downfield","Goal Line Attack #1",13,0,0,"1-10-TAZ 25 (15:00) 4-James Kennemer pass complete to 89-Michael Smith to TAZ 38 for 13 yards. Tackle by 92-Darryl Sadler.","#4 James Kennemer - QB","#43 James Tillman - RB",,"#32 Eugene Janssen - RB","#27 Anthony Morin - FB","#89 Michael Smith - TE",,"#84 Bruce Hines - WR",,,,,"#71 Christopher Castaneda - RT","#74 Raymond Brodbeck - RG","#63 James Funk - C","#73 Ty Chai - RG","#68 Dalton Sanderson - RT",,"#61 Troy Freeman - LDE","#16 Tony Jenkins - CB","#91 Terry Paz - DT","#53 David Harrington - LDE","#65 Kevin Martin - RDE","#92 Darryl Sadler - SLB","#90 Raymundo Turnbull - WLB",,"#32 Christopher Mayle - CB","#49 Sergio Tanner - CB","#9 Robert Daggett - CB",,,,"#25 Keith McKenzie - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAZ,14:15,"TAZ 38",1,1,10,"I Formation Power Play Action HB Downfield","Goal Line Attack #2",6,0,0,"1-10-TAZ 38 (14:14) 4-James Kennemer pass complete to 89-Michael Smith to TAZ 44 for 6 yards. Tackle by 9-Robert Daggett.","#4 James Kennemer - QB","#43 James Tillman - RB",,"#32 Eugene Janssen - RB","#27 Anthony Morin - FB","#89 Michael Smith - TE",,"#84 Bruce Hines - WR",,,,,"#71 Christopher Castaneda - RT","#74 Raymond Brodbeck - RG","#63 James Funk - C","#73 Ty Chai - RG","#68 Dalton Sanderson - RT",,"#61 Troy Freeman - LDE","#16 Tony Jenkins - CB","#91 Terry Paz - DT","#53 David Harrington - LDE","#65 Kevin Martin - RDE","#92 Darryl Sadler - SLB","#90 Raymundo Turnbull - WLB",,"#32 Christopher Mayle - CB","#49 Sergio Tanner - CB","#9 Robert Daggett - CB",,,,"#25 Keith McKenzie - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAZ,13:41,"TAZ 44",1,2,4,"I Formation Power HB Draw","3-4 Normal Double Blitz",2,0,0,"2-4-TAZ 44 (13:40) 43-James Tillman ran to TAZ 46 for 2 yards. Tackle by 9-Robert Daggett.","#4 James Kennemer - QB","#43 James Tillman - RB",,"#32 Eugene Janssen - RB","#27 Anthony Morin - FB","#89 Michael Smith - TE",,"#84 Bruce Hines - WR",,,,,"#71 Christopher Castaneda - RT","#74 Raymond Brodbeck - RG","#63 James Funk - C","#73 Ty Chai - RG","#68 Dalton Sanderson - RT",,"#61 Troy Freeman - LDE",,"#91 Terry Paz - DT",,"#65 Kevin Martin - RDE","#92 Darryl Sadler - SLB","#90 Raymundo Turnbull - WLB","#8 Robert Gavin - CB","#32 Christopher Mayle - CB","#49 Sergio Tanner - CB","#9 Robert Daggett - CB",,,,"#25 Keith McKenzie - CB","#26 Santiago Hensley - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAZ,12:55,"TAZ 46",1,3,2,"Goal Line Normal PA TE Drag","Goal Line 3 Deep Man",,0,0,"3-2-TAZ 46 (12:54) 4-James Kennemer pass Pass knocked down by 9-Robert Daggett. incomplete, intended for 87-Henry McAdoo.","#4 James Kennemer - QB","#43 James Tillman - RB",,"#32 Eugene Janssen - RB","#27 Anthony Morin - FB","#89 Michael Smith - TE","#87 Henry McAdoo - TE",,,,,,"#71 Christopher Castaneda - RT","#74 Raymond Brodbeck - RG","#63 James Funk - C","#73 Ty Chai - RG","#68 Dalton Sanderson - RT",,"#61 Troy Freeman - LDE","#16 Tony Jenkins - CB","#91 Terry Paz - DT","#53 David Harrington - LDE","#65 Kevin Martin - RDE","#92 Darryl Sadler - SLB","#90 Raymundo Turnbull - WLB",,"#32 Christopher Mayle - CB","#49 Sergio Tanner - CB","#9 Robert Daggett - CB",,,,"#25 Keith McKenzie - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAZ,12:51,"TAZ 46",1,4,2,Punt,"Punt Return",55,0,0,"4-2-TAZ 46 (12:52) 16-Alfonso Orzechowski punts 55 yards to DET -1.4-2-TAZ 46 (12:52) 16-Alfonso Orzechowski punts 55 yards to DET -1. Touchback.",,,,,,,,,,,,,,,,,,"#16 Alfonso Orzechowski - P",,,,,,,,,,,,,,,,,,,"#74 Raymond Brodbeck - RG",,"#11 Lowell Woodson - CB",,,"#16 Tony Jenkins - CB","#26 Santiago Hensley - FS","#9 Robert Daggett - CB",,"#35 Chris Carter - CB","#8 Robert Gavin - CB",,"#25 Keith McKenzie - CB",,,,"#73 Ty Chai - RG","#43 James Tillman - RB","#27 Anthony Morin - FB","#67 Daniel Moore - RT","#72 Jimmy Sharkey - LG","#56 Michael Warrick - LT",,"#92 Darryl Sadler - SLB","#58 Steven Thomas - RDE","#53 David Harrington - LDE","#71 Brian Dyer - RDE",,,,,,,
DET,12:44,"DET 20",1,1,10,"I Formation 3WR HB Inside Strong","Nickel Normal SS Blitz",,0,0,"1-10-DET 20 (12:45) PENALTY - False Start (DET 18-Ralph Xiong)","#15 Dan Johnson - QB","#84 Robert Nash - WR",,,"#37 Robert Howe - RB",,,"#13 Aaron Kinley - WR","#14 Donald Whipple - WR","#85 Ralph Xiong - WR",,,"#62 Ronald Ligon - LT","#75 Timothy Needham - LG","#69 Brandon Quintero - C","#52 Jim Byrne - RG","#56 Truman Wright - RT",,"#61 Kendall Patterson - LDE",,"#52 Robert Carlson - DT","#65 Clay Reyes - DT","#69 Edward Brown - RDE",,"#54 Tony Maloney - MLB",,"#94 Jeffrey Sanderson - WLB","#31 Donald McConnell - CB","#42 Bruce Berry - CB",,"#44 Kevin Corder - CB",,"#29 Kenneth Marroquin - SS","#98 Shawn Ellison - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,12:44,"DET 15",1,1,15,"Singleback Empty 4 Short Posts","Dime Flat Zone Blitz",,0,0,"1-15-DET 15 (12:45) 15-Dan Johnson pass incomplete, dropped by 13-Aaron Kinley. Pressure by 69-Edward Brown.","#15 Dan Johnson - QB",,,,,"#86 Roger Wiseman - WR",,"#13 Aaron Kinley - WR","#14 Donald Whipple - WR","#85 Ralph Xiong - WR","#12 Vernon Rustin - WR",,"#62 Ronald Ligon - LT","#75 Timothy Needham - LG","#69 Brandon Quintero - C","#52 Jim Byrne - RG","#56 Truman Wright - RT",,"#61 Kendall Patterson - LDE",,"#52 Robert Carlson - DT","#65 Clay Reyes - DT","#69 Edward Brown - RDE",,"#54 Tony Maloney - MLB",,,"#31 Donald McConnell - CB","#42 Bruce Berry - CB","#39 CJ Fontaine - FS","#44 Kevin Corder - CB",,"#29 Kenneth Marroquin - SS","#98 Shawn Ellison - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,12:40,"DET 15",1,2,15,"Shotgun Normal HB Flare","Nickel Strong 1 Deep Man Under",11,0,0,"2-15-DET 15 (12:41) 15-Dan Johnson pass complete to 86-Roger Wiseman to DET 26 for 11 yards. Tackle by 54-Tony Maloney. PENALTY - Pass Interference (TAZ 54-Tony Maloney)","#15 Dan Johnson - QB","#14 Donald Whipple - WR",,,,"#86 Roger Wiseman - WR",,"#13 Aaron Kinley - WR","#85 Ralph Xiong - WR","#12 Vernon Rustin - WR",,,"#62 Ronald Ligon - LT","#75 Timothy Needham - LG","#69 Brandon Quintero - C","#52 Jim Byrne - RG","#56 Truman Wright - RT",,"#61 Kendall Patterson - LDE",,"#52 Robert Carlson - DT","#65 Clay Reyes - DT","#69 Edward Brown - RDE",,"#54 Tony Maloney - MLB",,"#94 Jeffrey Sanderson - WLB","#31 Donald McConnell - CB","#42 Bruce Berry - CB",,"#44 Kevin Corder - CB",,"#29 Kenneth Marroquin - SS","#98 Shawn Ellison - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
