HasBall,"Game Clock","Ball @",Quarter,Down,YTG,OffensivePlay,DefensivePlay,YardsGained,"Home Score","Away Score",Text,QB1,RB1,RB2,FB2,FB1,TE1,TE2,WR1,WR3,WR2,WR4,WR5,LT1,LG1,C1,RG1,RT1,P1,LDE1,LDE2,DT1,DT2,RDE1,SLB1,MLB1,MLB2,WLB1,CB1,CB2,CB4,CB3,CB5,SS1,FS1,FS2,"Kick Holder1","Long Snapper1","Kick Returner1","Punt Returner1",Gunner10,Gunner7,Gunner2,Gunner6,Gunner1,Gunner8,Gunner3,Gunner4,Gunner9,Gunner5,Kickoffs1,"Field Goal Kicker1","ST Blocker8","ST Blocker5","ST Blocker4","ST Blocker1","ST Blocker2","ST Blocker3","ST Blocker6","ST Blocker7","ST Rusher4","ST Rusher1","ST Rusher2","ST Rusher3","ST Rusher11","ST Rusher10","ST Rusher9","ST Rusher6","ST Rusher5","ST Rusher7","ST Rusher8"
,15:00,,1,1,10,,,,0,0,"SHR has won the toss and elected to receive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHA,15:00,"CHA 35",1,6,10,Kickoff,"Kick Return",,0,0,"(15:00) 1-David Owen kicks 69 yards from CHA 35 to SHR -4. Touchback.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#41 Ernest Percy - RB",,"#35 Samuel Johnson - CB","#98 George Malbrough - LDE","#1 Christopher Payton - LDE","#33 John Tyler - CB","#97 Robert Wilkerson - DT","#96 Richard Thornton - DT","#95 Tom Kimzey - DT","#24 Curtis Lachapelle - WLB","#54 David Stanford - MLB","#94 Clarence Sessoms - MLB","#1 David Owen - K",,,,,,,,,,,,,,,,,,,,
SHR,15:00,"SHR 25",1,1,10,"Singleback Big HB Pitch Weak","4-3 Under Crash Right",-3,0,0,"1-10-SHR 25 (15:00) 41-Ernest Percy ran to SHR 22 for -3 yards. Tackle by 58-Mark Houck.","#10 Thomas Lawson - QB","#41 Ernest Percy - RB",,,,"#73 Charles Lee - RT","#32 David Shuman - FB","#21 William Caswell - WR",,"#4 James Vera - WR",,,"#67 William Nelson - LT","#75 Robert Rademacher - LG","#62 Melvin Saunders - C","#69 Roger Fairbank - RG","#51 Fred Diaz - RT",,"#75 Lawrence Choi - DT",,"#64 Larry Grisham - DT","#67 Patrick Otis - DT","#96 Michael Downey - DT","#92 Jason McDonald - SLB","#90 Rick Crossett - MLB",,"#58 Mark Houck - FS","#42 Jesse Roy - CB","#40 Fred Padgett - CB",,,,"#49 Roger Smith - FS","#34 Roderick Sanchez - SS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHR,14:17,"SHR 22",1,2,13,"Weak I Normal HB Inside Weak","46 Heavy WLB Blitz",1,0,0,"2-13-SHR 22 (14:16) 41-Ernest Percy ran to SHR 23 for 1 yards. Tackle by 64-Larry Grisham. PENALTY - Offsides (CHA 56-Kim Ball)","#10 Thomas Lawson - QB","#41 Ernest Percy - RB",,,"#32 David Shuman - FB","#73 Charles Lee - RT",,"#21 William Caswell - WR",,"#4 James Vera - WR",,,"#67 William Nelson - LT","#75 Robert Rademacher - LG","#62 Melvin Saunders - C","#69 Roger Fairbank - RG","#51 Fred Diaz - RT",,"#92 Jason McDonald - SLB",,"#63 Jonathan Guzman - DT","#64 Larry Grisham - DT","#79 Anthony Moore - RDE","#94 Joseph Jeffries - MLB","#97 Harry Hampton - WLB",,"#56 Kim Ball - MLB","#42 Jesse Roy - CB","#40 Fred Padgett - CB",,,,"#49 Roger Smith - FS","#34 Roderick Sanchez - SS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHR,14:13,"SHR 27",1,2,8,"Singleback Slot Strong HB Counter","Nickel Normal CB3 MLB Blitz",-2,0,0,"2-8-SHR 27 (14:14) 41-Ernest Percy ran to SHR 25 for -2 yards. Tackle by 32-Clyde Belcher.","#10 Thomas Lawson - QB","#41 Ernest Percy - RB",,,,"#73 Charles Lee - RT",,"#21 William Caswell - WR","#19 Warren Nelson - WR","#4 James Vera - WR",,,"#67 William Nelson - LT","#75 Robert Rademacher - LG","#62 Melvin Saunders - C","#69 Roger Fairbank - RG","#51 Fred Diaz - RT",,"#92 Jason McDonald - SLB",,"#63 Jonathan Guzman - DT","#64 Larry Grisham - DT","#79 Anthony Moore - RDE",,"#90 Rick Crossett - MLB",,"#97 Harry Hampton - WLB","#42 Jesse Roy - CB","#40 Fred Padgett - CB",,"#32 Clyde Belcher - CB",,"#49 Roger Smith - FS","#34 Roderick Sanchez - SS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHR,13:43,"SHR 25",1,3,10,"Singleback Slot Strong TE Slot Curls","4-3 Normal WLB MLB Blitz",,0,0,"3-10-SHR 25 (13:42) 10-Thomas Lawson pass Pass knocked down by 34-Roderick Sanchez. incomplete, intended for 19-Warren Nelson.","#10 Thomas Lawson - QB","#41 Ernest Percy - RB",,,,"#73 Charles Lee - RT",,"#21 William Caswell - WR","#19 Warren Nelson - WR","#4 James Vera - WR",,,"#67 William Nelson - LT","#75 Robert Rademacher - LG","#62 Melvin Saunders - C","#69 Roger Fairbank - RG","#51 Fred Diaz - RT",,"#92 Jason McDonald - SLB",,"#63 Jonathan Guzman - DT","#64 Larry Grisham - DT","#79 Anthony Moore - RDE","#56 Kim Ball - MLB","#90 Rick Crossett - MLB",,"#97 Harry Hampton - WLB","#42 Jesse Roy - CB","#40 Fred Padgett - CB",,,,"#49 Roger Smith - FS","#34 Roderick Sanchez - SS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHR,13:38,"SHR 25",1,4,10,Punt,"Punt Return",,0,0,"4-10-SHR 25 (13:39) 5-Mark Marsh punts 46 yards to CHA 28. 41-Rodger Brown to SHR 46 for 25 yards. Tackle by 44-Scott Randall. 15-Charles Brothers totally missed that block.",,,,,,,,,,,,,,,,,,"#5 Mark Marsh - P",,,,,,,,,,,,,,,,,,,"#60 Richard Gilmore - LG",,"#41 Rodger Brown - RB",,,"#94 Joseph Jeffries - MLB","#79 Anthony Moore - RDE","#15 Charles Brothers - P",,"#97 Harry Hampton - WLB","#56 Kim Ball - MLB",,"#90 Rick Crossett - MLB",,,,"#68 Osvaldo Bradley - C","#73 Charles Lee - RT","#69 Roger Fairbank - RG","#62 Melvin Saunders - C","#67 William Nelson - LT","#44 Scott Randall - FB",,"#35 Gerald Brown - SS","#63 Jonathan Guzman - DT","#92 Jason McDonald - SLB","#21 Julius Winter - CB",,,,,,,
CHA,13:26,"SHR 46",1,1,10,"Shotgun Normal HB Flare","4-3 Under Crash Left",1,0,0,"1-10-SHR 46 (13:27) 9-Chris Miller pass complete to 33-Anthony Gray to SHR 45 for 1 yards. Tackle by 35-Samuel Johnson.","#9 Chris Miller - QB","#33 Anthony Gray - RB",,,,"#89 Timmy Roache - TE",,"#17 Pete Herman - WR","#84 John Kirkland - WR","#11 Robert Lavender - WR",,,"#69 Brad Wiens - RG","#82 Mary Ashcraft - LG","#77 Steven Conti - C","#55 Anthony Lear - RG","#61 Hector Maeda - RG",,"#59 Bryan Newkirk - LDE",,"#97 Robert Wilkerson - DT","#96 Richard Thornton - DT","#75 Andy Epley - RDE","#93 Dennis Graves - SLB","#94 Clarence Sessoms - MLB",,"#24 Curtis Lachapelle - WLB","#35 Samuel Johnson - CB","#45 Donald Brand - CB",,,,"#26 Willie Principato - SS","#90 Richard Dickinson - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHA,12:45,"SHR 45",1,2,9,"Weak I Normal Fullback Counter Weak","4-3 Normal WLB Outside Blitz",,0,0,"2-9-SHR 45 (12:44) 20-Larry Robinson ran to SHR 45 for a short gain. Tackle by 24-Curtis Lachapelle.","#9 Chris Miller - QB","#45 James Sadler - RB",,,"#20 Larry Robinson - FB","#89 Timmy Roache - TE",,"#17 Pete Herman - WR",,"#11 Robert Lavender - WR",,,"#69 Brad Wiens - RG","#82 Mary Ashcraft - LG","#77 Steven Conti - C","#55 Anthony Lear - RG","#61 Hector Maeda - RG",,"#1 Christopher Payton - LDE",,"#97 Robert Wilkerson - DT","#96 Richard Thornton - DT","#75 Andy Epley - RDE","#93 Dennis Graves - SLB","#94 Clarence Sessoms - MLB",,"#24 Curtis Lachapelle - WLB","#35 Samuel Johnson - CB","#45 Donald Brand - CB",,,,"#26 Willie Principato - SS","#90 Richard Dickinson - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHA,12:03,"SHR 45",1,3,9,"I Formation Normal FL Hitch","4-3 Under Crash Right",,0,0,"3-9-SHR 45 (12:02) 9-Chris Miller pass complete to 41-Rodger Brown to SHR 26 for 19 yards. 41-Rodger Brown FUMBLES (45-Donald Brand) recovered by SHR-45-Donald Brand at SHR 22. Tackle by 41-Rodger Brown. 41-Rodger Brown breaks down the CB. PENALTY - Pass Interference (SHR 45-Donald Brand)","#9 Chris Miller - QB","#33 Anthony Gray - RB",,,"#20 Larry Robinson - FB","#89 Timmy Roache - TE",,"#11 Robert Lavender - WR",,"#41 Rodger Brown - RB",,,"#69 Brad Wiens - RG","#82 Mary Ashcraft - LG","#77 Steven Conti - C","#55 Anthony Lear - RG","#61 Hector Maeda - RG",,"#1 Christopher Payton - LDE",,"#97 Robert Wilkerson - DT","#96 Richard Thornton - DT","#75 Andy Epley - RDE","#93 Dennis Graves - SLB","#94 Clarence Sessoms - MLB",,"#24 Curtis Lachapelle - WLB","#35 Samuel Johnson - CB","#45 Donald Brand - CB",,,,"#26 Willie Principato - SS","#90 Richard Dickinson - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
