Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
2006,Regular,1,Invaders,0,Wranglers,13,10273,0,0,H,Timbers,,,,,,,,,
2006,Regular,1,Gold,3,Gunslingers,20,10274,0,0,H,FightingDeLucias,,,,,,,,,
2006,Regular,1,Generals,6,Renegades,20,10275,0,0,A,Mellotrons,,,,,,,,,
2006,Regular,1,Breakers,3,Bulls,15,10276,0,0,H,Ravens,,,,,,,,,
2006,Regular,1,Federals,6,Maulers,24,10277,0,0,H,Chips,,,,,,,,,
2006,Regular,1,Bandits,6,Stallions,46,10278,0,0,A,Hammers,,,,,,,,,
2006,Regular,1,Steamer,17,Blazers,6,10279,0,0,A,Rampage,,,,,,,,,
2006,Regular,1,Outlaws,53,Showboats,16,10280,0,0,H,Autobots,,,,,,,,,
2006,Regular,1,Storm,19,Gamblers,22,10281,0,0,H,Crusaders,,,,,,,,,
2006,Regular,1,SaberCats,23,Blitz,30,10282,0,0,A,Heisenbergs,,,,,,,,,
2006,Regular,1,Thunderbolts,7,Hawaiians,21,10283,0,0,H,BlackSharks,,,,,,,,,
2006,Regular,1,Force,20,Hornets,17,10284,0,0,H,Corsairs,,,,,,,,,
2006,Regular,1,VooDoo,40,Wheels,3,10285,0,0,A,Lancers,,,,,,,,,
2006,Regular,1,Sun,20,Panthers,28,10286,0,0,H,Muskies,,,,,,,,,
2006,Regular,1,Express,20,Stars,9,10287,0,0,A,Storm,,,,,,,,,
2006,Regular,1,Bell,41,(NY)Stars,24,10288,0,0,H,Virgins,,,,,,,,,
2006,Regular,2,Hawaiians,29,Hornets,15,10289,0,0,H,Quicksilver,,,,,,,,,
2006,Regular,2,Generals,10,Bell,37,10290,0,0,H,CutThroat’s,,,,,,,,,
2006,Regular,2,Storm,17,Invaders,16,10291,0,0,H,FoghornLeghorns,,,,,,,,,
2006,Regular,2,Outlaws,16,Blazers,12,10292,0,0,A,Ravens,,,,,,,,,
2006,Regular,2,Gold,0,(NY)Stars,20,10293,0,0,A,Hammers,,,,,,,,,
2006,Regular,2,Bulls,13,Renegades,32,10294,0,0,H,UkraineUnited,,,,,,,,,
2006,Regular,2,Stars,19,Maulers,24,10295,0,0,A,Rampage,,,,,,,,,
2006,Regular,2,Thunderbolts,21,Sun,13,10296,0,0,H,Crusaders,,,,,,,,,
2006,Regular,2,SaberCats,14,Express,6,10297,0,0,A,Mallards,,,,,,,,,
2006,Regular,2,Panthers,23,Blitz,7,10298,0,0,A,Thunderbolts,,,,,,,,,
2006,Regular,2,Federals,14,Force,13,10299,0,0,H,Corsairs,,,,,,,,,
2006,Regular,2,VooDoo,13,Stallions,40,10300,0,0,H,Stars,,,,,,,,,
2006,Regular,2,Wheels,13,Steamer,16,10301,0,0,A,Treasure,,,,,,,,,
2006,Regular,2,Bandits,21,Gunslingers,14,10302,0,0,H,Muskies,,,,,,,,,
2006,Regular,2,Wranglers,8,Breakers,6,10303,0,0,H,Storm,,,,,,,,,
2006,Regular,2,Gamblers,45,Showboats,17,10304,0,0,A,Timbers,,,,,,,,,
2006,Regular,3,Gold,6,Outlaws,40,10305,0,0,H,Bullfrogs,,,,,,,,,
2006,Regular,3,Showboats,34,Bandits,3,10306,0,0,A,Treasure,,,,,,,,,
2006,Regular,3,Bell,17,Bulls,18,10307,0,0,H,BlackSharks,,,,,,,,,
2006,Regular,3,Gunslingers,23,Wranglers,9,10308,0,0,A,Crusaders,,,,,,,,,
2006,Regular,3,Breakers,6,Blazers,20,10309,0,0,A,Virgins,,,,,,,,,
2006,Regular,3,Gamblers,45,Renegades,50,10310,0,0,A,Corsairs,,,,,,,,,
2006,Regular,3,Blitz,3,Stallions,45,10311,0,0,A,Romans,,,,,,,,,
2006,Regular,3,Panthers,28,Invaders,6,10312,0,0,H,Thunderbolts,,,,,,,,,
2006,Regular,3,(NY)Stars,3,Storm,17,10313,0,0,A,Cheesesteaks,,,,,,,,,
2006,Regular,3,Generals,23,Force,10,10314,0,0,H,Bakers,,,,,,,,,
2006,Regular,3,Maulers,25,VooDoo,17,10315,0,0,A,Hammers,,,,,,,,,
2006,Regular,3,Steamer,17,Hornets,13,10316,0,0,A,Rattlesnakes,,,,,,,,,
2006,Regular,3,Federals,14,Stars,17,10317,0,0,H,UkraineUnited,,,,,,,,,
2006,Regular,3,Express,12,Thunderbolts,14,10318,0,0,H,Monarchs,,,,,,,,,
2006,Regular,3,Sun,26,Wheels,3,10319,0,0,H,CutThroat’s,,,,,,,,,
2006,Regular,3,SaberCats,17,Hawaiians,13,10320,0,0,A,Quicksilver,,,,,,,,,
2006,Regular,4,Panthers,10,SaberCats,12,10321,0,0,A,UkraineUnited,,,,,,,,,
2006,Regular,4,Force,13,Blitz,10,10322,0,0,H,Storm,,,,,,,,,
2006,Regular,4,Gunslingers,7,Wheels,26,10323,0,0,H,Rampage,,,,,,,,,
2006,Regular,4,Thunderbolts,10,Showboats,34,10324,0,0,H,Chips,,,,,,,,,
2006,Regular,4,Stallions,34,Federals,3,10325,0,0,H,Ravens,,,,,,,,,
2006,Regular,4,Bandits,23,Breakers,13,10326,0,0,A,Lancers,,,,,,,,,
2006,Regular,4,Bulls,7,Blazers,10,10327,0,0,A,Rattlesnakes,,,,,,,,,
