HasBall,"Game Clock","Ball @",Quarter,Down,YTG,OffensivePlay,DefensivePlay,YardsGained,"Home Score","Away Score",Text,QB1,RB1,RB2,FB2,FB1,TE1,TE2,WR1,WR3,WR2,WR4,WR5,LT1,LG1,C1,RG1,RT1,P1,LDE1,LDE2,DT1,DT2,RDE1,SLB1,MLB1,MLB2,WLB1,CB1,CB2,CB4,CB3,CB5,SS1,FS1,FS2,"Kick Holder1","Long Snapper1","Kick Returner1","Punt Returner1",Gunner10,Gunner7,Gunner2,Gunner6,Gunner1,Gunner8,Gunner3,Gunner4,Gunner9,Gunner5,Kickoffs1,"Field Goal Kicker1","ST Blocker8","ST Blocker5","ST Blocker4","ST Blocker1","ST Blocker2","ST Blocker3","ST Blocker6","ST Blocker7","ST Rusher4","ST Rusher1","ST Rusher2","ST Rusher3","ST Rusher11","ST Rusher10","ST Rusher9","ST Rusher6","ST Rusher5","ST Rusher7","ST Rusher8"
,15:00,,1,1,10,,,,0,0,"CAR has won the toss and elected to receive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIT,15:00,"PIT 35",1,6,10,Kickoff,"Kick Return",,0,0,"(15:00) 7-Charles Edwards kicks 71 yards from PIT 35 to CAR -6. Touchback.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#36 Travis Barlowe - RB",,"#60 Arthur Keck - DT","#90 Fragile Frankie Merman - MLB","#40 Evan Lehman - CB","#93 Ronald Kaufman - RDE","#56 Steven Houston - WLB","#55 Ted Sechrist - MLB","#28 Richard Hodgson - SS","#23 Kevin Gonzalez - CB","#38 Joseph Stanford - FS","#96 Ebenezer Scrooge - MLB","#7 Charles Edwards - K",,,,,,,,,,,,,,,,,,,,
CAR,15:00,"CAR 25",1,1,10,"Goal Line Normal HB Outside Strong","4-3 Normal SLB Middle Blitz",1,0,0,"1-10-CAR 25 (15:00) 31-Raymond Lecompte ran to CAR 26 for 1 yards. Tackle by 97-Noah Lopez.","#18 Remy Beauchamp  - QB","#31 Raymond Lecompte - RB",,"#36 Travis Barlowe - RB","#33 David Cartwright - WR","#80 John Lee - TE","#83 Bobby James - TE",,,,,,"#59 Christopher Rodriguez - LT","#74 Shane Snyder - LG","#75 James Martin - C","#72 James Tinsley - RG","#78 Gregory Thompson - RT",,"#97 Noah Lopez - LDE",,"#73 William Ray - DT","#92 Matthew West - DT","#69 Richard Johnson - RDE","#59 Harry Mattice - SLB","#90 Charles Bowman - MLB",,"#54 George Gauthier - WLB","#28 Nathan Morrison - CB","#24 Oliver Shaw - CB",,,,"#46 Ronald Lambert - SS","#37 Roberto Reece - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14:26,"CAR 26",1,2,9,"Shotgun 2 RB 3 WR WR Hooks","Nickel Normal Man Cover 2",5,0,0,"2-9-CAR 26 (14:25) 18-Remy Beauchamp  pass complete to 14-Shawn Heath to CAR 30 for 5 yards. Tackle by 28-Nathan Morrison. 28-Nathan Morrison got away with a hold on that play. PIT 69-Richard Johnson was injured on the play. He looks like he should be able to return.","#18 Remy Beauchamp  - QB","#31 Raymond Lecompte - RB","#33 David Cartwright - WR",,,,,"#14 Shawn Heath - WR","#15 Travis Bacon - WR","#88 Robert Pasillas - WR",,,"#59 Christopher Rodriguez - LT","#74 Shane Snyder - LG","#75 James Martin - C","#72 James Tinsley - RG","#78 Gregory Thompson - RT",,"#97 Noah Lopez - LDE",,"#73 William Ray - DT","#92 Matthew West - DT","#69 Richard Johnson - RDE",,"#90 Charles Bowman - MLB",,"#54 George Gauthier - WLB","#28 Nathan Morrison - CB","#24 Oliver Shaw - CB",,"#25 Jonathan Kimbrough - CB",,"#46 Ronald Lambert - SS","#37 Roberto Reece - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,13:41,"CAR 30",1,3,5,"Goal Line Normal HB Off Tackle","4-3 Under Crash Left",4,0,0,"3-5-CAR 30 (13:40) 31-Raymond Lecompte ran to CAR 35 for 4 yards. Tackle by 37-Roberto Reece.","#18 Remy Beauchamp  - QB","#31 Raymond Lecompte - RB",,"#36 Travis Barlowe - RB","#33 David Cartwright - WR","#80 John Lee - TE","#83 Bobby James - TE",,,,,,"#59 Christopher Rodriguez - LT","#74 Shane Snyder - LG","#75 James Martin - C","#72 James Tinsley - RG","#78 Gregory Thompson - RT",,"#97 Noah Lopez - LDE",,"#73 William Ray - DT","#92 Matthew West - DT","#79 John Woods - LDE","#59 Harry Mattice - SLB","#90 Charles Bowman - MLB",,"#54 George Gauthier - WLB","#28 Nathan Morrison - CB","#24 Oliver Shaw - CB",,,,"#46 Ronald Lambert - SS","#37 Roberto Reece - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,12:59,"CAR 35",1,4,,Punt,"Punt Return",,0,0,"4-1-CAR 35 (12:58) 6-Warren Remick punts 51 yards to PIT 14. 18-Carlos Scott to PIT 23 for 9 yards. Tackle by 80-John Lee.",,,,,,,,,,,,,,,,,,"#6 Warren Remick - P",,,,,,,,,,,,,,,,,,,"#75 James Martin - C",,"#18 Carlos Scott - WR",,,"#24 Oliver Shaw - CB","#37 Roberto Reece - CB","#28 Nathan Morrison - CB",,"#92 Matthew West - DT","#54 George Gauthier - WLB",,"#48 Tommy Olson - CB",,,,"#74 Shane Snyder - LG","#59 Christopher Rodriguez - LT","#80 John Lee - TE","#33 David Cartwright - WR","#72 James Tinsley - RG","#57 Peter Hernandez - LT",,"#55 Christopher Murry - WLB","#59 Harry Mattice - SLB","#97 Noah Lopez - LDE","#69 Richard Johnson - RDE",,,,,,,
PIT,12:48,"PIT 23",1,1,10,"I Formation 3WR HB Inside Weak","Nickel 3-3-5 Weak Side Blitz",5,0,0,"1-10-PIT 23 (12:49) 21-James Langham ran to PIT 28 for 5 yards. Tackle by 55-Ted Sechrist.","#8 John Turner - QB","#21 James Langham - RB",,,"#46 Daniel Hughes - FB",,,"#80 Leroy Perrotta - WR","#12 Roger Flowers - WR","#18 Carlos Scott - WR",,,"#63 Henry Mickelson - LT","#60 Joe Tuma - LG","#52 James Kirkpatrick - C","#64 John Walling - LG","#66 Scott Medellin - RT",,"#93 Ronald Kaufman - RDE",,"#60 Arthur Keck - DT",,"#52 Robert Garcia - RDE","#96 Ebenezer Scrooge - MLB","#55 Ted Sechrist - MLB",,"#56 Steven Houston - WLB","#40 Charles Elsass - CB","#40 Evan Lehman - CB",,"#23 Kevin Gonzalez - CB",,"#28 Richard Hodgson - SS","#38 Joseph Stanford - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIT,12:18,"PIT 28",1,2,5,"I Formation Normal Max Protect","4-3 Under Crowd Middle Deep Man",14,0,0,"2-5-PIT 28 (12:17) 8-John Turner pass complete to 21-James Langham to PIT 42 for 14 yards.","#8 John Turner - QB","#21 James Langham - RB",,,"#46 Daniel Hughes - FB","#82 Jeffrey Johnston - TE",,"#80 Leroy Perrotta - WR",,"#18 Carlos Scott - WR",,,"#63 Henry Mickelson - LT","#60 Joe Tuma - LG","#52 James Kirkpatrick - C","#64 John Walling - LG","#66 Scott Medellin - RT",,"#93 Ronald Kaufman - RDE",,"#60 Arthur Keck - DT","#68 Dwayne Martinez - DT","#52 Robert Garcia - RDE","#96 Ebenezer Scrooge - MLB","#55 Ted Sechrist - MLB",,"#56 Steven Houston - WLB","#40 Charles Elsass - CB","#40 Evan Lehman - CB",,,,"#28 Richard Hodgson - SS","#38 Joseph Stanford - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIT,11:32,"PIT 42",1,1,10,"I Formation 3WR HB Inside Weak","Nickel 3-3-5 CB1 CB3 Blitz",-0,0,0,"1-10-PIT 42 (11:31) 14-Shaun Wehmeyer ran to PIT 42 for a short loss. Tackle by 23-Kevin Gonzalez.","#8 John Turner - QB","#14 Shaun Wehmeyer - WR",,,"#46 Daniel Hughes - FB",,,"#80 Leroy Perrotta - WR","#12 Roger Flowers - WR","#18 Carlos Scott - WR",,,"#63 Henry Mickelson - LT","#60 Joe Tuma - LG","#52 James Kirkpatrick - C","#64 John Walling - LG","#66 Scott Medellin - RT",,"#93 Ronald Kaufman - RDE",,"#60 Arthur Keck - DT",,"#52 Robert Garcia - RDE","#96 Ebenezer Scrooge - MLB","#55 Ted Sechrist - MLB",,"#56 Steven Houston - WLB","#40 Charles Elsass - CB","#40 Evan Lehman - CB",,"#23 Kevin Gonzalez - CB",,"#28 Richard Hodgson - SS","#38 Joseph Stanford - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIT,10:51,"PIT 42",1,2,10,"Split Backs 3 Wide Off Tackle Strong","Nickel 3-3-5 CB1 CB3 Blitz",3,0,0,"2-10-PIT 42 (10:50) 14-Shaun Wehmeyer ran to PIT 46 for 3 yards. Tackle by 47-Charles Elsass. 12-Roger Flowers was completely beat on that play. PIT 60-Joe Tuma was injured on the play. He looks like he should be able to return.","#8 John Turner - QB","#14 Shaun Wehmeyer - WR",,,"#46 Daniel Hughes - FB",,,"#80 Leroy Perrotta - WR","#12 Roger Flowers - WR","#18 Carlos Scott - WR",,,"#63 Henry Mickelson - LT","#60 Joe Tuma - LG","#52 James Kirkpatrick - C","#64 John Walling - LG","#66 Scott Medellin - RT",,"#93 Ronald Kaufman - RDE",,"#60 Arthur Keck - DT",,"#52 Robert Garcia - RDE","#96 Ebenezer Scrooge - MLB","#55 Ted Sechrist - MLB",,"#56 Steven Houston - WLB","#40 Charles Elsass - CB","#40 Evan Lehman - CB",,"#23 Kevin Gonzalez - CB",,"#28 Richard Hodgson - SS","#38 Joseph Stanford - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
