Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
1999,Regular,1,NewEnglandPatriots,12,GreenBayPackers,27,9674,0,0,H,Timbers,,,,,,,,,
1999,Regular,1,ChicagoBears,10,MinnesotaVikings,20,9675,0,0,H,FightingDeLucias,,,,,,,,,
1999,Regular,1,DenverBroncos,6,SanFrancisco49ers,0,9676,0,0,A,Mellotrons,,,,,,,,,
1999,Regular,1,CarolinaPanthers,29,LosAngelesRams,13,9677,0,0,H,Ravens,,,,,,,,,
1999,Regular,1,ArizonaCardinals,16,TampaBayBuccaneers,12,9678,0,0,H,Chips,,,,,,,,,
1999,Regular,1,SeattleSeahawks,0,AtlantaFalcons,14,9679,0,0,A,Hammers,,,,,,,,,
1999,Regular,1,Saints,0,CincinnatiBengals,13,9680,0,0,A,Rampage,,,,,,,,,
1999,Regular,1,IndianapolisColts,6,TennesseeTitans,27,9681,0,0,H,Autobots,,,,,,,,,
1999,Regular,1,BuffaloBills,13,NewYorkJets,19,9682,0,0,H,Crusaders,,,,,,,,,
1999,Regular,1,ClevelandBrowns,10,SanDiegoChargers,13,9683,0,0,A,Heisenbergs,,,,,,,,,
1999,Regular,1,PittsburghSteelers,17,BaltimoreRavens,3,9684,0,0,H,BlackSharks,,,,,,,,,
1999,Regular,1,OaklandRaiders,17,KansasCityChiefs,21,9685,0,0,H,Corsairs,,,,,,,,,
1999,Regular,1,HoustonTexans,7,JacksonvilleJaguars,23,9686,0,0,A,Lancers,,,,,,,,,
1999,Regular,1,DallasCowboys,10,NewYorkGiants,19,9687,0,0,H,Muskies,,,,,,,,,
1999,Regular,1,PhiladelphiaEagles,14,WashingtonRedskins,17,9688,0,0,A,Storm,,,,,,,,,
1999,Regular,1,MiamiDolphins,44,DetroitLions,17,9689,0,0,H,Virgins,,,,,,,,,
1999,Regular,2,HoustonTexans,7,TennesseeTitans,65,9690,0,0,H,Quicksilver,,,,,,,,,
