HasBall,"Game Clock","Ball @",Quarter,Down,YTG,OffensivePlay,DefensivePlay,YardsGained,"Home Score","Away Score",Text,QB1,RB1,RB2,FB2,FB1,TE1,TE2,WR1,WR3,WR2,WR4,WR5,LT1,LG1,C1,RG1,RT1,P1,LDE1,LDE2,DT1,DT2,RDE1,SLB1,MLB1,MLB2,WLB1,CB1,CB2,CB4,CB3,CB5,SS1,FS1,FS2,"Kick Holder1","Long Snapper1","Kick Returner1","Punt Returner1",Gunner10,Gunner7,Gunner2,Gunner6,Gunner1,Gunner8,Gunner3,Gunner4,Gunner9,Gunner5,Kickoffs1,"Field Goal Kicker1","ST Blocker8","ST Blocker5","ST Blocker4","ST Blocker1","ST Blocker2","ST Blocker3","ST Blocker6","ST Blocker7","ST Rusher4","ST Rusher1","ST Rusher2","ST Rusher3","ST Rusher11","ST Rusher10","ST Rusher9","ST Rusher6","ST Rusher5","ST Rusher7","ST Rusher8"
,15:00,,1,2,10,,,,0,0,"BIR has won the toss and elected to receive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOV,15:00,"NOV 35",1,6,10,Kickoff,"Kick Return",,0,0,"(15:00) 1-Emil Porter kicks 71 yards from NOV 35 to BIR -6. 23-Francis Schultz to BIR 30 for 37 yards. Tackle by 1-Emil Porter.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#23 Francis Schultz - RB",,"#71 Noel Wax - DT","#74 Irvin Xiong - RDE","#49 Robert Brown - SLB","#44 Lamont McCarthy - CB","#47 Michael Stagg - CB","#51 Kyle Huber - RT","#99 Frank Heflin - SLB","#59 Pete Alexander - LDE","#70 Jonathan Wilson - RDE","#64 Earl Gilson - DT","#1 Emil Porter - K",,,,,,,,,,,,,,,,,,,,
BIR,14:54,"BIR 30",1,1,10,"I Formation 3WR PA Fullback Flat","4-3 Normal Man OLB Flat Zone",2,0,0,"1-10-BIR 30 (14:55) 12-Norman Maldonado pass complete to 40-Kenneth Porter to BIR 32 for 2 yards. Tackle by 52-George Smith. Great move by 40-Kenneth Porter to get free of his coverage.","#12 Norman Maldonado - QB","#41 Raymond Still - RB",,,"#39 Scott Worthington - RB",,,"#14 Thomas Buckley - WR","#40 Kenneth Porter - WR","#87 Paul Butler - WR",,,"#66 Johnny Green - RT","#68 Thomas May - RG","#55 Cameron Tatro - C","#79 John Hernandez - RG","#65 Ernesto Vaccaro - LT",,"#5 David Jaquez - LDE",,"#92 Joe Harris - DT","#99 Ryan Benjamin - RDE","#73 Eugene Gonzalez - RDE","#78 Joe Munoz - SLB","#90 Lawrence Luebbert - MLB",,"#73 Peter Tracy - MLB","#43 Joseph Gonzalez - CB","#30 Rory Page - CB",,,,"#52 George Smith - CB","#38 Bobby Hobson - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIR,14:14,"BIR 32",1,2,8,"Singleback Normal HB Counter Weak","Dime Flat Man Cover 1",10,0,0,"2-8-BIR 32 (14:13) 23-Francis Schultz ran to BIR 42 for 10 yards. Tackle by 36-Kevin Higgs.","#12 Norman Maldonado - QB","#23 Francis Schultz - RB",,,,"#89 George Franklin - TE",,"#14 Thomas Buckley - WR","#40 Kenneth Porter - WR","#87 Paul Butler - WR",,,"#68 Thomas May - RG","#67 Harold Brown - LG","#55 Cameron Tatro - C","#79 John Hernandez - RG","#65 Ernesto Vaccaro - LT",,"#5 David Jaquez - LDE",,"#93 Christopher Payton - DT","#97 Richard Boggs - DT","#61 John Keel - RDE",,"#90 Lawrence Luebbert - MLB",,,"#42 Harry Moorman - CB","#43 Joseph Gonzalez - CB","#40 Elbert Flanders - CB","#30 Rory Page - CB",,"#52 George Smith - CB","#36 Kevin Higgs - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIR,13:38,"BIR 42",1,1,10,"I Formation 3WR PA Fullback Flat","4-3 Under Crash Left",3,0,0,"1-10-BIR 42 (13:37) 12-Norman Maldonado pass complete to 39-Scott Worthington to BIR 45 for 3 yards. Tackle by 42-Harry Moorman.","#12 Norman Maldonado - QB","#23 Francis Schultz - RB",,,"#39 Scott Worthington - RB",,,"#14 Thomas Buckley - WR","#40 Kenneth Porter - WR","#87 Paul Butler - WR",,,"#68 Thomas May - RG","#67 Harold Brown - LG","#55 Cameron Tatro - C","#79 John Hernandez - RG","#65 Ernesto Vaccaro - LT",,"#5 David Jaquez - LDE",,"#93 Christopher Payton - DT","#97 Richard Boggs - DT","#61 John Keel - RDE","#78 Joe Munoz - SLB","#90 Lawrence Luebbert - MLB",,"#23 Bill Ball - SS","#42 Harry Moorman - CB","#43 Joseph Gonzalez - CB",,,,"#52 George Smith - CB","#36 Kevin Higgs - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIR,13:04,"BIR 45",1,2,7,"I Formation Twin WR Hard Slants","4-3 Under Double LB Blitz",,0,0,"2-7-BIR 45 (13:03) 12-Norman Maldonado pass INTERCEPTED by 36-Kevin Higgs at NOV 48. 36-Kevin Higgs to NOV 47 for -2 yards. Tackle by 89-George Franklin. BIR 68-Thomas May was injured on the play. He looks like he should be able to return.","#12 Norman Maldonado - QB","#41 Raymond Still - RB",,,"#39 Scott Worthington - RB","#89 George Franklin - TE",,"#14 Thomas Buckley - WR",,"#87 Paul Butler - WR",,,"#65 Ernesto Vaccaro - LT","#68 Thomas May - RG","#55 Cameron Tatro - C","#79 John Hernandez - RG","#66 Johnny Green - RT",,"#5 David Jaquez - LDE",,"#93 Christopher Payton - DT","#97 Richard Boggs - DT","#61 John Keel - RDE","#78 Joe Munoz - SLB","#90 Lawrence Luebbert - MLB",,"#23 Bill Ball - SS","#42 Harry Moorman - CB","#43 Joseph Gonzalez - CB",,,,"#52 George Smith - CB","#36 Kevin Higgs - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOV,12:57,"NOV 47",1,1,10,"Weak I Normal Fullback Counter Weak","4-3 Under Double LB Blitz",,0,0,"1-10-NOV 47 (12:58) 34-Harry Charles ran to NOV 47 for a short gain. Tackle by 49-Robert Brown.","#12 Willie Graham - QB","#39 Elias Williams - RB",,,"#34 Harry Charles - RB","#11 Benjamin Jones - WR",,"#25 Jacob Newman - WR",,"#4 Douglas Jordan - WR",,,"#2 Douglas Broderick - LT","#70 Fidel Castaneda - LG","#55 Harry Coats - C","#72 Herbert Vasquez - RG","#54 James Henry - RG",,"#59 Pete Alexander - LDE",,"#64 Earl Gilson - DT","#98 Terrance Long - DT","#74 Irvin Xiong - RDE","#70 Jonathan Wilson - RDE","#99 Frank Heflin - SLB",,"#49 Robert Brown - SLB","#47 Michael Stagg - CB","#32 Andrew Gonzalez - CB",,,,"#24 Sidney Clay - CB","#44 Lamont McCarthy - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOV,12:27,"NOV 47",1,2,10,"Weak I Normal Fullback Counter Weak","4-3 Normal WLB Outside Blitz",-0,0,0,"2-10-NOV 47 (12:26) 34-Harry Charles ran to NOV 47 for a short loss. Tackle by 99-Frank Heflin.","#12 Willie Graham - QB","#39 Elias Williams - RB",,,"#34 Harry Charles - RB","#11 Benjamin Jones - WR",,"#25 Jacob Newman - WR",,"#4 Douglas Jordan - WR",,,"#2 Douglas Broderick - LT","#70 Fidel Castaneda - LG","#55 Harry Coats - C","#72 Herbert Vasquez - RG","#54 James Henry - RG",,"#56 Brian Harper - LDE",,"#64 Earl Gilson - DT","#98 Terrance Long - DT","#74 Irvin Xiong - RDE","#49 Robert Brown - SLB","#59 Pete Alexander - LDE",,"#99 Frank Heflin - SLB","#47 Michael Stagg - CB","#32 Andrew Gonzalez - CB",,,,"#36 Dennis Howell - SS","#24 Sidney Clay - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOV,11:55,"NOV 47",1,3,10,"I Formation 3WR FL Post","Nickel Normal Man Zone",2,0,0,"3-10-NOV 47 (11:54) 12-Willie Graham ran to NOV 49 for 2 yards. Tackle by 74-Irvin Xiong.","#12 Willie Graham - QB","#39 Elias Williams - RB",,,"#34 Harry Charles - RB",,,"#25 Jacob Newman - WR","#11 Benjamin Jones - WR","#4 Douglas Jordan - WR",,,"#2 Douglas Broderick - LT","#70 Fidel Castaneda - LG","#55 Harry Coats - C","#72 Herbert Vasquez - RG","#54 James Henry - RG",,"#59 Pete Alexander - LDE",,"#64 Earl Gilson - DT","#98 Terrance Long - DT","#74 Irvin Xiong - RDE",,"#99 Frank Heflin - SLB",,"#49 Robert Brown - SLB","#47 Michael Stagg - CB","#32 Andrew Gonzalez - CB",,"#44 Lamont McCarthy - CB",,"#36 Dennis Howell - SS","#24 Sidney Clay - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOV,11:08,"NOV 49",1,4,7,Punt,"Punt Return",,0,0,"4-7-NOV 49 (11:07) 6-Jonathan Drost punts 46 yards to BIR 5. 23-Francis Schultz to BIR 12 for 8 yards. Tackle by 55-Harry Coats.",,,,,,,,,,,,,,,,,,"#6 Jonathan Drost - P",,,,,,,,,,,,,,,,,,,"#2 Douglas Broderick - LT",,"#23 Francis Schultz - RB",,,"#49 Robert Brown - SLB","#51 Kyle Huber - RT","#47 Michael Stagg - CB",,"#64 Earl Gilson - DT","#44 Lamont McCarthy - CB",,"#74 Irvin Xiong - RDE",,,,"#72 Herbert Vasquez - RG","#54 James Henry - RG","#70 Fidel Castaneda - LG","#55 Harry Coats - C","#34 Harry Charles - RB","#86 Jose Brown - TE",,"#24 Sidney Clay - CB","#99 Frank Heflin - SLB","#98 Terrance Long - DT","#59 Pete Alexander - LDE",,,,,,,
BIR,10:56,"BIR 12",1,1,10,"Split Backs 3 Wide Drag In","46 Normal Inside Blitz",2,0,0,"1-10-BIR 12 (10:57) 12-Norman Maldonado pass complete to 14-Thomas Buckley to BIR 14 for 2 yards. Tackle by 42-Harry Moorman.","#12 Norman Maldonado - QB","#23 Francis Schultz - RB",,,"#39 Scott Worthington - RB",,,"#14 Thomas Buckley - WR","#40 Kenneth Porter - WR","#87 Paul Butler - WR",,,"#65 Ernesto Vaccaro - LT","#67 Harold Brown - LG","#55 Cameron Tatro - C","#79 John Hernandez - RG","#66 Johnny Green - RT",,"#99 Ryan Benjamin - RDE",,"#93 Christopher Payton - DT","#97 Richard Boggs - DT","#73 Eugene Gonzalez - RDE","#78 Joe Munoz - SLB","#73 Peter Tracy - MLB",,"#23 Bill Ball - SS","#42 Harry Moorman - CB","#43 Joseph Gonzalez - CB",,,,"#52 George Smith - CB","#36 Kevin Higgs - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIR,10:23,"BIR 14",1,2,8,"I Formation 3WR PA Fullback Flat","4-3 Normal Man OLB Flat Zone",,0,0,"2-8-BIR 14 (10:22) 12-Norman Maldonado pass Pass knocked down by 93-Christopher Payton. incomplete, intended for 39-Scott Worthington.","#12 Norman Maldonado - QB","#23 Francis Schultz - RB",,,"#39 Scott Worthington - RB",,,"#14 Thomas Buckley - WR","#40 Kenneth Porter - WR","#87 Paul Butler - WR",,,"#65 Ernesto Vaccaro - LT","#67 Harold Brown - LG","#55 Cameron Tatro - C","#79 John Hernandez - RG","#66 Johnny Green - RT",,"#5 David Jaquez - LDE",,"#93 Christopher Payton - DT","#97 Richard Boggs - DT","#61 John Keel - RDE","#78 Joe Munoz - SLB","#90 Lawrence Luebbert - MLB",,"#23 Bill Ball - SS","#42 Harry Moorman - CB","#43 Joseph Gonzalez - CB",,,,"#52 George Smith - CB","#36 Kevin Higgs - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIR,10:19,"BIR 14",1,3,8,"I Formation Power Play Action HB Downfield","4-3 Normal Man OLB Flat Zone",,0,0,"3-8-BIR 14 (10:20) 12-Norman Maldonado sacked at BIR 7 for -7 yards (5-David Jaquez). Sack allowed by 65-Ernesto Vaccaro. 12-Norman Maldonado FUMBLES (5-David Jaquez) recovered by NOV-5-David Jaquez at BIR 5.","#12 Norman Maldonado - QB","#23 Francis Schultz - RB",,"#41 Raymond Still - RB","#39 Scott Worthington - RB","#89 George Franklin - TE",,"#14 Thomas Buckley - WR",,,,,"#66 Johnny Green - RT","#67 Harold Brown - LG","#55 Cameron Tatro - C","#79 John Hernandez - RG","#65 Ernesto Vaccaro - LT",,"#5 David Jaquez - LDE",,"#93 Christopher Payton - DT","#97 Richard Boggs - DT","#61 John Keel - RDE","#78 Joe Munoz - SLB","#90 Lawrence Luebbert - MLB",,"#23 Bill Ball - SS","#42 Harry Moorman - CB","#43 Joseph Gonzalez - CB",,,,"#52 George Smith - CB","#36 Kevin Higgs - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
