HasBall,"Game Clock","Ball @",Quarter,Down,YTG,OffensivePlay,DefensivePlay,YardsGained,"Home Score","Away Score",Text,QB1,RB1,RB2,FB2,FB1,TE1,TE2,WR1,WR3,WR2,WR4,WR5,LT1,LG1,C1,RG1,RT1,P1,LDE1,LDE2,DT1,DT2,RDE1,SLB1,MLB1,MLB2,WLB1,CB1,CB2,CB4,CB3,CB5,SS1,FS1,FS2,"Kick Holder1","Long Snapper1","Kick Returner1","Punt Returner1",Gunner10,Gunner7,Gunner2,Gunner6,Gunner1,Gunner8,Gunner3,Gunner4,Gunner9,Gunner5,Kickoffs1,"Field Goal Kicker1","ST Blocker8","ST Blocker5","ST Blocker4","ST Blocker1","ST Blocker2","ST Blocker3","ST Blocker6","ST Blocker7","ST Rusher4","ST Rusher1","ST Rusher2","ST Rusher3","ST Rusher11","ST Rusher10","ST Rusher9","ST Rusher6","ST Rusher5","ST Rusher7","ST Rusher8"
,15:00,,1,2,9,,,,0,0,"SHR has won the toss and elected to receive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIR,15:00,"BIR 35",1,6,10,Kickoff,"Kick Return",,0,0,"(15:00) 2-Gonzalo Burgess kicks 74 yards from BIR 35 to SHR -9. Touchback.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#20 John Gates - RB",,"#35 William Hamilton - CB","#58 Reno Raines - SLB","#42 Darryl Stein - FS","#51 Alan Martinez - WLB","#53 Bruce Million - WLB","#51 Hector Ortiz - MLB","#91 Leonard Perry - DT","#73 Gary Johnson - RDE","#75 George Sipe - C","#55 Garth Algar  - LDE","#2 Gonzalo Burgess - K",,,,,,,,,,,,,,,,,,,,
SHR,15:00,"SHR 25",1,1,10,"I Formation 3WR WR Out","Nickel Normal Double LB Blitz",,0,0,"1-10-SHR 25 (15:00) 9-Tony Romo pass Pass knocked down by 47-Michael Stagg. incomplete, intended for 83-Sidney Chavis.","#9 Tony Romo - QB","#44 Scott Randall - RB",,,"#32 David Shuman - FB",,,"#85 Sidney Chavis - WR","#18 Timothy Cantrell - WR","#10 Micheal Stott - WR",,,"#79 Richard Scott - LT","#67 William Nelson - LG","#74 Robert Contreras - C","#69 Roger Fairbank - RG","#57 Antonio Brown - RT",,"#59 Pete Alexander - LDE",,"#64 Earl Gilson - DT","#98 Terrance Long - DT","#74 Irvin Xiong - RDE",,"#99 Frank Heflin - SLB",,"#49 Robert Brown - SLB","#47 Michael Stagg - CB","#32 Andrew Gonzalez - CB",,"#36 Dennis Howell - SS",,"#24 Sidney Clay - CB","#44 Lamont McCarthy - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHR,14:57,"SHR 25",1,2,10,"Shotgun Normal HB Flare","Nickel Normal Double WR2",9,0,0,"2-10-SHR 25 (14:57) 9-Tony Romo pass complete to 18-Timothy Cantrell to SHR 34 for 9 yards. Tackle by 34-Dennis Howell.","#9 Tony Romo - QB","#44 Scott Randall - RB",,,,"#80 Charles Lee - TE",,"#85 Sidney Chavis - WR","#18 Timothy Cantrell - WR","#10 Micheal Stott - WR",,,"#79 Richard Scott - LT","#67 William Nelson - LG","#74 Robert Contreras - C","#69 Roger Fairbank - RG","#57 Antonio Brown - RT",,"#59 Pete Alexander - LDE",,"#64 Earl Gilson - DT","#98 Terrance Long - DT","#74 Irvin Xiong - RDE",,"#99 Frank Heflin - SLB",,"#49 Robert Brown - SLB","#47 Michael Stagg - CB","#32 Andrew Gonzalez - CB",,"#36 Dennis Howell - SS",,"#24 Sidney Clay - CB","#44 Lamont McCarthy - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHR,14:19,"SHR 34",1,3,1,"Weak I Normal Skinny Posts","4-3 Normal WLB Outside Blitz",4,0,0,"3-1-SHR 34 (14:18) 9-Tony Romo pass complete to 44-Scott Randall to SHR 38 for 4 yards. Tackle by 34-Dennis Howell. BIR 64-Earl Gilson was injured on the play. He looks like he should be able to return.","#9 Tony Romo - QB","#44 Scott Randall - RB",,,"#32 David Shuman - FB","#80 Charles Lee - TE",,"#85 Sidney Chavis - WR",,"#10 Micheal Stott - WR",,,"#79 Richard Scott - LT","#67 William Nelson - LG","#74 Robert Contreras - C","#69 Roger Fairbank - RG","#57 Antonio Brown - RT",,"#59 Pete Alexander - LDE",,"#64 Earl Gilson - DT","#98 Terrance Long - DT","#74 Irvin Xiong - RDE","#70 Jonathan Wilson - RDE","#99 Frank Heflin - SLB",,"#49 Robert Brown - SLB","#47 Michael Stagg - CB","#32 Andrew Gonzalez - CB",,,,"#36 Dennis Howell - SS","#24 Sidney Clay - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHR,13:37,"SHR 38",1,1,10,"Goal Line Normal HB Weak","Goal Line Attack #2",2,0,0,"1-10-SHR 38 (13:36) 44-Scott Randall ran to SHR 41 for 2 yards. Tackle by 99-Frank Heflin.","#9 Tony Romo - QB","#44 Scott Randall - RB",,"#89 Abraham Ryles - FB","#32 David Shuman - FB","#80 Charles Lee - TE","#80 Delmar Diaz - TE",,,,,,"#79 Richard Scott - LT","#67 William Nelson - LG","#74 Robert Contreras - C","#69 Roger Fairbank - RG","#57 Antonio Brown - RT",,"#59 Pete Alexander - LDE","#56 Brian Harper - LDE","#98 Terrance Long - DT","#71 Noel Wax - DT","#74 Irvin Xiong - RDE","#70 Jonathan Wilson - RDE","#99 Frank Heflin - SLB",,"#49 Robert Brown - SLB","#47 Michael Stagg - CB","#32 Andrew Gonzalez - CB",,,,"#24 Sidney Clay - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHR,12:53,"SHR 41",1,2,8,"I Formation 3WR HB Inside Strong","Nickel Normal Man Zone",16,0,0,"2-8-SHR 41 (12:52) 44-Scott Randall ran to BIR 43 for 16 yards. Tackle by 44-Lamont McCarthy.","#9 Tony Romo - QB","#44 Scott Randall - RB",,,"#32 David Shuman - FB",,,"#85 Sidney Chavis - WR","#18 Timothy Cantrell - WR","#10 Micheal Stott - WR",,,"#79 Richard Scott - LT","#67 William Nelson - LG","#74 Robert Contreras - C","#69 Roger Fairbank - RG","#57 Antonio Brown - RT",,"#59 Pete Alexander - LDE",,"#98 Terrance Long - DT","#71 Noel Wax - DT","#74 Irvin Xiong - RDE",,"#99 Frank Heflin - SLB",,"#49 Robert Brown - SLB","#47 Michael Stagg - CB","#32 Andrew Gonzalez - CB",,"#36 Dennis Howell - SS",,"#24 Sidney Clay - CB","#44 Lamont McCarthy - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHR,12:13,"BIR 43",1,1,10,"Goal Line Normal HB Pitch Weak","Goal Line Attack #2",4,0,0,"1-10-BIR 43 (12:12) 20-John Gates ran to BIR 39 for 4 yards. Tackle by 49-Robert Brown.","#9 Tony Romo - QB","#20 John Gates - RB",,"#89 Abraham Ryles - FB","#32 David Shuman - FB","#80 Charles Lee - TE","#80 Delmar Diaz - TE",,,,,,"#79 Richard Scott - LT","#67 William Nelson - LG","#74 Robert Contreras - C","#69 Roger Fairbank - RG","#57 Antonio Brown - RT",,"#59 Pete Alexander - LDE","#56 Brian Harper - LDE","#98 Terrance Long - DT","#71 Noel Wax - DT","#74 Irvin Xiong - RDE","#99 Frank Heflin - SLB","#70 Jonathan Wilson - RDE",,"#49 Robert Brown - SLB","#47 Michael Stagg - CB","#32 Andrew Gonzalez - CB",,,,"#24 Sidney Clay - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHR,11:34,"BIR 39",1,2,6,"Shotgun Normal HB Flare","Nickel Normal Man Zone",34,0,0,"2-6-BIR 39 (11:33) 9-Tony Romo pass complete to 20-John Gates to BIR 5 for 34 yards. Tackle by 44-Lamont McCarthy.","#9 Tony Romo - QB","#20 John Gates - RB",,,,"#80 Charles Lee - TE",,"#85 Sidney Chavis - WR","#18 Timothy Cantrell - WR","#10 Micheal Stott - WR",,,"#79 Richard Scott - LT","#67 William Nelson - LG","#74 Robert Contreras - C","#69 Roger Fairbank - RG","#57 Antonio Brown - RT",,"#59 Pete Alexander - LDE",,"#98 Terrance Long - DT","#71 Noel Wax - DT","#74 Irvin Xiong - RDE",,"#49 Robert Brown - SLB",,"#99 Frank Heflin - SLB","#47 Michael Stagg - CB","#32 Andrew Gonzalez - CB",,"#36 Dennis Howell - SS",,"#24 Sidney Clay - CB","#44 Lamont McCarthy - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHR,10:48,"BIR 5",1,1,5,"Singleback Slot Strong HB Counter","Nickel Normal Double WR2",4,0,0,"1-5-BIR 5 (10:47) 44-Scott Randall ran to BIR 1 for 4 yards. Tackle by 44-Lamont McCarthy.","#9 Tony Romo - QB","#44 Scott Randall - RB",,,,"#80 Charles Lee - TE",,"#85 Sidney Chavis - WR","#84 Eric Bryant - WR","#18 Timothy Cantrell - WR",,,"#79 Richard Scott - LT","#67 William Nelson - LG","#74 Robert Contreras - C","#69 Roger Fairbank - RG","#57 Antonio Brown - RT",,"#59 Pete Alexander - LDE",,"#98 Terrance Long - DT","#71 Noel Wax - DT","#74 Irvin Xiong - RDE",,"#49 Robert Brown - SLB",,"#99 Frank Heflin - SLB","#47 Michael Stagg - CB","#32 Andrew Gonzalez - CB",,"#36 Dennis Howell - SS",,"#24 Sidney Clay - CB","#44 Lamont McCarthy - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
