HasBall,"Game Clock","Ball @",Quarter,Down,YTG,OffensivePlay,DefensivePlay,YardsGained,"Home Score","Away Score",Text,QB1,RB1,RB2,FB2,FB1,TE1,TE2,WR1,WR3,WR2,WR4,WR5,LT1,LG1,C1,RG1,RT1,P1,LDE1,LDE2,DT1,DT2,RDE1,SLB1,MLB1,MLB2,WLB1,CB1,CB2,CB4,CB3,CB5,SS1,FS1,FS2,"Kick Holder1","Long Snapper1","Kick Returner1","Punt Returner1",Gunner10,Gunner7,Gunner2,Gunner6,Gunner1,Gunner8,Gunner3,Gunner4,Gunner9,Gunner5,Kickoffs1,"Field Goal Kicker1","ST Blocker8","ST Blocker5","ST Blocker4","ST Blocker1","ST Blocker2","ST Blocker3","ST Blocker6","ST Blocker7","ST Rusher4","ST Rusher1","ST Rusher2","ST Rusher3","ST Rusher11","ST Rusher10","ST Rusher9","ST Rusher6","ST Rusher5","ST Rusher7","ST Rusher8"
,15:00,,1,1,10,,,,0,0,"SCS has won the toss and elected to defer.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCS,15:00,"SCS 35",1,6,10,Kickoff,"Kick Return",,0,0,"(15:00) 2-George Wilkins kicks 63 yards from SCS 35 to GAF 2. 80-Juan Crosby to GAF 27 for 25 yards. Tackle by 44-Tanner Ontiveros.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#80 Juan Crosby - WR",,"#24 John Allen - FS","#5 Conrad Streater - RB","#45 Charles Page - CB","#85 John Meadows - TE","#29 Antione Beres - CB","#41 Brian Allen - CB","#36 Willian Schwarz - CB","#34 Chad Sims - CB","#52 Wayne Thompson - RDE","#84 Rob Burns - WR","#2 George Wilkins - K",,,,,,,,,,,,,,,,,,,,
GAF,14:55,"GAF 27",1,1,10,"I Formation Normal PA Fullback Flat","4-3 Under Zone Blitz",4,0,0,"1-10-GAF 27 (14:56) 14-Christopher Williams pass complete to 43-Robert Bourne to GAF 31 for 4 yards. Tackle by 43-Marty Johnson.","#14 Christopher Williams - QB","#31 Iceberg  Lettuce  - RB",,,"#43 Robert Bourne - FB","#87 William McNeill - TE",,"#19 Joseph Ferguson - WR",,"#84 Rob Burns - WR",,,"#75 Sam Kinison - LT","#69 Russell Barbagallo - LG","#60 Kent Moore - C","#77 Edmond Friesen - LT","#71 Grant Marks - RT",,"#73 Robert McMeans - LDE",,"#72 Francis Holloway - DT","#53 William Pegues - DT","#75 Andy Epley - RDE","#54 James Perez - WLB","#90 John Rowe - MLB",,"#51 Luke Walcott - MLB","#43 Marty Johnson - CB","#44 Tanner Ontiveros - CB",,,,"#39 Patrick West - SS","#45 Louis Fennell - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAF,14:16,"GAF 31",1,2,6,"I Formation 3WR Slot Corner Long","Nickel Normal Man Cover 2",-8,0,0,"2-6-GAF 31 (14:15) 14-Christopher Williams sacked at GAF 22 for -8 yards (67-Fred McKenzie). Sack allowed by 71-Grant Marks.","#14 Christopher Williams - QB","#31 Iceberg  Lettuce  - RB",,,"#43 Robert Bourne - FB",,,"#19 Joseph Ferguson - WR","#10 Gerry Patel - WR","#84 Rob Burns - WR",,,"#75 Sam Kinison - LT","#69 Russell Barbagallo - LG","#60 Kent Moore - C","#77 Edmond Friesen - LT","#71 Grant Marks - RT",,"#67 Fred McKenzie - LDE",,"#72 Francis Holloway - DT","#53 William Pegues - DT","#75 Andy Epley - RDE",,"#90 John Rowe - MLB",,"#94 Adam Green - SLB","#43 Marty Johnson - CB","#45 Louis Fennell - CB",,"#44 Tanner Ontiveros - CB",,"#27 Hector Segura - SS","#29 Antonio Delcastillo - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAF,13:31,"GAF 22",1,3,15,"Singleback Big PA Curls","4-3 Under Shallow Right Zone",11,0,0,"3-15-GAF 22 (13:30) 14-Christopher Williams pass complete to 19-Joseph Ferguson to GAF 33 for 11 yards. Tackle by 43-Marty Johnson.","#14 Christopher Williams - QB","#31 Iceberg  Lettuce  - RB",,,,"#87 William McNeill - TE","#85 John Meadows - TE","#19 Joseph Ferguson - WR",,"#84 Rob Burns - WR",,,"#75 Sam Kinison - LT","#69 Russell Barbagallo - LG","#60 Kent Moore - C","#77 Edmond Friesen - LT","#71 Grant Marks - RT",,"#67 Fred McKenzie - LDE",,"#72 Francis Holloway - DT","#53 William Pegues - DT","#75 Andy Epley - RDE","#96 Ervin Matson - SLB","#90 John Rowe - MLB",,"#94 Adam Green - SLB","#43 Marty Johnson - CB","#45 Louis Fennell - CB",,,,"#27 Hector Segura - SS","#29 Antonio Delcastillo - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAF,12:47,"GAF 33",1,4,4,Punt,"Punt Return",,0,0,"4-4-GAF 33 (12:46) 9-Thomas Cannaday punts 47 yards to SCS 20. 40-Matthew Tipps FUMBLES recovered by SCS-43-Marty Johnson to SCS 17 for -4 yards. Tackle by 36-Willian Schwarz. 45-Louis Fennell totally missed that block. SCS 44-Tanner Ontiveros was injured on the play. He looks like he should be able to return.",,,,,,,,,,,,,,,,,,"#9 Thomas Cannaday - P",,,,,,,,,,,,,,,,,,,"#60 Kent Moore - C",,"#47 Matthew Tipps - RB",,,"#43 Marty Johnson - CB","#29 Antonio Delcastillo - FS","#67 Fred McKenzie - LDE",,"#45 Louis Fennell - CB","#27 Hector Segura - SS",,"#44 Tanner Ontiveros - CB",,,,"#69 Russell Barbagallo - LG","#75 Sam Kinison - LT","#71 Grant Marks - RT","#77 Edmond Friesen - LT","#78 Grady Babin - LT","#64 Marcus Luczak - C",,"#75 Andy Epley - RDE","#90 John Rowe - MLB","#96 Ervin Matson - SLB","#77 Jeffrey Tate - RDE",,,,,,,
SCS,12:36,"SCS 17",1,1,10,"I Formation 3WR WR Post","4-3 Normal Man QB Spy",27,0,0,"1-10-SCS 17 (12:37) 8-John Barrios pass complete to 81-Thomas Free to SCS 44 for 27 yards. Tackle by 90-William Rhea.","#8 John Barrios - QB","#47 Matthew Tipps - RB",,,"#82 Donald Maclennan - TE",,,"#11 Jonathan Phillips - WR","#81 Thomas Free - WR","#16 Thomas Kellogg - WR",,,"#68 Hollis Nash - LT","#50 Herbert Landers - LG","#65 Robert Jones - C","#55 Michael Becker - RG","#62 Ronald Matthews - RT",,"#92 Kenneth Richardson - LDE",,"#76 Andrew Joyce - DT","#94 Christopher Lloyd - DT","#91 Charles Gilliam - RDE","#57 Jimmie King - SLB","#55 Byron White - MLB",,"#90 William Rhea - WLB","#41 Brian Allen - CB","#34 Chad Sims - CB",,,,"#28 Roger Godfrey - CB","#24 John Allen - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCS,11:59,"SCS 44",1,1,10,"Split Backs 3 Wide Off Tackle Strong","4-3 Normal Man QB Spy",2,0,0,"1-10-SCS 44 (11:58) 36-Juan Francis ran to SCS 46 for 2 yards. Tackle by 55-Byron White.","#8 John Barrios - QB","#36 Juan Francis - RB",,,"#82 Donald Maclennan - TE",,,"#11 Jonathan Phillips - WR","#87 Willard Wood - WR","#16 Thomas Kellogg - WR",,,"#68 Hollis Nash - LT","#50 Herbert Landers - LG","#65 Robert Jones - C","#55 Michael Becker - RG","#62 Ronald Matthews - RT",,"#92 Kenneth Richardson - LDE",,"#76 Andrew Joyce - DT","#94 Christopher Lloyd - DT","#91 Charles Gilliam - RDE","#57 Jimmie King - SLB","#55 Byron White - MLB",,"#90 William Rhea - WLB","#45 Charles Page - CB","#28 Roger Godfrey - CB",,,,"#29 Antione Beres - CB","#24 John Allen - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCS,11:14,"SCS 46",1,2,8,"Singleback Normal Post Corner","4-3 Normal Double WR1",14,0,0,"2-8-SCS 46 (11:13) 8-John Barrios pass complete to 87-Willard Wood to GAF 40 for 14 yards. Tackle by 28-Roger Godfrey.","#8 John Barrios - QB","#36 Juan Francis - RB",,,,"#82 Donald Maclennan - TE",,"#16 Thomas Kellogg - WR","#85 Willie Dewberry - WR","#87 Willard Wood - WR",,,"#68 Hollis Nash - LT","#50 Herbert Landers - LG","#65 Robert Jones - C","#55 Michael Becker - RG","#62 Ronald Matthews - RT",,"#92 Kenneth Richardson - LDE",,"#76 Andrew Joyce - DT","#94 Christopher Lloyd - DT","#91 Charles Gilliam - RDE","#57 Jimmie King - SLB","#55 Byron White - MLB",,"#90 William Rhea - WLB","#45 Charles Page - CB","#28 Roger Godfrey - CB",,,,"#29 Antione Beres - CB","#24 John Allen - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCS,10:29,"GAF 40",1,1,10,"Strong I Normal HB Dive Strong","4-3 Normal OLB Blitz Inside",2,0,0,"1-10-GAF 40 (10:28) 40-Matthew Tipps ran to GAF 38 for 2 yards. Tackle by 57-Jimmie King. PENALTY - Facemask (GAF 57-Jimmie King)","#8 John Barrios - QB","#47 Matthew Tipps - RB",,,"#56 Clifton Winston - LG","#82 Donald Maclennan - TE",,"#11 Jonathan Phillips - WR",,"#81 Thomas Free - WR",,,"#68 Hollis Nash - LT","#50 Herbert Landers - LG","#65 Robert Jones - C","#55 Michael Becker - RG","#62 Ronald Matthews - RT",,"#92 Kenneth Richardson - LDE",,"#76 Andrew Joyce - DT","#94 Christopher Lloyd - DT","#91 Charles Gilliam - RDE","#57 Jimmie King - SLB","#55 Byron White - MLB",,"#90 William Rhea - WLB","#45 Charles Page - CB","#34 Chad Sims - CB",,,,"#29 Antione Beres - CB","#41 Brian Allen - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCS,10:26,"GAF 23",1,1,10,"Singleback Big WR Deep","4-3 Under Double LB Blitz",-8,0,0,"1-10-GAF 23 (10:27) 8-John Barrios sacked at GAF 31 for -8 yards (91-Charles Gilliam). Sack allowed by 68-Hollis Nash.","#8 John Barrios - QB","#47 Matthew Tipps - RB",,,,"#82 Donald Maclennan - TE","#80 Louis Prosser - TE","#11 Jonathan Phillips - WR",,"#16 Thomas Kellogg - WR",,,"#68 Hollis Nash - LT","#50 Herbert Landers - LG","#65 Robert Jones - C","#55 Michael Becker - RG","#62 Ronald Matthews - RT",,"#92 Kenneth Richardson - LDE",,"#76 Andrew Joyce - DT","#94 Christopher Lloyd - DT","#91 Charles Gilliam - RDE","#57 Jimmie King - SLB","#55 Byron White - MLB",,"#90 William Rhea - WLB","#45 Charles Page - CB","#28 Roger Godfrey - CB",,,,"#29 Antione Beres - CB","#24 John Allen - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
