Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
2048,Regular,1,Rampage,10,Stars,21,9063,0,0,H,Timbers,,,,,,,,,
2048,Regular,1,Rattlesnakes,20,Treasure,6,9064,0,0,H,FightingDeLucias,,,,,,,,,
2048,Regular,1,Monarchs,27,Rancors,28,9065,0,0,A,Mellotrons,,,,,,,,,
2048,Regular,1,Hammers,33,Borealis,3,9066,0,0,H,Ravens,,,,,,,,,
2048,Regular,1,Virgins,10,Autobots,17,9067,0,0,H,Chips,,,,,,,,,
2048,Regular,1,Blizzard,9,Corsairs,6,9068,0,0,A,Hammers,,,,,,,,,
2048,Regular,1,Heisenbergs,20,Storm,12,9069,0,0,A,Rampage,,,,,,,,,
2048,Regular,1,Leviathan,17,UkraineUnited,20,9070,0,0,H,Autobots,,,,,,,,,
2048,Regular,1,Ravens,38,Muskies,9,9071,0,0,H,Crusaders,,,,,,,,,
2048,Regular,1,Quicksilver,22,Regulators,9,9072,0,0,A,Heisenbergs,,,,,,,,,
2048,Regular,1,CutThroat’s,3,Mellotrons,38,9073,0,0,H,BlackSharks,,,,,,,,,
2048,Regular,1,Bakers,21,Airborne,15,9074,0,0,H,Corsairs,,,,,,,,,
2048,Regular,1,FarEast,27,Timbers,3,9075,0,0,A,Lancers,,,,,,,,,
2048,Regular,1,BlackSharks,7,FightingDeLucias,22,9076,0,0,H,Muskies,,,,,,,,,
2048,Regular,1,Mallards,24,Chips,3,9077,0,0,A,Storm,,,,,,,,,
2048,Regular,1,FoghornLeghorns,9,Fightin'Amish,50,9078,0,0,H,Virgins,,,,,,,,,
2048,Regular,2,Storm,3,Leviathan,29,9079,0,0,H,Quicksilver,,,,,,,,,
2048,Regular,2,CutThroat’s,6,UkraineUnited,15,9080,0,0,H,CutThroat’s,,,,,,,,,
2048,Regular,2,BlackSharks,3,FoghornLeghorns,40,9081,0,0,H,FoghornLeghorns,,,,,,,,,
2048,Regular,2,Mallards,21,Regulators,29,9082,0,0,A,Ravens,,,,,,,,,
2048,Regular,2,Fightin'Amish,26,Muskies,6,9083,0,0,A,Hammers,,,,,,,,,
2048,Regular,2,Blizzard,17,Treasure,29,9084,0,0,H,UkraineUnited,,,,,,,,,
2048,Regular,2,Ravens,21,Corsairs,10,9085,0,0,A,Rampage,,,,,,,,,
2048,Regular,2,Stars,0,Rattlesnakes,39,9086,0,0,H,Crusaders,,,,,,,,,
2048,Regular,2,Borealis,17,Rancors,27,9087,0,0,A,Mallards,,,,,,,,,
2048,Regular,2,FarEast,9,Virgins,7,9088,0,0,A,Thunderbolts,,,,,,,,,
