HasBall,"Game Clock","Ball @",Quarter,Down,YTG,OffensivePlay,DefensivePlay,YardsGained,"Home Score","Away Score",Text,QB1,RB1,RB2,FB2,FB1,TE1,TE2,WR1,WR3,WR2,WR4,WR5,LT1,LG1,C1,RG1,RT1,P1,LDE1,LDE2,DT1,DT2,RDE1,SLB1,MLB1,MLB2,WLB1,CB1,CB2,CB4,CB3,CB5,SS1,FS1,FS2,"Kick Holder1","Long Snapper1","Kick Returner1","Punt Returner1",Gunner10,Gunner7,Gunner2,Gunner6,Gunner1,Gunner8,Gunner3,Gunner4,Gunner9,Gunner5,Kickoffs1,"Field Goal Kicker1","ST Blocker8","ST Blocker5","ST Blocker4","ST Blocker1","ST Blocker2","ST Blocker3","ST Blocker6","ST Blocker7","ST Rusher4","ST Rusher1","ST Rusher2","ST Rusher3","ST Rusher11","ST Rusher10","ST Rusher9","ST Rusher6","ST Rusher5","ST Rusher7","ST Rusher8"
,15:00,,1,4,10,,,,0,0,"IRV has won the toss and elected to receive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLT,15:00,"CLT 35",1,6,10,Kickoff,"Kick Return",,0,0,"(15:00) 3-Mathew McQuade kicks 75 yards from CLT 35 to IRV -10. Touchback.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#35 Rudy Pineda - RB",,"#57 William Page - RDE","#45 Michael Gabriel - FS","#50 Bruce Kwok - MLB","#24 Thomas Walker - SS","#34 Steven Gerth - CB","#57 Nathan McCauley - RDE","#53 David McHaney - SLB","#78 Joseph Rodriguez - RDE","#56 Jose Shelton - MLB","#73 Floyd Starnes - LDE","#3 Mathew McQuade - K",,,,,,,,,,,,,,,,,,,,
IRV,15:00,"IRV 25",1,1,10,"I Formation Normal FL Hitch","4-3 Normal Double WR3",2,0,0,"1-10-IRV 25 (15:00) 7-Jerry Tessier pass complete to 83-Robert Chubb to IRV 27 for 2 yards. Tackle by 50-Raymond Silk. 40-David Lynn got away with a hold on that play.","#7 Jerry Tessier - QB","#25 Michael Stewart - WR",,,"#87 Anton Holt - WR","#84 Justin Martin - TE",,"#83 Robert Chubb - WR",,"#10 Robert Pleasant - WR",,,"#62 James Rogers - RG","#72 George Medina - LG","#66 Joe Warner - C","#69 Anthony Battle - RG","#79 Eduardo Johnson - RT",,"#90 Charlie Kelly - LDE",,"#96 Robin McMurray - DT","#67 Chester Broadhurst - DT","#91 Alphonso Snyder - RDE","#57 Ragnar Danneskjold - SLB","#50 Raymond Silk - WLB",,"#56 Eugene Cruise - CB","#32 Hugh Johns - CB","#36 Thomas Darlington - CB",,,,"#3 Glen Neese - FS","#40 David Lynn - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRV,14:16,"IRV 27",1,2,8,"Singleback Normal HB Inside Weak","4-3 Normal Double WR3",-2,0,0,"2-8-IRV 27 (14:15) 43-Michael Stewart ran to IRV 26 for -2 yards. Tackle by 50-Raymond Silk.","#7 Jerry Tessier - QB","#25 Michael Stewart - WR",,,,"#84 Justin Martin - TE",,"#83 Robert Chubb - WR","#87 Anton Holt - WR","#10 Robert Pleasant - WR",,,"#62 James Rogers - RG","#72 George Medina - LG","#66 Joe Warner - C","#69 Anthony Battle - RG","#79 Eduardo Johnson - RT",,"#90 Charlie Kelly - LDE",,"#96 Robin McMurray - DT","#67 Chester Broadhurst - DT","#91 Alphonso Snyder - RDE","#57 Ragnar Danneskjold - SLB","#50 Raymond Silk - WLB",,"#56 Eugene Cruise - CB","#32 Hugh Johns - CB","#36 Thomas Darlington - CB",,,,"#3 Glen Neese - FS","#40 David Lynn - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRV,13:40,"IRV 26",1,3,9,"Singleback Normal HB Inside Weak","Nickel Normal Double WR1",16,0,0,"3-9-IRV 26 (13:39) 43-Michael Stewart ran to IRV 42 for 16 yards. Tackle by 49-Glen Neese.","#7 Jerry Tessier - QB","#25 Michael Stewart - WR",,,,"#84 Justin Martin - TE",,"#83 Robert Chubb - WR","#87 Anton Holt - WR","#10 Robert Pleasant - WR",,,"#62 James Rogers - RG","#72 George Medina - LG","#66 Joe Warner - C","#69 Anthony Battle - RG","#79 Eduardo Johnson - RT",,"#90 Charlie Kelly - LDE",,"#96 Robin McMurray - DT","#67 Chester Broadhurst - DT","#91 Alphonso Snyder - RDE",,"#50 Raymond Silk - WLB",,"#56 Eugene Cruise - CB","#32 Hugh Johns - CB","#36 Thomas Darlington - CB",,"#34 Gerald Johnson - CB",,"#3 Glen Neese - FS","#40 David Lynn - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRV,13:01,"IRV 42",1,1,10,"Singleback Normal PA Rollout","4-3 Normal Double WR3",21,0,0,"1-10-IRV 42 (13:00) 7-Jerry Tessier pass complete to 10-Robert Pleasant to CLT 37 for 21 yards. Tackle by 36-Thomas Darlington.","#7 Jerry Tessier - QB","#25 Michael Stewart - WR",,,,"#84 Justin Martin - TE",,"#83 Robert Chubb - WR","#87 Anton Holt - WR","#10 Robert Pleasant - WR",,,"#62 James Rogers - RG","#72 George Medina - LG","#66 Joe Warner - C","#69 Anthony Battle - RG","#79 Eduardo Johnson - RT",,"#90 Charlie Kelly - LDE",,"#96 Robin McMurray - DT","#67 Chester Broadhurst - DT","#91 Alphonso Snyder - RDE","#57 Ragnar Danneskjold - SLB","#50 Raymond Silk - WLB",,"#56 Eugene Cruise - CB","#32 Hugh Johns - CB","#36 Thomas Darlington - CB",,,,"#37 Michael Smith - CB","#40 David Lynn - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRV,12:17,"CLT 37",1,1,10,"Strong I Big HB Swing","46 Heavy 2 Deep Man Under",2,0,0,"1-10-CLT 37 (12:16) 7-Jerry Tessier pass complete to 87-Anton Holt to CLT 36 for 2 yards. Tackle by 36-Thomas Darlington. IRV 72-George Medina was injured on the play. He looks like he should be able to return.","#7 Jerry Tessier - QB","#22 Evan McNamara - RB",,,"#84 Justin Martin - TE","#87 Anton Holt - WR","#10 Robert Pleasant - WR","#83 Robert Chubb - WR",,,,,"#62 James Rogers - RG","#72 George Medina - LG","#66 Joe Warner - C","#69 Anthony Battle - RG","#79 Eduardo Johnson - RT",,"#90 Charlie Kelly - LDE",,"#96 Robin McMurray - DT","#67 Chester Broadhurst - DT","#91 Alphonso Snyder - RDE","#57 Ragnar Danneskjold - SLB","#50 Raymond Silk - WLB",,"#56 Eugene Cruise - CB","#32 Hugh Johns - CB","#36 Thomas Darlington - CB",,,,"#3 Glen Neese - FS","#41 Jon Conner - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRV,11:32,"CLT 36",1,2,8,"Singleback Normal HB Dive Weak","4-3 Normal Double WR3",-0,0,0,"2-8-CLT 36 (11:31) 43-Michael Stewart ran to CLT 36 for a short loss. Tackle by 56-Eugene Cruise. IRV 43-Michael Stewart was injured on the play. He looks like he should be able to return.","#7 Jerry Tessier - QB","#25 Michael Stewart - WR",,,,"#84 Justin Martin - TE",,"#83 Robert Chubb - WR","#87 Anton Holt - WR","#10 Robert Pleasant - WR",,,"#62 James Rogers - RG","#31 Mark Savage - LG","#66 Joe Warner - C","#69 Anthony Battle - RG","#79 Eduardo Johnson - RT",,"#90 Charlie Kelly - LDE",,"#96 Robin McMurray - DT","#67 Chester Broadhurst - DT","#91 Alphonso Snyder - RDE","#57 Ragnar Danneskjold - SLB","#50 Raymond Silk - WLB",,"#56 Eugene Cruise - CB","#32 Hugh Johns - CB","#36 Thomas Darlington - CB",,,,"#3 Glen Neese - FS","#41 Jon Conner - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRV,10:55,"CLT 36",1,3,9,"Split Backs 3 Wide Slot Post","Dime Normal 2 Deep Man Under",,0,0,"3-9-CLT 36 (10:54) 7-Jerry Tessier pass Pass knocked down by 34-Gerald Johnson. incomplete, intended for 87-Anton Holt.","#7 Jerry Tessier - QB","#22 Evan McNamara - RB",,,"#84 Terrance Brown - FB",,,"#83 Robert Chubb - WR","#87 Anton Holt - WR","#10 Robert Pleasant - WR",,,"#62 James Rogers - RG","#31 Mark Savage - LG","#66 Joe Warner - C","#69 Anthony Battle - RG","#79 Eduardo Johnson - RT",,"#90 Charlie Kelly - LDE",,"#96 Robin McMurray - DT","#67 Chester Broadhurst - DT","#91 Alphonso Snyder - RDE",,"#56 Eugene Cruise - CB",,,"#32 Hugh Johns - CB","#36 Thomas Darlington - CB","#38 John Jones - CB","#34 Gerald Johnson - CB",,"#3 Glen Neese - FS","#40 David Lynn - CB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRV,10:50,"CLT 36",1,4,9,"Field Goal","FG Block",47,3,0,"4-9-CLT 36 (10:51) 12-Charles Berry 54 yard field goal is GOOD. IRV 3 CLT 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#9 Todd Mattison - P","#69 Anthony Battle - RG",,,,,,,,,,,,,,"#12 Charles Berry - K","#50 Douglas Sanchez - RT","#72 Kenneth Ness - LT","#62 James Rogers - RG","#84 Justin Martin - TE","#84 Terrance Brown - FB","#79 Eduardo Johnson - RT","#31 Mark Savage - LG","#66 Joe Warner - C","#57 Ragnar Danneskjold - SLB","#93 Bobby Dempsey - RDE","#95 Ellis Wyatt - LDE","#47 Stephen Tran - CB","#90 Charlie Kelly - LDE","#50 Raymond Silk - WLB","#58 Jorge Ashley - CB","#67 Chester Broadhurst - DT","#59 Michael Dahlgren - WLB","#98 Gene Daniel - DT","#56 Eugene Cruise - CB"
