Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
2042,Regular,1,Templars,13,Barbarians,3,8389,0,0,H,BillyGoats,,,,,,,,,
2042,Regular,1,OrangeCrush,10,Panthers,3,8390,0,0,H,Timbers,,,,,,,,,
2042,Regular,1,Tigers,39,Ravens,0,8391,0,0,H,Thunderbolts,,,,,,,,,
2042,Regular,1,Monarchs,34,TheRedDragon,3,8392,0,0,H,Bakers,,,,,,,,,
2042,Regular,1,ShadowDancers,17,UpsideDownSicilians,24,8393,0,0,A,Mellotrons,,,,,,,,,
2042,Regular,1,Anteaters,10,Raiders,28,8394,0,0,A,FoghornLeghorns,,,,,,,,,
2042,Regular,1,Terror,0,Bangles,38,8395,0,0,H,Chips,,,,,,,,,
2042,Regular,1,Pirates,3,Thrashers,21,8396,0,0,A,Hammers,,,,,,,,,
2042,Regular,1,FireBreathingRubberDuckies,20,Kayfabe,14,8397,0,0,H,Autobots,,,,,,,,,
2042,Regular,1,Wraiths,6,Devils,12,8398,0,0,A,Monarchs,,,,,,,,,
2042,Regular,1,Seahawks,3,Blizzard,16,8399,0,0,H,Treasure,,,,,,,,,
2042,Regular,1,RockyMountainBronx,9,Invaders,42,8400,0,0,H,Mud,,,,,,,,,
2042,Regular,1,Demons,14,Xtreme,25,8401,0,0,H,Corsairs,,,,,,,,,
2042,Regular,1,Bears,31,Thundercocks,6,8402,0,0,H,Firebirds,,,,,,,,,
2042,Regular,1,Bandits,6,Lions,28,8403,0,0,A,CutThroats,,,,,,,,,
2042,Regular,1,Argonauts,12,Dildozers,10,8404,0,0,H,DustDevils,,,,,,,,,
2042,Regular,2,Dildozers,16,Bandits,3,8405,0,0,A,Mallards,,,,,,,,,
2042,Regular,2,Devils,7,Xtreme,10,8406,0,0,H,Quicksilver,,,,,,,,,
2042,Regular,2,Blizzard,0,Lions,25,8407,0,0,A,Monarchs,,,,,,,,,
2042,Regular,2,OrangeCrush,0,Bears,33,8408,0,0,H,Treasure,,,,,,,,,
2042,Regular,2,Demons,6,Seahawks,7,8409,0,0,H,Firebirds,,,,,,,,,
2042,Regular,2,Monarchs,23,Thundercocks,3,8410,0,0,H,Muskies,,,,,,,,,
2042,Regular,2,RockyMountainBronx,3,Argonauts,16,8411,0,0,A,Mud,,,,,,,,,
2042,Regular,2,TheRedDragon,14,Wraiths,11,8412,0,0,H,Corsairs,,,,,,,,,
2042,Regular,2,Invaders,21,Thrashers,11,8413,0,0,H,Bullfrogs,,,,,,,,,
2042,Regular,2,Pirates,6,Raiders,16,8414,0,0,H,Shamrocks,,,,,,,,,
2042,Regular,2,FireBreathingRubberDuckies,0,Tigers,12,8415,0,0,H,Butcherz,,,,,,,,,
2042,Regular,2,Barbarians,0,UpsideDownSicilians,22,8416,0,0,H,Voodoo,,,,,,,,,
2042,Regular,2,Kayfabe,0,ShadowDancers,23,8417,0,0,A,Cheesesteaks,,,,,,,,,
2042,Regular,2,Ravens,12,Terror,5,8418,0,0,H,CutThroats,,,,,,,,,
2042,Regular,2,Bangles,14,Panthers,23,8419,0,0,A,FoghornLeghorns,,,,,,,,,
2042,Regular,2,Anteaters,6,Templars,0,8420,0,0,H,Storm,,,,,,,,,
2042,Regular,3,Monarchs,18,Dildozers,7,8421,0,0,A,Mallards,,,,,,,,,
2042,Regular,3,Barbarians,6,OrangeCrush,13,8422,0,0,H,Butcherz,,,,,,,,,
2042,Regular,3,Xtreme,22,Thundercocks,7,8423,0,0,H,Stars,,,,,,,,,
2042,Regular,3,Ravens,3,Panthers,6,8424,0,0,H,Timberjacks,,,,,,,,,
2042,Regular,3,Blizzard,13,Bears,20,8425,0,0,A,Monarchs,,,,,,,,,
2042,Regular,3,Demons,3,Devils,27,8426,0,0,A,Mud,,,,,,,,,
2042,Regular,3,TheRedDragon,10,RockyMountainBronx,23,8427,0,0,A,Quicksilver,,,,,,,,,
2042,Regular,3,Wraiths,7,Argonauts,12,8428,0,0,A,Firebirds,,,,,,,,,
2042,Regular,3,Lions,26,Seahawks,6,8429,0,0,A,Crusaders,,,,,,,,,
2042,Regular,3,Invaders,0,Bandits,12,8430,0,0,A,Mellotrons,,,,,,,,,
2042,Regular,3,Tigers,32,Templars,0,8431,0,0,H,Shamrocks,,,,,,,,,
2042,Regular,3,FireBreathingRubberDuckies,14,ShadowDancers,0,8432,0,0,A,Autobots,,,,,,,,,
2042,Regular,3,UpsideDownSicilians,34,Anteaters,3,8433,0,0,H,FarEast,,,,,,,,,
2042,Regular,3,Raiders,24,Bangles,35,8434,0,0,H,BillyGoats,,,,,,,,,
2042,Regular,3,Pirates,15,Terror,12,8435,0,0,H,Storm,,,,,,,,,
2042,Regular,3,Thrashers,37,Kayfabe,3,8436,0,0,H,Chips,,,,,,,,,
2042,Regular,4,Lions,47,Blizzard,13,8437,0,0,H,Chips,,,,,,,,,
2042,Regular,4,Devils,7,Bears,19,8438,0,0,H,Timberjacks,,,,,,,,,
2042,Regular,4,Dildozers,20,Argonauts,10,8439,0,0,A,DustDevils,,,,,,,,,
2042,Regular,4,Thrashers,3,UpsideDownSicilians,20,8440,0,0,A,Stars,,,,,,,,,
2042,Regular,4,Raiders,13,Terror,21,8441,0,0,H,FoghornLeghorns,,,,,,,,,
2042,Regular,4,Xtreme,50,Demons,6,8442,0,0,A,Rampage,,,,,,,,,
2042,Regular,4,Kayfabe,10,RockyMountainBronx,20,8443,0,0,A,Mallards,,,,,,,,,
2042,Regular,4,Bangles,20,Ravens,6,8444,0,0,H,Autobots,,,,,,,,,
2042,Regular,4,TheRedDragon,7,Invaders,22,8445,0,0,A,Bullfrogs,,,,,,,,,
2042,Regular,4,ShadowDancers,41,Pirates,0,8446,0,0,A,BlackSharks,,,,,,,,,
2042,Regular,4,FireBreathingRubberDuckies,17,Templars,8,8447,0,0,A,Mellotrons,,,,,,,,,
2042,Regular,4,Seahawks,3,Thundercocks,19,8448,0,0,H,Thunderbolts,,,,,,,,,
2042,Regular,4,Bandits,7,Monarchs,30,8449,0,0,H,Bakers,,,,,,,,,
2042,Regular,4,Wraiths,13,Tigers,10,8450,0,0,A,Hammers,,,,,,,,,
2042,Regular,4,Anteaters,9,Barbarians,37,8451,0,0,A,Voodoo,,,,,,,,,
2042,Regular,4,Panthers,7,OrangeCrush,10,8452,0,0,H,Muskies,,,,,,,,,
2042,Regular,5,Panthers,26,Templars,10,8453,0,0,A,Firebirds,,,,,,,,,
2042,Regular,5,ShadowDancers,26,Barbarians,7,8454,0,0,H,Corsairs,,,,,,,,,
2042,Regular,5,UpsideDownSicilians,21,FireBreathingRubberDuckies,14,8455,0,0,H,Muskies,,,,,,,,,
2042,Regular,5,Kayfabe,10,Thrashers,12,8456,0,0,A,CutThroats,,,,,,,,,
2042,Regular,5,Terror,3,Tigers,55,8457,0,0,A,Monarchs,,,,,,,,,
2042,Regular,5,OrangeCrush,32,Anteaters,0,8458,0,0,A,DustDevils,,,,,,,,,
2042,Regular,5,Thundercocks,14,Lions,36,8459,0,0,H,BlackSharks,,,,,,,,,
2042,Regular,5,Dildozers,17,TheRedDragon,10,8460,0,0,H,Bullfrogs,,,,,,,,,
2042,Regular,5,Seahawks,7,Monarchs,11,8461,0,0,H,BillyGoats,,,,,,,,,
2042,Regular,5,Bears,3,Wraiths,13,8462,0,0,A,Bakers,,,,,,,,,
2042,Regular,5,Xtreme,32,Blizzard,3,8463,0,0,H,Timbers,,,,,,,,,
2042,Regular,5,Bandits,7,Devils,25,8464,0,0,A,Heisenbergs,,,,,,,,,
2042,Regular,5,Argonauts,6,Raiders,10,8465,0,0,H,Butcherz,,,,,,,,,
2042,Regular,5,Demons,24,Invaders,10,8466,0,0,H,Autobots,,,,,,,,,
2042,Regular,5,RockyMountainBronx,10,Bangles,20,8467,0,0,H,Timberjacks,,,,,,,,,
2042,Regular,5,Ravens,23,Pirates,6,8468,0,0,H,Cheesesteaks,,,,,,,,,
2042,Regular,6,Devils,27,Seahawks,9,8469,0,0,H,Treasure,,,,,,,,,
2042,Regular,6,Bangles,21,Bandits,3,8470,0,0,H,Chips,,,,,,,,,
2042,Regular,6,Wraiths,17,RockyMountainBronx,13,8471,0,0,A,Heisenbergs,,,,,,,,,
2042,Regular,6,Lions,35,Bears,28,8472,0,0,H,Butcherz,,,,,,,,,
2042,Regular,6,Monarchs,14,Demons,28,8473,0,0,H,DustDevils,,,,,,,,,
2042,Regular,6,Thundercocks,0,Invaders,31,8474,0,0,H,Storm,,,,,,,,,
2042,Regular,6,Dildozers,13,Blizzard,10,8475,0,0,A,Crusaders,,,,,,,,,
2042,Regular,6,Argonauts,23,TheRedDragon,19,8476,0,0,A,Firebirds,,,,,,,,,
2042,Regular,6,Panthers,9,Raiders,13,8477,0,0,A,Bullfrogs,,,,,,,,,
2042,Regular,6,OrangeCrush,0,UpsideDownSicilians,34,8478,0,0,A,Thunderbolts,,,,,,,,,
2042,Regular,6,Templars,13,Pirates,7,8479,0,0,A,Stars,,,,,,,,,
2042,Regular,6,Kayfabe,12,Tigers,63,8480,0,0,A,Quicksilver,,,,,,,,,
2042,Regular,6,Terror,28,Ravens,3,8481,0,0,H,Hammers,,,,,,,,,
2042,Regular,6,ShadowDancers,23,Thrashers,20,8482,0,0,H,CutThroats,,,,,,,,,
2042,Regular,6,FireBreathingRubberDuckies,20,Anteaters,6,8483,0,0,H,Shamrocks,,,,,,,,,
2042,Regular,6,Xtreme,13,Barbarians,6,8484,0,0,H,Rampage,,,,,,,,,
2042,Regular,7,Lions,27,Panthers,10,8485,0,0,H,Voodoo,,,,,,,,,
2042,Regular,7,Anteaters,3,ShadowDancers,20,8486,0,0,H,Quicksilver,,,,,,,,,
2042,Regular,7,UpsideDownSicilians,50,Tigers,3,8487,0,0,H,Cheesesteaks,,,,,,,,,
