HasBall,"Game Clock","Ball @",Quarter,Down,YTG,OffensivePlay,DefensivePlay,YardsGained,"Home Score","Away Score",Text,QB1,RB1,RB2,FB2,FB1,TE1,TE2,WR1,WR3,WR2,WR4,WR5,LT1,LG1,C1,RG1,RT1,P1,LDE1,LDE2,DT1,DT2,RDE1,SLB1,MLB1,MLB2,WLB1,CB1,CB2,CB4,CB3,CB5,SS1,FS1,FS2,"Kick Holder1","Long Snapper1","Kick Returner1","Punt Returner1",Gunner10,Gunner7,Gunner2,Gunner6,Gunner1,Gunner8,Gunner3,Gunner4,Gunner9,Gunner5,Kickoffs1,"Field Goal Kicker1","ST Blocker8","ST Blocker5","ST Blocker4","ST Blocker1","ST Blocker2","ST Blocker3","ST Blocker6","ST Blocker7","ST Rusher4","ST Rusher1","ST Rusher2","ST Rusher3","ST Rusher11","ST Rusher10","ST Rusher9","ST Rusher6","ST Rusher5","ST Rusher7","ST Rusher8"
,15:00,,1,3,11,,,,0,0,"TOR has won the toss and elected to defer.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOR,15:00,"TOR 35",1,6,10,Kickoff,"Kick Return",,0,0,"(15:00) 6-Carl Charles kicks 69 yards from TOR 35 to VAN -4. Touchback.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#24 Gregory Dallas - RB",,"#50 Frank Moulton - CB","#73 David Baskin - MLB","#44 Kevin Whiteman - SS","#80 Frank Williams - RB","#41 Rufus Lehman - CB","#39 Raymond Rogowski - MLB","#14 Andrew Flemings - WR","#76 Tyler Hickman - DT","#53 Marvin Torrey - FS","#52 Randolph Sailor - RDE","#6 Carl Charles - K",,,,,,,,,,,,,,,,,,,,
VAN,15:00,"VAN 25",1,1,10,"Singleback Big Off Tackle Strong","4-3 Normal WLB Outside Blitz",6,0,0,"1-10-VAN 25 (15:00) 80-Frank Williams ran to VAN 31 for 6 yards. Tackle by 25-Noah Green.","#4 John Bennett - QB","#80 Frank Williams - RB",,,,"#87 Antoine Patton - TE","#86 Angel Gibson - TE","#12 Joseph Rigsby - WR",,"#48 Otha Grubbs - WR",,,"#63 John Alanis - LT","#72 Sean Bailey - LG","#64 Michael Gadson - C","#69 William Mackin - RG","#55 Edwin Green - RT",,"#91 Mario McBride - RDE",,"#92 Mark Perdue - DT","#78 Michael Daniels - DT","#75 Frank McBride - LDE","#58 Charles Cox - SLB","#56 Richard Swan - MLB",,"#93 Alvin Jackson - WLB","#25 Noah Green - FS","#24 Jason Obyrne - CB",,,,"#36 Leonard Hafer - SS","#43 Justin Noble - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAN,14:17,"VAN 31",1,2,4,"Singleback Normal HB Dive Strong","4-3 Normal OLB Blitz Inside",,0,0,"2-4-VAN 31 (14:16) 80-Frank Williams ran to VAN 32 for a short gain. Tackle by 93-Alvin Jackson.","#4 John Bennett - QB","#80 Frank Williams - RB",,,,"#87 Antoine Patton - TE",,"#12 Joseph Rigsby - WR","#14 Andrew Flemings - WR","#48 Otha Grubbs - WR",,,"#63 John Alanis - LT","#72 Sean Bailey - LG","#64 Michael Gadson - C","#69 William Mackin - RG","#55 Edwin Green - RT",,"#91 Mario McBride - RDE",,"#92 Mark Perdue - DT","#78 Michael Daniels - DT","#75 Frank McBride - LDE","#58 Charles Cox - SLB","#56 Richard Swan - MLB",,"#93 Alvin Jackson - WLB","#23 Jacob Lindsay - CB","#37 Richard Li - FS",,,,"#46 Karl Grant - SS","#43 Justin Noble - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAN,13:40,"VAN 32",1,3,3,"Singleback Big Off Tackle Strong","4-3 Normal Man OLB Flat Zone",1,0,0,"3-3-VAN 32 (13:39) 80-Frank Williams ran to VAN 32 for 1 yards. Tackle by 58-Charles Cox.","#4 John Bennett - QB","#80 Frank Williams - RB",,,,"#87 Antoine Patton - TE","#86 Angel Gibson - TE","#12 Joseph Rigsby - WR",,"#48 Otha Grubbs - WR",,,"#63 John Alanis - LT","#72 Sean Bailey - LG","#64 Michael Gadson - C","#69 William Mackin - RG","#55 Edwin Green - RT",,"#91 Mario McBride - RDE",,"#92 Mark Perdue - DT","#78 Michael Daniels - DT","#75 Frank McBride - LDE","#58 Charles Cox - SLB","#56 Richard Swan - MLB",,"#93 Alvin Jackson - WLB","#24 Jason Obyrne - CB","#23 Jacob Lindsay - CB",,,,"#46 Karl Grant - SS","#43 Justin Noble - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAN,13:06,"VAN 32",1,4,3,Punt,"Punt Return",,0,0,"4-3-VAN 32 (13:05) 16-Lawrence Whitehead punts 51 yards to TOR 17. 27-Frank Skinner to TOR 21 for 4 yards. Tackle by 44-Kevin Whiteman.",,,,,,,,,,,,,,,,,,"#16 Lawrence Whitehead - P",,,,,,,,,,,,,,,,,,,"#64 Michael Gadson - C",,"#27 Frank Skinner - RB",,,"#23 Jacob Lindsay - CB","#43 Justin Noble - FS","#24 Jason Obyrne - CB",,"#58 Charles Cox - SLB","#90 Robert Cooke - SLB",,"#37 Richard Li - FS",,,,"#72 Sean Bailey - LG","#29 Joseph Huber - FB","#24 Gregory Dallas - RB","#80 Frank Williams - RB","#69 William Mackin - RG","#63 John Alanis - LT",,"#75 Frank McBride - LDE","#91 Mario McBride - RDE","#92 Mark Perdue - DT","#59 Jeremy Bishop - DT",,,,,,,
TOR,12:57,"TOR 21",1,1,10,"Singleback Normal HB Dive Weak","4-3 Normal Man QB Spy",3,0,0,"1-10-TOR 21 (12:58) 20-Van Gillespie ran to TOR 24 for 3 yards. Tackle by 50-Frank Moulton.","#3 Steven Stiner - QB","#20 Van Gillespie - RB",,,,"#81 Tom Crawford - TE",,"#88 James Benningfield - WR","#86 Arthur Chinn - WR","#10 Joseph Davis - WR",,,"#68 Roland Westbury - LT","#54 Andrew Huff - RT","#72 David Thibault - C","#61 Danny Detrick - RG","#52 James Hoffmann - RT",,"#91 John Vicente - LDE",,"#76 Tyler Hickman - DT","#94 Mike Russell - DT","#52 Randolph Sailor - RDE","#50 Frank Moulton - CB","#32 John Doe - FS",,"#62 Robert Flores - WLB","#33 Richard Perez - CB","#41 Rufus Lehman - CB",,,,"#44 Kevin Whiteman - SS","#53 Marvin Torrey - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOR,12:19,"TOR 24",1,2,7,"Shotgun 2 RB 3 WR Shotgun Sweep","4-3 Normal Man OLB Flat Zone",,0,0,"2-7-TOR 24 (12:18) 35-John Smith ran to TOR 26 for 2 yards. 35-John Smith FUMBLES (62-Robert Flores) recovered by VAN-44-Kevin Whiteman at TOR 26. Tackle by 88-James Benningfield.","#3 Steven Stiner - QB","#20 Van Gillespie - RB","#35 John Smith - RB",,,,,"#88 James Benningfield - WR","#86 Arthur Chinn - WR","#10 Joseph Davis - WR",,,"#68 Roland Westbury - LT","#54 Andrew Huff - RT","#72 David Thibault - C","#61 Danny Detrick - RG","#52 James Hoffmann - RT",,"#91 John Vicente - LDE",,"#76 Tyler Hickman - DT","#94 Mike Russell - DT","#52 Randolph Sailor - RDE","#50 Frank Moulton - CB","#32 John Doe - FS",,"#62 Robert Flores - WLB","#33 Richard Perez - CB","#41 Rufus Lehman - CB",,,,"#44 Kevin Whiteman - SS","#53 Marvin Torrey - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAN,12:13,"TOR 26",1,1,10,"Singleback Normal HB Dive Strong","4-3 Normal WLB MLB Blitz",-0,0,0,"1-10-TOR 26 (12:14) 80-Frank Williams ran to TOR 26 for a short loss. Tackle by 56-Richard Swan.","#4 John Bennett - QB","#80 Frank Williams - RB",,,,"#87 Antoine Patton - TE",,"#12 Joseph Rigsby - WR","#14 Andrew Flemings - WR","#48 Otha Grubbs - WR",,,"#63 John Alanis - LT","#72 Sean Bailey - LG","#64 Michael Gadson - C","#69 William Mackin - RG","#55 Edwin Green - RT",,"#91 Mario McBride - RDE",,"#92 Mark Perdue - DT","#78 Michael Daniels - DT","#75 Frank McBride - LDE","#58 Charles Cox - SLB","#56 Richard Swan - MLB",,"#93 Alvin Jackson - WLB","#24 Jason Obyrne - CB","#23 Jacob Lindsay - CB",,,,"#46 Karl Grant - SS","#43 Justin Noble - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAN,11:37,"TOR 26",1,2,10,"Shotgun Normal Slot Drag","4-3 Under Double LB Blitz",2,0,0,"2-10-TOR 26 (11:36) 4-John Bennett pass complete to 14-Andrew Flemings to TOR 25 for 2 yards. Tackle by 43-Justin Noble. 14-Andrew Flemings did some fancy footwork there.","#4 John Bennett - QB","#80 Frank Williams - RB",,,,"#87 Antoine Patton - TE",,"#12 Joseph Rigsby - WR","#14 Andrew Flemings - WR","#48 Otha Grubbs - WR",,,"#63 John Alanis - LT","#72 Sean Bailey - LG","#64 Michael Gadson - C","#69 William Mackin - RG","#55 Edwin Green - RT",,"#91 Mario McBride - RDE",,"#92 Mark Perdue - DT","#78 Michael Daniels - DT","#75 Frank McBride - LDE","#58 Charles Cox - SLB","#56 Richard Swan - MLB",,"#93 Alvin Jackson - WLB","#24 Jason Obyrne - CB","#23 Jacob Lindsay - CB",,,,"#46 Karl Grant - SS","#43 Justin Noble - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAN,10:57,"TOR 25",1,3,9,"Shotgun Normal HB Flare","4-3 Under Double LB Blitz",,0,0,"3-9-TOR 25 (10:56) 4-John Bennett pass incomplete, dropped by 87-Antoine Patton.","#4 John Bennett - QB","#80 Frank Williams - RB",,,,"#87 Antoine Patton - TE",,"#12 Joseph Rigsby - WR","#14 Andrew Flemings - WR","#48 Otha Grubbs - WR",,,"#63 John Alanis - LT","#72 Sean Bailey - LG","#64 Michael Gadson - C","#69 William Mackin - RG","#55 Edwin Green - RT",,"#91 Mario McBride - RDE",,"#92 Mark Perdue - DT","#78 Michael Daniels - DT","#75 Frank McBride - LDE","#58 Charles Cox - SLB","#56 Richard Swan - MLB",,"#93 Alvin Jackson - WLB","#24 Jason Obyrne - CB","#23 Jacob Lindsay - CB",,,,"#46 Karl Grant - SS","#43 Justin Noble - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
