Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
2044,Regular,1,Lancers,7,Quicksilver,37,7859,0,0,H,BillyGoats,,,,,,,,,
2044,Regular,1,Rattlesnakes,28,Stars,33,7860,0,0,H,Timbers,,,,,,,,,
2044,Regular,1,Autobots,19,Thunderbolts,22,7861,0,0,H,Thunderbolts,,,,,,,,,
2044,Regular,1,Monarchs,34,Leviathan,9,7862,0,0,H,Bakers,,,,,,,,,
2044,Regular,1,Rancors,14,Ravens,17,7863,0,0,A,Mellotrons,,,,,,,,,
2044,Regular,1,FoghornLeghorns,29,Blizzard,7,7864,0,0,A,FoghornLeghorns,,,,,,,,,
2044,Regular,1,Storm,25,Muskies,19,7865,0,0,H,Chips,,,,,,,,,
2044,Regular,1,Mallards,47,UkraineUnited,20,7866,0,0,A,Hammers,,,,,,,,,
2044,Regular,1,Treasure,0,Hammers,15,7867,0,0,H,Autobots,,,,,,,,,
2044,Regular,1,FightingDeLucias,15,Regulators,3,7868,0,0,A,Monarchs,,,,,,,,,
2044,Regular,1,Timbers,20,Virgins,3,7869,0,0,H,Treasure,,,,,,,,,
2044,Regular,1,Chips,24,Rampage,20,7870,0,0,H,Mud,,,,,,,,,
2044,Regular,1,Mellotrons,27,Corsairs,10,7871,0,0,H,Corsairs,,,,,,,,,
2044,Regular,1,BlackSharks,3,CutThroat’s,21,7872,0,0,H,Firebirds,,,,,,,,,
2044,Regular,1,FarEast,24,Bakers,0,7873,0,0,A,CutThroats,,,,,,,,,
2044,Regular,1,Borealis,6,Heisenbergs,33,7874,0,0,H,DustDevils,,,,,,,,,
2044,Regular,2,Chips,0,Bakers,22,7875,0,0,A,Mallards,,,,,,,,,
2044,Regular,2,Rampage,24,Autobots,9,7876,0,0,H,Quicksilver,,,,,,,,,
2044,Regular,2,Rattlesnakes,24,Virgins,17,7877,0,0,A,Monarchs,,,,,,,,,
2044,Regular,2,FarEast,27,CutThroat’s,13,7878,0,0,H,Treasure,,,,,,,,,
2044,Regular,2,Timbers,13,Leviathan,7,7879,0,0,H,Firebirds,,,,,,,,,
2044,Regular,2,Monarchs,62,Treasure,14,7880,0,0,H,Muskies,,,,,,,,,
2044,Regular,2,Mallards,39,Borealis,11,7881,0,0,A,Mud,,,,,,,,,
2044,Regular,2,Heisenbergs,39,Storm,9,7882,0,0,H,Corsairs,,,,,,,,,
2044,Regular,2,Muskies,0,Hammers,57,7883,0,0,H,Bullfrogs,,,,,,,,,
2044,Regular,2,Thunderbolts,34,Rancors,17,7884,0,0,H,Shamrocks,,,,,,,,,
2044,Regular,2,UkraineUnited,0,FoghornLeghorns,34,7885,0,0,H,Butcherz,,,,,,,,,
2044,Regular,2,Blizzard,16,Regulators,62,7886,0,0,H,Voodoo,,,,,,,,,
2044,Regular,2,Ravens,12,Lancers,28,7887,0,0,A,Cheesesteaks,,,,,,,,,
2044,Regular,2,Quicksilver,24,Corsairs,0,7888,0,0,H,CutThroats,,,,,,,,,
2044,Regular,2,Stars,3,Mellotrons,31,7889,0,0,A,FoghornLeghorns,,,,,,,,,
2044,Regular,2,BlackSharks,3,FightingDeLucias,45,7890,0,0,H,Storm,,,,,,,,,
2044,Regular,3,Heisenbergs,13,Mallards,35,7891,0,0,A,Mallards,,,,,,,,,
2044,Regular,3,Regulators,64,Storm,16,7892,0,0,H,Butcherz,,,,,,,,,
2044,Regular,3,Bakers,17,Timbers,26,7893,0,0,H,Stars,,,,,,,,,
2044,Regular,3,Corsairs,14,UkraineUnited,24,7894,0,0,H,Timberjacks,,,,,,,,,
2044,Regular,3,Muskies,6,FoghornLeghorns,38,7895,0,0,A,Monarchs,,,,,,,,,
2044,Regular,3,Mellotrons,27,Ravens,6,7896,0,0,A,Mud,,,,,,,,,
2044,Regular,3,FarEast,9,Rattlesnakes,24,7897,0,0,A,Quicksilver,,,,,,,,,
2044,Regular,3,Quicksilver,50,BlackSharks,7,7898,0,0,A,Firebirds,,,,,,,,,
2044,Regular,3,Blizzard,30,CutThroat’s,24,7899,0,0,A,Crusaders,,,,,,,,,
2044,Regular,3,Hammers,16,FightingDeLucias,20,7900,0,0,A,Mellotrons,,,,,,,,,
2044,Regular,3,Rampage,7,Lancers,28,7901,0,0,H,Shamrocks,,,,,,,,,
2044,Regular,3,Stars,20,Virgins,28,7902,0,0,A,Autobots,,,,,,,,,
2044,Regular,3,Treasure,30,Borealis,24,7903,0,0,H,FarEast,,,,,,,,,
2044,Regular,3,Autobots,15,Chips,20,7904,0,0,H,BillyGoats,,,,,,,,,
2044,Regular,3,Rancors,18,Leviathan,44,7905,0,0,H,Storm,,,,,,,,,
2044,Regular,3,Thunderbolts,0,Monarchs,35,7906,0,0,H,Chips,,,,,,,,,
2044,Regular,4,Mellotrons,17,Lancers,12,7907,0,0,H,Chips,,,,,,,,,
2044,Regular,4,Virgins,23,Rancors,6,7908,0,0,H,Timberjacks,,,,,,,,,
2044,Regular,4,FoghornLeghorns,14,Hammers,32,7909,0,0,A,DustDevils,,,,,,,,,
2044,Regular,4,Monarchs,20,Ravens,13,7910,0,0,A,Stars,,,,,,,,,
2044,Regular,4,Regulators,68,Muskies,12,7911,0,0,H,FoghornLeghorns,,,,,,,,,
2044,Regular,4,Leviathan,12,Mallards,37,7912,0,0,A,Rampage,,,,,,,,,
2044,Regular,4,Blizzard,27,Storm,20,7913,0,0,A,Mallards,,,,,,,,,
2044,Regular,4,Borealis,13,Thunderbolts,10,7914,0,0,H,Autobots,,,,,,,,,
2044,Regular,4,UkraineUnited,3,BlackSharks,26,7915,0,0,A,Bullfrogs,,,,,,,,,
2044,Regular,4,Rampage,29,FarEast,10,7916,0,0,A,BlackSharks,,,,,,,,,
2044,Regular,4,Autobots,7,Timbers,59,7917,0,0,A,Mellotrons,,,,,,,,,
2044,Regular,4,CutThroat’s,17,Quicksilver,62,7918,0,0,H,Thunderbolts,,,,,,,,,
2044,Regular,4,Corsairs,19,Stars,23,7919,0,0,H,Bakers,,,,,,,,,
2044,Regular,4,Bakers,6,FightingDeLucias,31,7920,0,0,A,Hammers,,,,,,,,,
2044,Regular,4,Rattlesnakes,24,Chips,3,7921,0,0,A,Voodoo,,,,,,,,,
2044,Regular,4,Treasure,13,Heisenbergs,23,7922,0,0,H,Muskies,,,,,,,,,
2044,Regular,5,Autobots,6,Virgins,30,7923,0,0,A,Firebirds,,,,,,,,,
2044,Regular,5,Leviathan,30,Thunderbolts,0,7924,0,0,H,Corsairs,,,,,,,,,
2044,Regular,5,Rancors,15,Timbers,27,7925,0,0,H,Muskies,,,,,,,,,
2044,Regular,5,Storm,33,Ravens,24,7926,0,0,A,CutThroats,,,,,,,,,
2044,Regular,5,Lancers,25,FoghornLeghorns,23,7927,0,0,A,Monarchs,,,,,,,,,
2044,Regular,5,Muskies,7,UkraineUnited,11,7928,0,0,A,DustDevils,,,,,,,,,
2044,Regular,5,Borealis,0,Hammers,23,7929,0,0,H,BlackSharks,,,,,,,,,
2044,Regular,5,Bakers,17,FarEast,13,7930,0,0,H,Bullfrogs,,,,,,,,,
2044,Regular,5,CutThroat’s,13,Mellotrons,42,7931,0,0,H,BillyGoats,,,,,,,,,
2044,Regular,5,Quicksilver,34,Stars,10,7932,0,0,A,Bakers,,,,,,,,,
2044,Regular,5,FightingDeLucias,50,BlackSharks,0,7933,0,0,H,Timbers,,,,,,,,,
2044,Regular,5,Monarchs,22,Chips,9,7934,0,0,A,Heisenbergs,,,,,,,,,
2044,Regular,5,Treasure,16,Blizzard,3,7935,0,0,H,Butcherz,,,,,,,,,
2044,Regular,5,Regulators,18,Mallards,6,7936,0,0,H,Autobots,,,,,,,,,
2044,Regular,5,Rampage,20,Corsairs,13,7937,0,0,H,Timberjacks,,,,,,,,,
2044,Regular,5,Rattlesnakes,34,Heisenbergs,6,7938,0,0,H,Cheesesteaks,,,,,,,,,
2044,Regular,6,Lancers,17,Rattlesnakes,3,7939,0,0,H,Treasure,,,,,,,,,
2044,Regular,6,Treasure,3,Monarchs,75,7940,0,0,H,Chips,,,,,,,,,
2044,Regular,6,UkraineUnited,10,Heisenbergs,19,7941,0,0,A,Heisenbergs,,,,,,,,,
2044,Regular,6,Thunderbolts,7,Mallards,34,7942,0,0,H,Butcherz,,,,,,,,,
2044,Regular,6,Storm,20,Stars,21,7943,0,0,H,DustDevils,,,,,,,,,
2044,Regular,6,CutThroat’s,5,BlackSharks,13,7944,0,0,H,Storm,,,,,,,,,
2044,Regular,6,Chips,16,FarEast,12,7945,0,0,A,Crusaders,,,,,,,,,
2044,Regular,6,Timbers,28,Bakers,7,7946,0,0,A,Firebirds,,,,,,,,,
2044,Regular,6,Virgins,19,Rampage,24,7947,0,0,A,Bullfrogs,,,,,,,,,
2044,Regular,6,Rancors,27,Borealis,13,7948,0,0,A,Thunderbolts,,,,,,,,,
2044,Regular,6,Ravens,3,Blizzard,3,7949,0,0,A,Stars,,,,,,,,,
2044,Regular,6,Hammers,53,Muskies,3,7950,0,0,A,Quicksilver,,,,,,,,,
2044,Regular,6,Leviathan,33,FoghornLeghorns,20,7951,0,0,H,Hammers,,,,,,,,,
2044,Regular,6,Regulators,17,Quicksilver,21,7952,0,0,H,CutThroats,,,,,,,,,
2044,Regular,6,Corsairs,17,Autobots,12,7953,0,0,H,Shamrocks,,,,,,,,,
2044,Regular,6,FightingDeLucias,20,Mellotrons,24,7954,0,0,H,Rampage,,,,,,,,,
2044,Regular,7,BlackSharks,6,Lancers,50,7955,0,0,H,Voodoo,,,,,,,,,
