HasBall,"Game Clock","Ball @",Quarter,Down,YTG,OffensivePlay,DefensivePlay,YardsGained,"Home Score","Away Score",Text,QB1,RB1,RB2,FB2,FB1,TE1,TE2,WR1,WR3,WR2,WR4,WR5,LT1,LG1,C1,RG1,RT1,P1,LDE1,LDE2,DT1,DT2,RDE1,SLB1,MLB1,MLB2,WLB1,CB1,CB2,CB4,CB3,CB5,SS1,FS1,FS2,"Kick Holder1","Long Snapper1","Kick Returner1","Punt Returner1",Gunner10,Gunner7,Gunner2,Gunner6,Gunner1,Gunner8,Gunner3,Gunner4,Gunner9,Gunner5,Kickoffs1,"Field Goal Kicker1","ST Blocker8","ST Blocker5","ST Blocker4","ST Blocker1","ST Blocker2","ST Blocker3","ST Blocker6","ST Blocker7","ST Rusher4","ST Rusher1","ST Rusher2","ST Rusher3","ST Rusher11","ST Rusher10","ST Rusher9","ST Rusher6","ST Rusher5","ST Rusher7","ST Rusher8"
,15:00,,1,3,2,,,,0,0,"SBR has won the toss and elected to receive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LON,15:00,"LON 35",1,6,10,Kickoff,"Kick Return",75,0,0,"(15:00) 5-James Perez kicks 75 yards from LON 35 to SBR -10. Touchback.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#33 Joseph Hawes - RB",,"#96 John McClain - SLB","#97 Michael Bond - MLB","#90 Dan Binns - MLB","#60 Joseph Featherston - LDE","#41 Sam Sipe - CB","#31 Oscar Triplett - FS","#98 James Aldrich - MLB","#95 Anthony Lopes - WLB","#74 Charles Ballard - DT","#94 Jordan Landers - WLB","#5 James Perez - K",,,,,,,,,,,,,,,,,,,,
SBR,15:00,"SBR 25",1,1,10,"Strong I Normal WR Post TE Out","46 Normal Outside Blitz",,0,0,"1-10-SBR 25 (15:00) 1-John Rodriguez pass Pass knocked down by 10-Ronald Hall. incomplete, intended for 33-Joseph Hawes.","#1 John Rodriguez - QB","#33 Joseph Hawes - RB",,,"#42 Vlad Dracula - FB","#84 Gary Fell - TE",,"#89 Stuart Phillips - WR",,"#80 Gerry Bray - WR",,,"#78 Clay Keating - RT","#75 Richard Johnson - LG","#61 Randolph McElroy - C","#76 Robert Culler - RG","#56 Larry Nolan - RT",,"#97 Chad Alvares - RDE",,"#51 James Doucette - DT","#62 Kenneth Morgan - DT","#76 Mark Salcido - RDE","#10 Ronald Hall - SLB","#95 Howard Cline - MLB",,"#55 Hugh Wathen - WLB","#48 Frank May - CB","#40 Robert Roland - CB",,,,"#56 Frank Lane - SS","#23 Christopher Alexander - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBR,14:57,"SBR 25",1,2,10,"Weak I Normal WR Corner TE Middle","4-3 Under Double Safety Blitz",,0,0,"2-10-SBR 25 (14:58) 1-John Rodriguez pass incomplete, intended for 33-Joseph Hawes.","#1 John Rodriguez - QB","#33 Joseph Hawes - RB",,,"#42 Vlad Dracula - FB","#84 Gary Fell - TE",,"#89 Stuart Phillips - WR",,"#80 Gerry Bray - WR",,,"#78 Clay Keating - RT","#75 Richard Johnson - LG","#61 Randolph McElroy - C","#76 Robert Culler - RG","#56 Larry Nolan - RT",,"#97 Chad Alvares - RDE",,"#51 James Doucette - DT","#62 Kenneth Morgan - DT","#76 Mark Salcido - RDE","#10 Ronald Hall - SLB","#95 Howard Cline - MLB",,"#55 Hugh Wathen - WLB","#48 Frank May - CB","#40 Robert Roland - CB",,,,"#56 Frank Lane - SS","#23 Christopher Alexander - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBR,14:53,"SBR 25",1,3,10,"Shotgun Normal HB Flare","Nickel 3-3-5 Cover 2 Man Under",17,0,0,"3-10-SBR 25 (14:54) 1-John Rodriguez pass complete to 37-Rodney Hicks to SBR 42 for 17 yards. Nice job by 37-Rodney Hicks on that route to lose his coverage.","#1 John Rodriguez - QB","#37 Rodney Hicks - RB",,,,"#84 Gary Fell - TE",,"#89 Stuart Phillips - WR","#88 Morton Ricketts - WR","#80 Gerry Bray - WR",,,"#78 Clay Keating - RT","#75 Richard Johnson - LG","#61 Randolph McElroy - C","#76 Robert Culler - RG","#56 Larry Nolan - RT",,"#76 Mark Salcido - RDE",,"#51 James Doucette - DT",,"#97 Chad Alvares - RDE","#10 Ronald Hall - SLB","#95 Howard Cline - MLB",,"#55 Hugh Wathen - WLB","#48 Frank May - CB","#40 Robert Roland - CB",,"#43 Cecil Wood - CB",,"#56 Frank Lane - SS","#23 Christopher Alexander - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBR,14:17,"SBR 42",1,1,10,"I Formation Power PA Flats","Goal Line 3 Deep Man",,0,0,"1-10-SBR 42 (14:16) 1-John Rodriguez pass incomplete, intended for 89-Stuart Phillips.","#1 John Rodriguez - QB","#33 Joseph Hawes - RB",,"#25 Richard Edwards - RB","#42 Vlad Dracula - FB","#84 Gary Fell - TE",,"#89 Stuart Phillips - WR",,,,,"#78 Clay Keating - RT","#75 Richard Johnson - LG","#61 Randolph McElroy - C","#76 Robert Culler - RG","#56 Larry Nolan - RT",,"#76 Mark Salcido - RDE","#93 Douglas Logan - RDE","#51 James Doucette - DT","#62 Kenneth Morgan - DT","#97 Chad Alvares - RDE","#10 Ronald Hall - SLB","#95 Howard Cline - MLB",,"#55 Hugh Wathen - WLB","#48 Frank May - CB","#43 Cecil Wood - CB",,,,"#56 Frank Lane - SS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBR,14:12,"SBR 42",1,2,10,"I Formation Power HB Strong Outside","Goal Line 3 Deep Zone Under",6,0,0,"2-10-SBR 42 (14:13) 33-Joseph Hawes ran to SBR 48 for 6 yards. Tackle by 95-Howard Cline.","#1 John Rodriguez - QB","#33 Joseph Hawes - RB",,"#25 Richard Edwards - RB","#42 Vlad Dracula - FB","#81 Broderick Durazo - TE",,"#80 Gerry Bray - WR",,,,,"#78 Clay Keating - RT","#75 Richard Johnson - LG","#61 Randolph McElroy - C","#76 Robert Culler - RG","#56 Larry Nolan - RT",,"#97 Chad Alvares - RDE","#93 Douglas Logan - RDE","#51 James Doucette - DT","#62 Kenneth Morgan - DT","#76 Mark Salcido - RDE","#59 Gregory Sloan - SLB","#95 Howard Cline - MLB",,"#99 Jerry Moore - WLB","#40 Robert Roland - CB","#43 Cecil Wood - CB",,,,"#56 Frank Lane - SS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBR,13:31,"SBR 48",1,3,4,"Split Backs 3 Wide WR Post","Nickel Normal 2 Deep",2,0,0,"3-4-SBR 48 (13:30) 1-John Rodriguez pass complete to 42-Vlad Dracula to LON 50 for 2 yards. Tackle by 43-Cecil Wood.","#1 John Rodriguez - QB","#37 Rodney Hicks - RB",,,"#42 Vlad Dracula - FB",,,"#89 Stuart Phillips - WR","#88 Morton Ricketts - WR","#80 Gerry Bray - WR",,,"#78 Clay Keating - RT","#75 Richard Johnson - LG","#61 Randolph McElroy - C","#76 Robert Culler - RG","#56 Larry Nolan - RT",,"#76 Mark Salcido - RDE",,"#51 James Doucette - DT","#62 Kenneth Morgan - DT","#97 Chad Alvares - RDE",,"#94 Arthur Willis - MLB",,"#55 Hugh Wathen - WLB","#48 Frank May - CB","#40 Robert Roland - CB",,"#43 Cecil Wood - CB",,"#56 Frank Lane - SS","#23 Christopher Alexander - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBR,12:45,"LON 50",1,4,2,"Singleback Big WR Deep","3-4 Normal 3 Deep Zone Under",,0,0,"4-2-LON 50 (12:44) 1-John Rodriguez pass Pass knocked down by 99-Jerry Moore. incomplete, intended for 84-Gary Fell. Turnover on downs.","#1 John Rodriguez - QB","#33 Joseph Hawes - RB",,,,"#84 Gary Fell - TE","#81 Broderick Durazo - TE","#80 Gerry Bray - WR",,"#88 Morton Ricketts - WR",,,"#78 Clay Keating - RT","#75 Richard Johnson - LG","#61 Randolph McElroy - C","#76 Robert Culler - RG","#56 Larry Nolan - RT",,"#76 Mark Salcido - RDE",,"#51 James Doucette - DT",,"#97 Chad Alvares - RDE","#10 Ronald Hall - SLB","#95 Howard Cline - MLB","#94 Arthur Willis - MLB","#99 Jerry Moore - WLB","#40 Robert Roland - CB","#43 Cecil Wood - CB",,,,"#27 Frank Larocca - SS","#23 Christopher Alexander - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LON,12:39,"LON 50",1,1,10,"I Formation 3WR HB Inside Strong","Nickel Normal Double WR2",2,0,0,"1-10-LON 50 (12:40) 46-David Hendricks ran to SBR 48 for 2 yards. Tackle by 41-Sam Sipe. SBR 57-Charlie Frank was injured on the play. He looks like he should be able to return.","#6 Roger Horn - QB","#46 David Hendricks - RB",,,"#89 Andrew Vaden - FB",,,"#18 Willie King - WR","#12 Jerry Gamble - WR","#15 John Smith - WR",,,"#75 William Camacho - LT","#64 Lamar Holden - LG","#54 Randall Sartori - C","#68 Tracy Hall - RG","#77 Anthony King - RT",,"#60 Joseph Featherston - LDE",,"#74 Charles Ballard - DT","#57 Charlie Frank - DT","#51 Bruce Goodyear - RDE",,"#98 James Aldrich - MLB",,"#94 Jordan Landers - WLB","#45 Peter Foos - CB","#39 Robert Treat - CB",,"#41 Sam Sipe - CB",,"#92 Jose Tinney - SS","#31 Oscar Triplett - FS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
