Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
2005,Regular,1,Invaders,3,Blazers,26,9956,0,0,H,Timbers,,,,,,,,,
2005,Regular,1,Stallions,16,Steamer,10,9957,0,0,H,FightingDeLucias,,,,,,,,,
2005,Regular,1,(NY)Stars,7,VooDoo,42,9958,0,0,A,Mellotrons,,,,,,,,,
2005,Regular,1,Bell,17,Generals,12,9959,0,0,H,Ravens,,,,,,,,,
2005,Regular,1,SaberCats,6,Hawaiians,26,9960,0,0,H,Chips,,,,,,,,,
2005,Regular,1,Gamblers,45,Outlaws,20,9961,0,0,A,Hammers,,,,,,,,,
2005,Regular,1,Showboats,28,Gunslingers,0,9962,0,0,A,Rampage,,,,,,,,,
2005,Regular,1,Express,12,Sun,6,9963,0,0,H,Autobots,,,,,,,,,
2005,Regular,1,Force,17,Breakers,20,9964,0,0,H,Crusaders,,,,,,,,,
2005,Regular,1,Maulers,44,Bulls,19,9965,0,0,A,Heisenbergs,,,,,,,,,
2005,Regular,1,Wheels,0,Federals,17,9966,0,0,H,BlackSharks,,,,,,,,,
2005,Regular,1,Hornets,10,Panthers,17,9967,0,0,H,Corsairs,,,,,,,,,
2005,Regular,1,Storm,9,Bandits,3,9968,0,0,A,Lancers,,,,,,,,,
2005,Regular,1,Stars,13,Renegades,10,9969,0,0,H,Muskies,,,,,,,,,
2005,Regular,1,Blitz,9,Wranglers,6,9970,0,0,A,Storm,,,,,,,,,
2005,Regular,1,Gold,7,Thunderbolts,25,9971,0,0,H,Virgins,,,,,,,,,
2005,Regular,2,Renegades,19,Hornets,3,9972,0,0,H,Quicksilver,,,,,,,,,
2005,Regular,2,Wheels,10,Blitz,22,9973,0,0,H,CutThroat’s,,,,,,,,,
2005,Regular,2,Stars,21,Bulls,6,9974,0,0,H,FoghornLeghorns,,,,,,,,,
2005,Regular,2,Storm,19,Blazers,0,9975,0,0,A,Ravens,,,,,,,,,
2005,Regular,2,Wranglers,3,Invaders,18,9976,0,0,A,Hammers,,,,,,,,,
2005,Regular,2,Gold,3,Gunslingers,10,9977,0,0,H,UkraineUnited,,,,,,,,,
2005,Regular,2,VooDoo,20,Outlaws,23,9978,0,0,A,Rampage,,,,,,,,,
2005,Regular,2,Express,19,Showboats,34,9979,0,0,H,Crusaders,,,,,,,,,
2005,Regular,2,SaberCats,29,Thunderbolts,20,9980,0,0,A,Mallards,,,,,,,,,
2005,Regular,2,Maulers,26,Force,0,9981,0,0,A,Thunderbolts,,,,,,,,,
2005,Regular,2,Bell,19,(NY)Stars,13,9982,0,0,H,Corsairs,,,,,,,,,
2005,Regular,2,Hawaiians,28,Sun,13,9983,0,0,H,Stars,,,,,,,,,
2005,Regular,2,Generals,23,Steamer,0,9984,0,0,A,Treasure,,,,,,,,,
2005,Regular,2,Breakers,10,Stallions,31,9985,0,0,H,Muskies,,,,,,,,,
2005,Regular,2,Gamblers,37,Panthers,23,9986,0,0,H,Storm,,,,,,,,,
2005,Regular,2,Federals,10,Bandits,9,9987,0,0,A,Timbers,,,,,,,,,
2005,Regular,3,Wheels,13,Showboats,32,9988,0,0,H,Bullfrogs,,,,,,,,,
2005,Regular,3,Stallions,7,VooDoo,33,9989,0,0,A,Treasure,,,,,,,,,
2005,Regular,3,Hawaiians,21,Breakers,10,9990,0,0,H,BlackSharks,,,,,,,,,
2005,Regular,3,Sun,3,Bell,22,9991,0,0,A,Crusaders,,,,,,,,,
2005,Regular,3,Steamer,7,Hornets,13,9992,0,0,A,Virgins,,,,,,,,,
2005,Regular,3,Outlaws,26,Gamblers,24,9993,0,0,A,Corsairs,,,,,,,,,
2005,Regular,3,Gunslingers,18,Force,6,9994,0,0,A,Romans,,,,,,,,,
2005,Regular,3,SaberCats,42,Express,29,9995,0,0,H,Thunderbolts,,,,,,,,,
2005,Regular,3,(NY)Stars,7,Generals,41,9996,0,0,A,Cheesesteaks,,,,,,,,,
2005,Regular,3,Bulls,22,Blazers,26,9997,0,0,H,Bakers,,,,,,,,,
2005,Regular,3,Bandits,7,Renegades,10,9998,0,0,A,Hammers,,,,,,,,,
2005,Regular,3,Maulers,13,Thunderbolts,3,9999,0,0,A,Rattlesnakes,,,,,,,,,
2005,Regular,3,Federals,6,Panthers,30,10000,0,0,H,UkraineUnited,,,,,,,,,
2005,Regular,3,Blitz,21,Stars,30,10001,0,0,H,Monarchs,,,,,,,,,
2005,Regular,3,Invaders,3,Storm,30,10002,0,0,H,CutThroat’s,,,,,,,,,
2005,Regular,3,Gold,0,Wranglers,13,10003,0,0,A,Quicksilver,,,,,,,,,
2005,Regular,4,VooDoo,38,Steamer,17,10004,0,0,A,UkraineUnited,,,,,,,,,
2005,Regular,4,Thunderbolts,20,Panthers,13,10005,0,0,H,Storm,,,,,,,,,
2005,Regular,4,Gunslingers,13,Express,23,10006,0,0,H,Rampage,,,,,,,,,
2005,Regular,4,Force,30,Showboats,3,10007,0,0,H,Chips,,,,,,,,,
2005,Regular,4,SaberCats,20,Gamblers,37,10008,0,0,H,Ravens,,,,,,,,,
2005,Regular,4,Wheels,3,Storm,9,10009,0,0,A,Lancers,,,,,,,,,
2005,Regular,4,Outlaws,24,Stallions,27,10010,0,0,A,Rattlesnakes,,,,,,,,,
2005,Regular,4,Breakers,31,Sun,14,10011,0,0,A,Rancors,,,,,,,,,
2005,Regular,4,(NY)Stars,14,Hawaiians,23,10012,0,0,H,Thunderbolts,,,,,,,,,
2005,Regular,4,Bell,31,Stars,13,10013,0,0,H,Romans,,,,,,,,,
2005,Regular,4,Maulers,33,Federals,8,10014,0,0,H,Treasure,,,,,,,,,
