Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
2043,Regular,1,CincinnatiDefenders,25,Titans,7,8022,0,0,A,Mud,,,,,,,,,
2043,Regular,1,TexasHold'em,0,MichiganWolverines,13,8023,0,0,H,Stars,,,,,,,,,
2043,Regular,1,PhiladelphiaSlayers,44,BrooklynHitmen,6,8024,0,0,A,FoghornLeghorns,,,,,,,,,
2043,Regular,1,WashingtonWarriors,10,ProvidenceIslanders,33,8025,0,0,H,Bullfrogs,,,,,,,,,
2043,Regular,1,SeattleBarbarians,7,VegasBlackAces,32,8026,0,0,H,Muskies,,,,,,,,,
2043,Regular,1,OaklandOutlaws,31,LosAngelesChallengers,21,8027,0,0,H,DustDevils,,,,,,,,,
2043,Regular,1,IndianaFog,32,NewYorkEmpire,14,8028,0,0,H,Storm,,,,,,,,,
2043,Regular,1,BuffaloSkullCrushers,14,HoustonRoughnecks,12,8029,0,0,A,Hammers,,,,,,,,,
2043,Regular,1,DakotaBlizzard,21,DaytonaBeachBullSharks,3,8030,0,0,A,FarEast,,,,,,,,,
2043,Regular,1,KCChaos,20,VancouverVandals,34,8031,0,0,H,Bakers,,,,,,,,,
2043,Regular,1,NewEnglandCrusaders,6,MontanaGrizzlies,14,8032,0,0,A,Treasure,,,,,,,,,
2043,Regular,1,CarolinaCobras,3,AtlantaDominators,41,8033,0,0,A,Monarchs,,,,,,,,,
2043,Regular,1,SaintPaulPunishers,9,Zecken,23,8034,0,0,H,Mallards,,,,,,,,,
2043,Regular,1,MiamiNemesis,3,PittsburghBlitzkrieg,31,8035,0,0,A,Crusaders,,,,,,,,,
2043,Regular,1,GemCityGangsters,28,TampaBayFireballs,6,8036,0,0,T,Butcherz,,,,,,,,,
2043,Regular,1,MemphisManiacs,35,ArizonaWranglers,13,8037,0,0,H,Autobots,,,,,,,,,
2043,Regular,2,NewYorkEmpire,7,MiamiNemesis,8,8038,0,0,H,FoghornLeghorns,,,,,,,,,
2043,Regular,2,VancouverVandals,20,IndianaFog,17,8039,0,0,H,Storm,,,,,,,,,
2043,Regular,2,ArizonaWranglers,19,LosAngelesChallengers,10,8040,0,0,A,Mallards,,,,,,,,,
2043,Regular,2,ProvidenceIslanders,36,DaytonaBeachBullSharks,9,8041,0,0,H,Corsairs,,,,,,,,,
2043,Regular,2,PittsburghBlitzkrieg,27,MichiganWolverines,10,8042,0,0,H,Bakers,,,,,,,,,
2043,Regular,2,Zecken,7,AtlantaDominators,41,8043,0,0,H,Shamrocks,,,,,,,,,
2043,Regular,2,GemCityGangsters,13,SaintPaulPunishers,6,8044,0,0,H,Monarchs,,,,,,,,,
2043,Regular,2,WashingtonWarriors,7,PhiladelphiaSlayers,38,8045,0,0,H,CutThroats,,,,,,,,,
2043,Regular,2,BrooklynHitmen,3,DakotaBlizzard,17,8046,0,0,H,Muskies,,,,,,,,,
2043,Regular,2,HoustonRoughnecks,6,Titans,7,8047,0,0,H,Chips,,,,,,,,,
2043,Regular,2,NewEnglandCrusaders,6,TexasHold'em,24,8048,0,0,A,DustDevils,,,,,,,,,
2043,Regular,2,KCChaos,10,BuffaloSkullCrushers,16,8049,0,0,H,Stars,,,,,,,,,
2043,Regular,2,OaklandOutlaws,46,VegasBlackAces,14,8050,0,0,A,Rampage,,,,,,,,,
2043,Regular,2,TampaBayFireballs,13,MontanaGrizzlies,7,8051,0,0,A,Timberjacks,,,,,,,,,
2043,Regular,2,MemphisManiacs,29,CincinnatiDefenders,12,8052,0,0,H,Butcherz,,,,,,,,,
2043,Regular,2,CarolinaCobras,13,SeattleBarbarians,9,8053,0,0,H,FarEast,,,,,,,,,
2043,Regular,3,MemphisManiacs,49,TampaBayFireballs,12,8054,0,0,H,Corsairs,,,,,,,,,
2043,Regular,3,AtlantaDominators,24,CarolinaCobras,3,8055,0,0,A,Quicksilver,,,,,,,,,
2043,Regular,3,Titans,16,PittsburghBlitzkrieg,14,8056,0,0,H,Bullfrogs,,,,,,,,,
2043,Regular,3,SaintPaulPunishers,9,MontanaGrizzlies,20,8057,0,0,A,CutThroats,,,,,,,,,
2043,Regular,3,GemCityGangsters,34,NewYorkEmpire,13,8058,0,0,A,DustDevils,,,,,,,,,
2043,Regular,3,Zecken,12,NewEnglandCrusaders,7,8059,0,0,A,Mellotrons,,,,,,,,,
2043,Regular,3,OaklandOutlaws,25,MiamiNemesis,0,8060,0,0,H,Ravens,,,,,,,,,
2043,Regular,3,BuffaloSkullCrushers,9,IndianaFog,21,8061,0,0,H,BlackSharks,,,,,,,,,
2043,Regular,3,DaytonaBeachBullSharks,0,TexasHold'em,19,8062,0,0,H,Timbers,,,,,,,,,
2043,Regular,3,MichiganWolverines,32,BrooklynHitmen,15,8063,0,0,H,Thunderbolts,,,,,,,,,
2043,Regular,3,KCChaos,7,CincinnatiDefenders,18,8064,0,0,A,Treasure,,,,,,,,,
2043,Regular,3,DakotaBlizzard,14,HoustonRoughnecks,9,8065,0,0,A,Monarchs,,,,,,,,,
2043,Regular,3,WashingtonWarriors,21,LosAngelesChallengers,6,8066,0,0,H,Heisenbergs,,,,,,,,,
2043,Regular,3,VegasBlackAces,15,VancouverVandals,20,8067,0,0,A,Butcherz,,,,,,,,,
2043,Regular,3,ArizonaWranglers,49,SeattleBarbarians,3,8068,0,0,H,Timberjacks,,,,,,,,,
2043,Regular,3,ProvidenceIslanders,20,PhiladelphiaSlayers,33,8069,0,0,A,Mud,,,,,,,,,
2043,Regular,4,Zecken,13,MontanaGrizzlies,20,8070,0,0,H,FarEast,,,,,,,,,
2043,Regular,4,VegasBlackAces,10,AtlantaDominators,27,8071,0,0,H,Shamrocks,,,,,,,,,
2043,Regular,4,MemphisManiacs,30,CarolinaCobras,10,8072,0,0,A,Cheesesteaks,,,,,,,,,
2043,Regular,4,TampaBayFireballs,17,HoustonRoughnecks,37,8073,0,0,H,BillyGoats,,,,,,,,,
2043,Regular,4,Titans,7,CincinnatiDefenders,14,8074,0,0,H,Voodoo,,,,,,,,,
2043,Regular,4,NewEnglandCrusaders,27,NewYorkEmpire,6,8075,0,0,A,Mud,,,,,,,,,
2043,Regular,4,MichiganWolverines,13,DaytonaBeachBullSharks,12,8076,0,0,H,Treasure,,,,,,,,,
2043,Regular,4,WashingtonWarriors,13,TexasHold'em,17,8077,0,0,H,Bakers,,,,,,,,,
2043,Regular,4,PittsburghBlitzkrieg,24,IndianaFog,17,8078,0,0,A,Mellotrons,,,,,,,,,
2043,Regular,4,ProvidenceIslanders,9,ArizonaWranglers,28,8079,0,0,A,DustDevils,,,,,,,,,
2043,Regular,4,DakotaBlizzard,12,PhiladelphiaSlayers,34,8080,0,0,A,Ravens,,,,,,,,,
2043,Regular,4,SeattleBarbarians,12,LosAngelesChallengers,6,8081,0,0,H,Butcherz,,,,,,,,,
2043,Regular,4,BrooklynHitmen,10,SaintPaulPunishers,16,8082,0,0,A,Heisenbergs,,,,,,,,,
2043,Regular,4,MiamiNemesis,10,GemCityGangsters,22,8083,0,0,A,Mallards,,,,,,,,,
2043,Regular,4,BuffaloSkullCrushers,17,VancouverVandals,35,8084,0,0,H,Rampage,,,,,,,,,
2043,Regular,4,KCChaos,9,OaklandOutlaws,31,8085,0,0,A,Stars,,,,,,,,,
2043,Regular,5,MiamiNemesis,23,BuffaloSkullCrushers,20,8086,0,0,H,Thunderbolts,,,,,,,,,
2043,Regular,5,OaklandOutlaws,23,IndianaFog,24,8087,0,0,A,Heisenbergs,,,,,,,,,
2043,Regular,5,MontanaGrizzlies,0,MemphisManiacs,41,8088,0,0,A,Bakers,,,,,,,,,
2043,Regular,5,PittsburghBlitzkrieg,22,CarolinaCobras,13,8089,0,0,H,Timbers,,,,,,,,,
2043,Regular,5,MichiganWolverines,24,Titans,19,8090,0,0,H,Crusaders,,,,,,,,,
2043,Regular,5,BrooklynHitmen,0,PhiladelphiaSlayers,43,8091,0,0,A,Treasure,,,,,,,,,
2043,Regular,5,VegasBlackAces,10,ProvidenceIslanders,28,8092,0,0,H,Muskies,,,,,,,,,
2043,Regular,5,VancouverVandals,43,SeattleBarbarians,3,8093,0,0,H,Bullfrogs,,,,,,,,,
2043,Regular,5,ArizonaWranglers,31,GemCityGangsters,28,8094,0,0,H,FoghornLeghorns,,,,,,,,,
2043,Regular,5,NewYorkEmpire,10,KCChaos,38,8095,0,0,H,BlackSharks,,,,,,,,,
2043,Regular,5,TexasHold'em,7,CincinnatiDefenders,20,8096,0,0,H,Voodoo,,,,,,,,,
2043,Regular,5,DaytonaBeachBullSharks,8,DakotaBlizzard,31,8097,0,0,A,Quicksilver,,,,,,,,,
2043,Regular,5,AtlantaDominators,30,HoustonRoughnecks,10,8098,0,0,H,Rampage,,,,,,,,,
2043,Regular,5,LosAngelesChallengers,6,TampaBayFireballs,17,8099,0,0,A,Monarchs,,,,,,,,,
2043,Regular,5,Zecken,13,WashingtonWarriors,16,8100,0,0,A,Hammers,,,,,,,,,
2043,Regular,5,NewEnglandCrusaders,12,SaintPaulPunishers,6,8101,0,0,A,Mud,,,,,,,,,
2043,Regular,6,ArizonaWranglers,26,OaklandOutlaws,18,8102,0,0,H,Bullfrogs,,,,,,,,,
2043,Regular,6,PhiladelphiaSlayers,14,MemphisManiacs,44,8103,0,0,H,Chips,,,,,,,,,
2043,Regular,6,SeattleBarbarians,6,WashingtonWarriors,16,8104,0,0,H,Shamrocks,,,,,,,,,
2043,Regular,6,LosAngelesChallengers,10,VegasBlackAces,20,8105,0,0,H,Autobots,,,,,,,,,
2043,Regular,6,TampaBayFireballs,12,CarolinaCobras,7,8106,0,0,H,Cheesesteaks,,,,,,,,,
2043,Regular,6,SaintPaulPunishers,16,MiamiNemesis,13,8107,0,0,H,CutThroats,,,,,,,,,
2043,Regular,6,IndianaFog,27,NewEnglandCrusaders,3,8108,0,0,A,Crusaders,,,,,,,,,
2043,Regular,6,MichiganWolverines,10,TexasHold'em,15,8109,0,0,H,DustDevils,,,,,,,,,
2043,Regular,6,BrooklynHitmen,3,ProvidenceIslanders,38,8110,0,0,H,Timbers,,,,,,,,,
2043,Regular,6,VancouverVandals,31,KCChaos,28,8111,0,0,H,BlackSharks,,,,,,,,,
2043,Regular,6,GemCityGangsters,17,AtlantaDominators,24,8112,0,0,H,Butcherz,,,,,,,,,
2043,Regular,6,CincinnatiDefenders,17,HoustonRoughnecks,20,8113,0,0,H,Rampage,,,,,,,,,
2043,Regular,6,Titans,30,DaytonaBeachBullSharks,8,8114,0,0,A,Heisenbergs,,,,,,,,,
2043,Regular,6,DakotaBlizzard,22,PittsburghBlitzkrieg,20,8115,0,0,H,Timberjacks,,,,,,,,,
2043,Regular,6,BuffaloSkullCrushers,17,Zecken,13,8116,0,0,H,Stars,,,,,,,,,
2043,Regular,6,NewYorkEmpire,10,MontanaGrizzlies,20,8117,0,0,H,Storm,,,,,,,,,
2043,Regular,7,IndianaFog,10,VancouverVandals,19,8118,0,0,H,Storm,,,,,,,,,
2043,Regular,7,MiamiNemesis,27,NewYorkEmpire,16,8119,0,0,H,Thunderbolts,,,,,,,,,
2043,Regular,7,LosAngelesChallengers,3,ProvidenceIslanders,24,8120,0,0,H,Corsairs,,,,,,,,,
2043,Regular,7,DaytonaBeachBullSharks,3,MichiganWolverines,16,8121,0,0,H,BillyGoats,,,,,,,,,
2043,Regular,7,AtlantaDominators,30,PittsburghBlitzkrieg,6,8122,0,0,A,Timbers,,,,,,,,,
2043,Regular,7,Zecken,17,SaintPaulPunishers,24,8123,0,0,H,Shamrocks,,,,,,,,,
2043,Regular,7,GemCityGangsters,17,PhiladelphiaSlayers,14,8124,0,0,H,Monarchs,,,,,,,,,
2043,Regular,7,WashingtonWarriors,13,BrooklynHitmen,3,8125,0,0,A,CutThroats,,,,,,,,,
2043,Regular,7,Titans,15,DakotaBlizzard,19,8126,0,0,A,BlackSharks,,,,,,,,,
2043,Regular,7,HoustonRoughnecks,31,TexasHold'em,3,8127,0,0,H,Chips,,,,,,,,,
2043,Regular,7,NewEnglandCrusaders,0,BuffaloSkullCrushers,17,8128,0,0,H,Ravens,,,,,,,,,
2043,Regular,7,OaklandOutlaws,26,KCChaos,7,8129,0,0,H,Voodoo,,,,,,,,,
2043,Regular,7,MontanaGrizzlies,3,VegasBlackAces,25,8130,0,0,A,Rampage,,,,,,,,,
2043,Regular,7,CincinnatiDefenders,21,TampaBayFireballs,20,8131,0,0,H,Timberjacks,,,,,,,,,
2043,Regular,7,CarolinaCobras,3,MemphisManiacs,54,8132,0,0,H,Butcherz,,,,,,,,,
