Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
2046,Regular,1,Corsairs,7,FarEast,55,8461,0,0,H,Timbers,,,,,,,,,
2046,Regular,1,Quicksilver,45,Stars,3,8462,0,0,H,FightingDeLucias,,,,,,,,,
2046,Regular,1,Storm,10,Regulators,56,8463,0,0,A,Mellotrons,,,,,,,,,
2046,Regular,1,Borealis,6,FoghornLeghorns,38,8464,0,0,H,Ravens,,,,,,,,,
2046,Regular,1,Timbers,37,Chips,20,8465,0,0,H,Chips,,,,,,,,,
2046,Regular,1,Virgins,3,Rattlesnakes,51,8466,0,0,A,Hammers,,,,,,,,,
2046,Regular,1,Mellotrons,13,Rampage,20,8467,0,0,A,Rampage,,,,,,,,,
2046,Regular,1,Bakers,13,Fightin'Amish,36,8468,0,0,H,Autobots,,,,,,,,,
2046,Regular,1,Autobots,9,CutThroat’s,12,8469,0,0,H,Crusaders,,,,,,,,,
2046,Regular,1,Hammers,32,FightingDeLucias,6,8470,0,0,A,Heisenbergs,,,,,,,,,
2046,Regular,1,Mallards,37,Leviathan,0,8471,0,0,H,BlackSharks,,,,,,,,,
2046,Regular,1,Heisenbergs,41,Muskies,10,8472,0,0,H,Corsairs,,,,,,,,,
2046,Regular,1,Airborne,9,Blizzard,16,8473,0,0,A,Lancers,,,,,,,,,
2046,Regular,1,BlackSharks,22,Ravens,19,8474,0,0,H,Muskies,,,,,,,,,
2046,Regular,1,Rancors,14,UkraineUnited,31,8475,0,0,A,Storm,,,,,,,,,
2046,Regular,1,Treasure,16,Monarchs,28,8476,0,0,H,Virgins,,,,,,,,,
2046,Regular,2,Timbers,24,Rancors,17,8477,0,0,H,Quicksilver,,,,,,,,,
2046,Regular,2,Quicksilver,41,Corsairs,13,8478,0,0,H,CutThroat’s,,,,,,,,,
2046,Regular,2,FarEast,6,Stars,13,8479,0,0,H,FoghornLeghorns,,,,,,,,,
2046,Regular,2,Hammers,32,Regulators,17,8480,0,0,A,Ravens,,,,,,,,,
2046,Regular,2,FightingDeLucias,68,Muskies,3,8481,0,0,A,Hammers,,,,,,,,,
2046,Regular,2,Mellotrons,56,CutThroat’s,13,8482,0,0,H,UkraineUnited,,,,,,,,,
2046,Regular,2,Rampage,23,Leviathan,6,8483,0,0,A,Rampage,,,,,,,,,
2046,Regular,2,Blizzard,13,BlackSharks,0,8484,0,0,H,Crusaders,,,,,,,,,
2046,Regular,2,Virgins,3,Treasure,10,8485,0,0,A,Mallards,,,,,,,,,
2046,Regular,2,Borealis,23,Bakers,25,8486,0,0,A,Thunderbolts,,,,,,,,,
2046,Regular,2,UkraineUnited,3,Monarchs,44,8487,0,0,H,Corsairs,,,,,,,,,
2046,Regular,2,FoghornLeghorns,0,Storm,3,8488,0,0,H,Stars,,,,,,,,,
2046,Regular,2,Chips,6,Fightin'Amish,37,8489,0,0,A,Treasure,,,,,,,,,
2046,Regular,2,Ravens,16,Airborne,26,8490,0,0,H,Muskies,,,,,,,,,
2046,Regular,2,Mallards,21,Heisenbergs,33,8491,0,0,H,Storm,,,,,,,,,
2046,Regular,2,Autobots,6,Rattlesnakes,51,8492,0,0,A,Timbers,,,,,,,,,
2046,Regular,3,Airborne,0,Mallards,13,8493,0,0,H,Bullfrogs,,,,,,,,,
2046,Regular,3,Hammers,55,Muskies,0,8494,0,0,A,Treasure,,,,,,,,,
2046,Regular,3,Heisenbergs,20,Autobots,17,8495,0,0,H,BlackSharks,,,,,,,,,
2046,Regular,3,Blizzard,3,Fightin'Amish,11,8496,0,0,A,Crusaders,,,,,,,,,
