Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
2007,Regular,1,Renegades,10,VooDoo,23,10590,0,0,H,Timbers,,,,,,,,,
2007,Regular,1,Bulls,6,Force,3,10591,0,0,H,FightingDeLucias,,,,,,,,,
2007,Regular,1,Stallions,26,Express,6,10592,0,0,A,Mellotrons,,,,,,,,,
2007,Regular,1,Generals,20,Hornets,0,10593,0,0,H,Ravens,,,,,,,,,
2007,Regular,1,Thunderbolts,12,Panthers,10,10594,0,0,H,Chips,,,,,,,,,
2007,Regular,1,Steamer,34,Sun,14,10595,0,0,A,Hammers,,,,,,,,,
2007,Regular,1,Hawaiians,16,SaberCats,18,10596,0,0,A,Rampage,,,,,,,,,
2007,Regular,1,Federals,17,Gold,14,10597,0,0,H,Autobots,,,,,,,,,
2007,Regular,1,Bandits,0,(NY)Stars,13,10598,0,0,H,Crusaders,,,,,,,,,
2007,Regular,1,Stars,3,Maulers,30,10599,0,0,A,Heisenbergs,,,,,,,,,
2007,Regular,1,Wheels,10,Blazers,14,10600,0,0,H,BlackSharks,,,,,,,,,
2007,Regular,1,Bell,14,Gunslingers,19,10601,0,0,H,Corsairs,,,,,,,,,
2007,Regular,1,Wranglers,3,Storm,16,10602,0,0,A,Lancers,,,,,,,,,
2007,Regular,1,Blitz,10,Invaders,20,10603,0,0,H,Muskies,,,,,,,,,
2007,Regular,1,Breakers,10,Gamblers,58,10604,0,0,A,Storm,,,,,,,,,
2007,Regular,1,Showboats,8,Outlaws,27,10605,0,0,H,Virgins,,,,,,,,,
2007,Regular,2,Wheels,3,Bulls,34,10606,0,0,H,Quicksilver,,,,,,,,,
2007,Regular,2,Blazers,20,Blitz,34,10607,0,0,H,CutThroat’s,,,,,,,,,
2007,Regular,2,(NY)Stars,17,Force,26,10608,0,0,H,FoghornLeghorns,,,,,,,,,
2007,Regular,2,Renegades,0,Bell,30,10609,0,0,A,Ravens,,,,,,,,,
2007,Regular,2,Bandits,41,Thunderbolts,3,10610,0,0,A,Hammers,,,,,,,,,
2007,Regular,2,Invaders,8,Wranglers,3,10611,0,0,H,UkraineUnited,,,,,,,,,
2007,Regular,2,Gold,9,SaberCats,48,10612,0,0,A,Rampage,,,,,,,,,
2007,Regular,2,Sun,3,Stallions,34,10613,0,0,H,Crusaders,,,,,,,,,
2007,Regular,2,Gamblers,17,Showboats,21,10614,0,0,A,Mallards,,,,,,,,,
2007,Regular,2,Gunslingers,13,Outlaws,10,10615,0,0,A,Thunderbolts,,,,,,,,,
2007,Regular,2,Generals,3,Breakers,20,10616,0,0,H,Corsairs,,,,,,,,,
2007,Regular,2,VooDoo,30,Steamer,10,10617,0,0,H,Stars,,,,,,,,,
2007,Regular,2,Hawaiians,17,Express,31,10618,0,0,A,Treasure,,,,,,,,,
2007,Regular,2,Panthers,3,Storm,27,10619,0,0,H,Muskies,,,,,,,,,
2007,Regular,2,Maulers,34,Federals,0,10620,0,0,H,Storm,,,,,,,,,
2007,Regular,2,Stars,16,Hornets,25,10621,0,0,A,Timbers,,,,,,,,,
2007,Regular,3,Invaders,20,Sun,7,10622,0,0,H,Bullfrogs,,,,,,,,,
2007,Regular,3,Hornets,0,Maulers,45,10623,0,0,A,Treasure,,,,,,,,,
2007,Regular,3,VooDoo,15,Stallions,9,10624,0,0,H,BlackSharks,,,,,,,,,
2007,Regular,3,Storm,7,Wranglers,12,10625,0,0,A,Crusaders,,,,,,,,,
2007,Regular,3,Gold,13,Stars,13,10626,0,0,A,Virgins,,,,,,,,,
2007,Regular,3,Panthers,20,Bandits,6,10627,0,0,A,Corsairs,,,,,,,,,
2007,Regular,3,Express,16,Steamer,10,10628,0,0,A,Romans,,,,,,,,,
2007,Regular,3,Thunderbolts,22,SaberCats,31,10629,0,0,H,Thunderbolts,,,,,,,,,
2007,Regular,3,Bulls,17,Blitz,20,10630,0,0,A,Cheesesteaks,,,,,,,,,
2007,Regular,3,Blazers,10,Renegades,17,10631,0,0,H,Bakers,,,,,,,,,
