Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
2010,Regular,1,Wheels,3,Steamer,23,11541,0,0,H,Timbers,,,,,,,,,
2010,Regular,1,Panthers,20,Thunderbolts,6,11542,0,0,H,FightingDeLucias,,,,,,,,,
2010,Regular,1,SaberCats,46,Storm,33,11543,0,0,A,Mellotrons,,,,,,,,,
2010,Regular,1,Express,27,Sun,30,11544,0,0,H,Ravens,,,,,,,,,
2010,Regular,1,Maulers,24,Hawaiians,3,11545,0,0,H,Chips,,,,,,,,,
2010,Regular,1,Bell,13,Invaders,10,11546,0,0,A,Hammers,,,,,,,,,
2010,Regular,1,Gunslingers,27,Showboats,9,11547,0,0,A,Rampage,,,,,,,,,
2010,Regular,1,Bandits,7,Force,9,11548,0,0,H,Autobots,,,,,,,,,
2010,Regular,1,VooDoo,9,Stallions,3,11549,0,0,H,Crusaders,,,,,,,,,
2010,Regular,1,Blazers,27,Bulls,13,11550,0,0,A,Heisenbergs,,,,,,,,,
2010,Regular,1,Renegades,0,Generals,3,11551,0,0,H,BlackSharks,,,,,,,,,
2010,Regular,1,Wranglers,9,Gamblers,14,11552,0,0,H,Corsairs,,,,,,,,,
2010,Regular,1,Outlaws,16,Blitz,18,11553,0,0,A,Lancers,,,,,,,,,
2010,Regular,1,Breakers,23,Gold,10,11554,0,0,H,Muskies,,,,,,,,,
2010,Regular,1,Hornets,0,(NY)Stars,52,11555,0,0,A,Storm,,,,,,,,,
2010,Regular,1,Federals,36,Stars,10,11556,0,0,H,Virgins,,,,,,,,,
2010,Regular,2,Thunderbolts,13,Wheels,6,11557,0,0,H,Quicksilver,,,,,,,,,
2010,Regular,2,Steamer,0,Panthers,21,11558,0,0,H,CutThroat’s,,,,,,,,,
2010,Regular,2,Storm,19,Sun,13,11559,0,0,H,FoghornLeghorns,,,,,,,,,
2010,Regular,2,Express,6,Hawaiians,10,11560,0,0,A,Ravens,,,,,,,,,
2010,Regular,2,Maulers,24,Bell,53,11561,0,0,A,Hammers,,,,,,,,,
2010,Regular,2,Invaders,6,Gunslingers,40,11562,0,0,H,UkraineUnited,,,,,,,,,
2010,Regular,2,Showboats,27,Bandits,10,11563,0,0,A,Rampage,,,,,,,,,
2010,Regular,2,Force,10,VooDoo,16,11564,0,0,H,Crusaders,,,,,,,,,
2010,Regular,2,Stallions,13,Bulls,16,11565,0,0,A,Mallards,,,,,,,,,
2010,Regular,2,Renegades,45,Blazers,19,11566,0,0,A,Thunderbolts,,,,,,,,,
