Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
2002,Regular,1,PittsburghSteelers,34,ClevelandBrowns,15,10625,0,0,H,Timbers,,,,,,,,,
2002,Regular,1,BaltimoreRavens,0,DallasCowboys,13,10626,0,0,H,FightingDeLucias,,,,,,,,,
2002,Regular,1,LosAngelesRams,15,AtlantaFalcons,3,10627,0,0,A,Mellotrons,,,,,,,,,
2002,Regular,1,SanFrancisco49ers,24,SeattleSeahawks,20,10628,0,0,H,Ravens,,,,,,,,,
2002,Regular,1,DetroitLions,18,GreenBayPackers,16,10629,0,0,H,Chips,,,,,,,,,
2002,Regular,1,NewYorkGiants,3,CincinnatiBengals,16,10630,0,0,A,Hammers,,,,,,,,,
2002,Regular,1,IndianapolisColts,6,JacksonvilleJaguars,13,10631,0,0,A,Rampage,,,,,,,,,
2002,Regular,1,ArizonaCardinals,9,TennesseeTitans,23,10632,0,0,H,Autobots,,,,,,,,,
2002,Regular,1,ChicagoBears,24,TampaBayBuccaneers,3,10633,0,0,H,Crusaders,,,,,,,,,
2002,Regular,1,KansasCityChiefs,7,OaklandRaiders,10,10634,0,0,A,Heisenbergs,,,,,,,,,
2002,Regular,1,SanDiegoChargers,6,DenverBroncos,10,10635,0,0,H,BlackSharks,,,,,,,,,
2002,Regular,1,NewYorkJets,26,BuffaloBills,0,10636,0,0,H,Corsairs,,,,,,,,,
2002,Regular,1,MiamiDolphins,25,CarolinaPanthers,13,10637,0,0,A,Lancers,,,,,,,,,
2002,Regular,1,NewEnglandPatriots,10,HoustonTexans,34,10638,0,0,H,Muskies,,,,,,,,,
2002,Regular,1,Saints,7,PhiladelphiaEagles,23,10639,0,0,A,Storm,,,,,,,,,
2002,Regular,1,WashingtonRedskins,9,MinnesotaVikings,10,10640,0,0,H,Virgins,,,,,,,,,
2002,Regular,2,DallasCowboys,10,NewYorkGiants,16,10641,0,0,H,Quicksilver,,,,,,,,,
2002,Regular,2,ChicagoBears,7,MinnesotaVikings,13,10642,0,0,H,CutThroat’s,,,,,,,,,
2002,Regular,2,TampaBayBuccaneers,20,NewEnglandPatriots,27,10643,0,0,H,FoghornLeghorns,,,,,,,,,
2002,Regular,2,HoustonTexans,24,JacksonvilleJaguars,27,10644,0,0,A,Ravens,,,,,,,,,
2002,Regular,2,IndianapolisColts,7,MiamiDolphins,33,10645,0,0,A,Hammers,,,,,,,,,
2002,Regular,2,CarolinaPanthers,12,AtlantaFalcons,3,10646,0,0,H,UkraineUnited,,,,,,,,,
2002,Regular,2,LosAngelesRams,0,SeattleSeahawks,6,10647,0,0,A,Rampage,,,,,,,,,
2002,Regular,2,TennesseeTitans,31,SanFrancisco49ers,13,10648,0,0,H,Crusaders,,,,,,,,,
2002,Regular,2,ArizonaCardinals,25,Saints,32,10649,0,0,A,Mallards,,,,,,,,,
