Season,Type,Week,Away Team,A Score,Home Team,H Score,Game ID,Captured,Force Refresh,Win,AT,,,,,,,,,
2004,Regular,1,Blazers,3,Bandits,3,9639,0,0,H,Timbers,,,,,,,,,
2004,Regular,1,Federals,9,Generals,29,9640,0,0,H,FightingDeLucias,,,,,,,,,
2004,Regular,1,Stallions,3,Renegades,19,9641,0,0,A,Mellotrons,,,,,,,,,
2004,Regular,1,Breakers,7,Bell,29,9642,0,0,H,Ravens,,,,,,,,,
2004,Regular,1,Maulers,10,Hornets,15,9643,0,0,H,Chips,,,,,,,,,
2004,Regular,1,Gunslingers,10,Gamblers,30,9644,0,0,A,Hammers,,,,,,,,,
2004,Regular,1,Sun,6,Hawaiians,18,9645,0,0,A,Rampage,,,,,,,,,
2004,Regular,1,Blitz,16,Panthers,13,9646,0,0,H,Autobots,,,,,,,,,
2004,Regular,1,Steamer,23,Bulls,25,9647,0,0,H,Crusaders,,,,,,,,,
2004,Regular,1,Express,0,SaberCats,38,9648,0,0,A,Heisenbergs,,,,,,,,,
2004,Regular,1,Showboats,44,Wheels,17,9649,0,0,H,BlackSharks,,,,,,,,,
2004,Regular,1,Outlaws,19,Thunderbolts,7,9650,0,0,H,Corsairs,,,,,,,,,
2004,Regular,1,Stars,12,(NY)Stars,10,9651,0,0,A,Lancers,,,,,,,,,
2004,Regular,1,Force,10,Storm,23,9652,0,0,H,Muskies,,,,,,,,,
2004,Regular,1,VooDoo,40,Gold,7,9653,0,0,A,Storm,,,,,,,,,
2004,Regular,1,Wranglers,22,Invaders,3,9654,0,0,H,Virgins,,,,,,,,,
2004,Regular,2,Gamblers,48,Panthers,9,9655,0,0,H,Quicksilver,,,,,,,,,
2004,Regular,2,Wranglers,7,Storm,30,9656,0,0,H,CutThroat’s,,,,,,,,,
2004,Regular,2,Hornets,9,Gunslingers,10,9657,0,0,H,FoghornLeghorns,,,,,,,,,
2004,Regular,2,Maulers,9,VooDoo,23,9658,0,0,A,Ravens,,,,,,,,,
2004,Regular,2,Invaders,14,Outlaws,26,9659,0,0,A,Hammers,,,,,,,,,
2004,Regular,2,Express,12,Sun,10,9660,0,0,H,UkraineUnited,,,,,,,,,
2004,Regular,2,Renegades,23,Bulls,14,9661,0,0,A,Rampage,,,,,,,,,
2004,Regular,2,Hawaiians,20,SaberCats,24,9662,0,0,H,Crusaders,,,,,,,,,
2004,Regular,2,Gold,10,Stallions,34,9663,0,0,A,Mallards,,,,,,,,,
2004,Regular,2,Stars,10,Bandits,9,9664,0,0,A,Thunderbolts,,,,,,,,,
2004,Regular,2,Generals,24,Bell,30,9665,0,0,H,Corsairs,,,,,,,,,
2004,Regular,2,Thunderbolts,0,Showboats,33,9666,0,0,H,Stars,,,,,,,,,
2004,Regular,2,Federals,34,(NY)Stars,0,9667,0,0,A,Treasure,,,,,,,,,
2004,Regular,2,Blitz,13,Wheels,28,9668,0,0,H,Muskies,,,,,,,,,
2004,Regular,2,Breakers,12,Blazers,0,9669,0,0,H,Storm,,,,,,,,,
2004,Regular,2,Steamer,13,Force,12,9670,0,0,A,Timbers,,,,,,,,,
2004,Regular,3,Panthers,13,Breakers,10,9671,0,0,H,Bullfrogs,,,,,,,,,
2004,Regular,3,Generals,47,(NY)Stars,14,9672,0,0,A,Treasure,,,,,,,,,
2004,Regular,3,Force,7,Wranglers,3,9673,0,0,H,BlackSharks,,,,,,,,,
2004,Regular,3,Invaders,0,SaberCats,42,9674,0,0,A,Crusaders,,,,,,,,,
2004,Regular,3,Sun,12,Bandits,31,9675,0,0,A,Virgins,,,,,,,,,
2004,Regular,3,Express,13,Renegades,9,9676,0,0,A,Corsairs,,,,,,,,,
2004,Regular,3,Storm,23,Gold,6,9677,0,0,A,Romans,,,,,,,,,
2004,Regular,3,Stallions,31,Steamer,10,9678,0,0,H,Thunderbolts,,,,,,,,,
2004,Regular,3,VooDoo,48,Bulls,20,9679,0,0,A,Cheesesteaks,,,,,,,,,
2004,Regular,3,Blazers,3,Hornets,16,9680,0,0,H,Bakers,,,,,,,,,
2004,Regular,3,Outlaws,6,Hawaiians,7,9681,0,0,A,Hammers,,,,,,,,,
2004,Regular,3,Blitz,3,Thunderbolts,17,9682,0,0,A,Rattlesnakes,,,,,,,,,
2004,Regular,3,Wheels,20,Bell,24,9683,0,0,H,UkraineUnited,,,,,,,,,
2004,Regular,3,Maulers,6,Stars,24,9684,0,0,H,Monarchs,,,,,,,,,
2004,Regular,3,Gunslingers,3,Federals,23,9685,0,0,H,CutThroat’s,,,,,,,,,
2004,Regular,3,Showboats,6,Gamblers,40,9686,0,0,A,Quicksilver,,,,,,,,,
2004,Regular,4,Panthers,3,Outlaws,10,9687,0,0,A,UkraineUnited,,,,,,,,,
2004,Regular,4,Gunslingers,3,Blitz,27,9688,0,0,H,Storm,,,,,,,,,
2004,Regular,4,Showboats,7,Maulers,6,9689,0,0,H,Rampage,,,,,,,,,
2004,Regular,4,Bulls,22,Generals,31,9690,0,0,H,Chips,,,,,,,,,
2004,Regular,4,Blazers,0,Renegades,40,9691,0,0,H,Ravens,,,,,,,,,
2004,Regular,4,Bandits,16,Express,17,9692,0,0,A,Lancers,,,,,,,,,
2004,Regular,4,Sun,13,SaberCats,31,9693,0,0,A,Rattlesnakes,,,,,,,,,
2004,Regular,4,Stars,9,Gamblers,24,9694,0,0,A,Rancors,,,,,,,,,
2004,Regular,4,Hornets,16,Steamer,10,9695,0,0,H,Thunderbolts,,,,,,,,,
2004,Regular,4,Storm,19,Wheels,3,9696,0,0,H,Romans,,,,,,,,,
2004,Regular,4,Thunderbolts,19,Gold,3,9697,0,0,H,Treasure,,,,,,,,,
2004,Regular,4,Hawaiians,24,Invaders,3,9698,0,0,H,Stars,,,,,,,,,
2004,Regular,4,Force,10,VooDoo,36,9699,0,0,H,Corsairs,,,,,,,,,
2004,Regular,4,Stallions,31,Wranglers,7,9700,0,0,A,Mellotrons,,,,,,,,,
2004,Regular,4,Bell,33,Federals,6,9701,0,0,H,FarEast,,,,,,,,,
2004,Regular,4,(NY)Stars,13,Breakers,6,9702,0,0,H,CutThroat’s,,,,,,,,,
2004,Regular,5,(NY)Stars,16,Generals,27,9703,0,0,A,Rancors,,,,,,,,,
2004,Regular,5,Sun,30,Thunderbolts,9,9704,0,0,H,FoghornLeghorns,,,,,,,,,
2004,Regular,5,Bandits,13,Bulls,9,9705,0,0,H,Mellotrons,,,,,,,,,
2004,Regular,5,Blazers,9,VooDoo,38,9706,0,0,H,BlackSharks,,,,,,,,,
2004,Regular,5,Showboats,12,Hornets,16,9707,0,0,H,Stars,,,,,,,,,
2004,Regular,5,Gamblers,9,Storm,10,9708,0,0,H,FarEast,,,,,,,,,
2004,Regular,5,Renegades,15,Maulers,7,9709,0,0,H,Treasure,,,,,,,,,
2004,Regular,5,Federals,10,Stars,17,9710,0,0,A,Bullfrogs,,,,,,,,,
2004,Regular,5,Wheels,20,Gunslingers,7,9711,0,0,H,Cheesesteaks,,,,,,,,,
2004,Regular,5,Panthers,6,Bell,24,9712,0,0,H,Autobots,,,,,,,,,
2004,Regular,5,Steamer,10,Breakers,7,9713,0,0,H,Timbers,,,,,,,,,
2004,Regular,5,Force,16,Stallions,20,9714,0,0,H,Monarchs,,,,,,,,,
2004,Regular,5,SaberCats,27,Hawaiians,31,9715,0,0,H,Bakers,,,,,,,,,
2004,Regular,5,Outlaws,26,Blitz,0,9716,0,0,A,CutThroat’s,,,,,,,,,
2004,Regular,5,Invaders,9,Gold,0,9717,0,0,A,Rattlesnakes,,,,,,,,,
2004,Regular,5,Express,16,Wranglers,3,9718,0,0,A,Heisenbergs,,,,,,,,,
2004,Regular,6,Blitz,23,(NY)Stars,23,9719,0,0,H,Chips,,,,,,,,,
2004,Regular,6,Thunderbolts,16,Panthers,10,9720,0,0,H,Corsairs,,,,,,,,,
2004,Regular,6,Federals,23,Maulers,6,9721,0,0,A,Mellotrons,,,,,,,,,
2004,Regular,6,Gunslingers,0,Outlaws,16,9722,0,0,A,Ravens,,,,,,,,,
2004,Regular,6,Gamblers,42,Showboats,7,9723,0,0,H,Rancors,,,,,,,,,
2004,Regular,6,Generals,34,Hornets,10,9724,0,0,A,Mallards,,,,,,,,,
2004,Regular,6,SaberCats,56,Wranglers,6,9725,0,0,H,Autobots,,,,,,,,,
2004,Regular,6,Gold,0,Storm,20,9726,0,0,H,Bakers,,,,,,,,,
2004,Regular,6,VooDoo,17,Bandits,3,9727,0,0,A,Virgins,,,,,,,,,
2004,Regular,6,Renegades,29,Blazers,3,9728,0,0,A,Monarchs,,,,,,,,,
2004,Regular,6,Invaders,10,Stallions,13,9729,0,0,A,Crusaders,,,,,,,,,
2004,Regular,6,Express,21,Hawaiians,26,9730,0,0,H,FightingDeLucias,,,,,,,,,
2004,Regular,6,Sun,7,Bulls,29,9731,0,0,H,Heisenbergs,,,,,,,,,
2004,Regular,6,Force,10,Steamer,14,9732,0,0,A,UkraineUnited,,,,,,,,,
2004,Regular,6,Bell,6,Stars,13,9733,0,0,H,Bullfrogs,,,,,,,,,
2004,Regular,6,Wheels,17,Breakers,9,9734,0,0,H,FoghornLeghorns,,,,,,,,,
2004,Regular,7,Federals,30,Hornets,3,9735,0,0,A,Virgins,,,,,,,,,
2004,Regular,7,Wheels,17,Outlaws,18,9736,0,0,H,Muskies,,,,,,,,,
2004,Regular,7,Thunderbolts,7,Gamblers,31,9737,0,0,H,FarEast,,,,,,,,,
2004,Regular,7,Breakers,6,Generals,13,9738,0,0,A,Bullfrogs,,,,,,,,,
2004,Regular,7,Bell,37,(NY)Stars,7,9739,0,0,A,Timbers,,,,,,,,,
2004,Regular,7,Gold,6,Force,13,9740,0,0,A,Cheesesteaks,,,,,,,,,
2004,Regular,7,Panthers,10,Express,22,9741,0,0,A,Rattlesnakes,,,,,,,,,
2004,Regular,7,Gunslingers,3,Showboats,22,9742,0,0,A,Ravens,,,,,,,,,
2004,Regular,7,Stars,3,Maulers,16,9743,0,0,H,Heisenbergs,,,,,,,,,
2004,Regular,7,Storm,32,Sun,13,9744,0,0,H,Quicksilver,,,,,,,,,
2004,Regular,7,Bandits,19,SaberCats,21,9745,0,0,H,BlackSharks,,,,,,,,,
2004,Regular,7,Renegades,24,VooDoo,26,9746,0,0,H,Romans,,,,,,,,,
2004,Regular,7,Wranglers,9,Steamer,0,9747,0,0,A,Rancors,,,,,,,,,
2004,Regular,7,Blitz,27,Invaders,10,9748,0,0,A,Monarchs,,,,,,,,,
2004,Regular,7,Hawaiians,13,Bulls,16,9749,0,0,A,FightingDeLucias,,,,,,,,,
2004,Regular,7,Stallions,13,Blazers,3,9750,0,0,A,CutThroat’s,,,,,,,,,
2004,Regular,8,Maulers,10,Federals,3,9751,0,0,A,Crusaders,,,,,,,,,
2004,Regular,8,Storm,33,Hawaiians,13,9752,0,0,H,Autobots,,,,,,,,,
2004,Regular,8,SaberCats,11,Express,29,9753,0,0,H,Muskies,,,,,,,,,
2004,Regular,8,Gamblers,22,Outlaws,29,9754,0,0,H,Timbers,,,,,,,,,
2004,Regular,8,VooDoo,16,Force,6,9755,0,0,H,Corsairs,,,,,,,,,
2004,Regular,8,Bandits,3,Renegades,25,9756,0,0,A,Hammers,,,,,,,,,
2004,Regular,8,Steamer,23,Invaders,0,9757,0,0,A,FoghornLeghorns,,,,,,,,,
2004,Regular,8,Gold,0,Gunslingers,22,9758,0,0,H,Rampage,,,,,,,,,
2004,Regular,8,Panthers,3,Thunderbolts,23,9759,0,0,A,Ravens,,,,,,,,,
2004,Regular,8,Wheels,30,Blitz,9,9760,0,0,H,Rattlesnakes,,,,,,,,,
2004,Regular,8,Bell,24,Generals,16,9761,0,0,A,Quicksilver,,,,,,,,,
2004,Regular,8,(NY)Stars,17,Hornets,24,9762,0,0,A,FightingDeLucias,,,,,,,,,
2004,Regular,8,Breakers,10,Stars,20,9763,0,0,H,Romans,,,,,,,,,
2004,Regular,8,Showboats,23,Wranglers,14,9764,0,0,H,Thunderbolts,,,,,,,,,
2004,Regular,8,Blazers,6,Sun,17,9765,0,0,H,Mallards,,,,,,,,,
2004,Regular,8,Bulls,13,Stallions,20,9766,0,0,H,Lancers,,,,,,,,,
2004,Regular,9,Hawaiians,10,Bandits,31,9767,0,0,A,Romans,,,,,,,,,
2004,Regular,9,Outlaws,12,Stars,23,9768,0,0,A,Mellotrons,,,,,,,,,
2004,Regular,9,Storm,27,Invaders,3,9769,0,0,H,Stars,,,,,,,,,
2004,Regular,9,Gold,16,Wranglers,10,9770,0,0,H,BlackSharks,,,,,,,,,
2004,Regular,9,Generals,7,Stallions,33,9771,0,0,H,Storm,,,,,,,,,
2004,Regular,9,VooDoo,24,Bell,33,9772,0,0,H,Muskies,,,,,,,,,
2004,Regular,9,(NY)Stars,3,Maulers,27,9773,0,0,A,Chips,,,,,,,,,
2004,Regular,9,Hornets,10,Federals,16,9774,0,0,H,Rampage,,,,,,,,,
2004,Regular,9,Gamblers,27,Wheels,21,9775,0,0,H,Thunderbolts,,,,,,,,,
2004,Regular,9,Panthers,28,Blitz,3,9776,0,0,A,Quicksilver,,,,,,,,,
2004,Regular,9,Gunslingers,3,Sun,33,9777,0,0,H,Treasure,,,,,,,,,
2004,Regular,9,Express,16,Showboats,19,9778,0,0,H,Crusaders,,,,,,,,,
2004,Regular,9,Breakers,10,Thunderbolts,22,9779,0,0,A,Virgins,,,,,,,,,
2004,Regular,9,Blazers,3,Steamer,10,9780,0,0,A,Cheesesteaks,,,,,,,,,
